score,computational_cost,nb_calls
506,2613.8,447931
508,2513.9,459606
603,3062.89,546220
539,2819.78,514545
891,4801.33,877948
828,4534.26,776903
743,3961.84,708709
1000,5702.3,999650
1000,15272.3,978958
297,1473.51,262991
456,2280.82,404797
712,3580.31,652974
269,1444.16,247939
516,2499.97,452146
290,1343.59,240397
316,1566.03,281698
399,2086.71,363438
965,5150.84,949723
629,3314.76,577152
428,2116.76,376457
361,1747.3,316088
977,5455.2,945775
434,2226.07,395089
546,2923.59,528668
244,1139.11,208433
400,2083.32,370057
801,4345.81,767224
476,2431.43,415372
553,2744.64,515095
594,2911.4,544381
449,2127.03,390819
414,1936.54,352383
1000,5532.34,989314
542,2844.23,492607
607,3418.14,600314
542,2854.67,501772
724,4799.8,715724
628,3192.94,569734
753,4279.61,719608
912,5280.46,935798
881,4896.76,889437
588,2932.56,526499
818,4198.38,800611
1000,5754.21,931096
762,5341.44,755215
507,2575.82,464758
277,1324.44,240815
608,11658.6,606845
1000,6225.48,998031
1000,7443.31,1.01043e+06
423,2507.36,368791
330,1965.43,283665
798,6178.01,760550
979,6630.37,942280
829,5598.39,828908
362,2063.61,309730
1000,37507.3,1.07494e+06
637,3978.9,564087
899,5937.12,894740
616,3528.28,561539
569,3710.91,555119
396,2237.67,336460
623,3999.72,591786
410,2187.51,342987
1000,9801.3,993444
495,3254.35,473521
1000,6616.6,933609
1000,6444.96,958335
1000,6247.02,897709
638,3639.88,553186
640,3863.21,551629
564,3316.06,502170
573,3722.17,573566
772,4872.31,747761
660,3869.53,584356
832,5363.34,758172
340,1994.19,305023
1000,6680.28,1.05057e+06
872,5636.94,835393
1000,6314.55,954714
866,5837.38,847515
443,2533.3,393629
778,4852.92,715568
774,5276.7,741795
1000,7055.3,1.00276e+06
457,2836.09,418140
1000,7250.06,1.04395e+06
775,5410.94,765789
351,2161.39,319753
774,4810.32,696673
354,2030.49,302823
1000,7054.15,997589
477,2957.69,453983
456,2785.67,404663
456,2660.28,401696
609,3523.5,529057
436,2481.85,379592
486,2961.14,444158
751,4831.48,721688
1000,6924.9,1.07958e+06
522,3214.86,482040
1000,6337.85,942367
434,2846.29,418156
669,4415.34,659285
512,3037.61,453487
1000,6570.72,972725
781,4960.6,758689
429,2925.13,410611
978,6394.61,947370
486,3244.74,458431
367,2200,332222
1000,27989.5,1.0017e+06
703,4596.98,668911
606,4001.14,579589
462,2732.84,405958
435,2584.93,401920
438,2550.04,377049
782,5186.12,776397
1000,7006.2,992525
944,6148.58,901819
683,4529.87,675085
1000,6737.65,1.00033e+06
697,4608.84,635442
374,2191.8,328278
351,2057.31,295690
700,4599.28,675213
529,2945.21,455804
542,3237.8,484264
692,4988.88,682622
481,2943.21,449594
849,5614.83,855266
1000,6459.22,1.01274e+06
856,5306.77,799323
614,4231.83,596040
1000,6492.36,942821
848,5218.37,763571
623,4015.22,574998
904,9393.76,873389
337,2006.75,285797
483,2783.72,399472
562,3862.86,546118
412,2688.05,390516
1000,6855.14,976093
569,3438,536388
446,2576.03,391369
572,3571.43,498583
344,1994.15,292646
279,1721.54,251647
290,1693.67,252225
639,3952.46,607250
899,6179.69,861432
303,1802.31,249425
325,2006.25,304617
350,2029.43,312536
473,2879.19,430580
832,5076.38,800818
536,3233.78,509073
753,4836.82,737480
294,1764.18,257246
330,2034.78,298644
731,4799.5,680104
635,4274,620635
582,3444.34,511886
507,3091.51,456498
613,3894.19,582124
797,5002.47,767131
939,6242.91,893540
630,4317.39,620241
738,4718.54,654274
446,2619.66,374540
518,3325.64,487524
356,2187.15,324393
810,4879.02,741024
713,4685.36,692498
279,1630.64,237662
623,4143.19,597101
498,2880.29,426777
1000,7117.03,1.05495e+06
1000,6784.58,1.01654e+06
294,1752.54,261719
815,5363.35,769636
950,5888.67,832230
440,2662.25,407719
1000,7254.05,1.01953e+06
567,3180.82,490599
1000,6677.41,1.02614e+06
442,2653.9,390312
818,4834.54,719874
389,2300.87,344738
542,3421.73,475753
573,3439.23,513786
693,4722.6,667790
572,3665.43,546712
521,3096.2,475011
652,4233.29,603720
754,5493.18,783330
486,2902.13,411330
528,3158.8,474314
832,5286.73,750103
300,1850.56,269498
438,2856.28,402468
696,4289.65,639894
1000,7038.83,1.01774e+06
531,3519.24,522006
738,4806.24,718470
1000,7118.96,1.07296e+06
406,2354.01,360568
644,4365.41,603905
646,21556.3,607991
1000,6656.41,1.01455e+06
846,5324.47,814451
506,2957.06,440441
764,4709.84,678613
1000,6545.83,985628
1000,6993.33,1.02228e+06
322,1972.99,288433
1000,6620.35,972372
338,2029.45,296733
487,3040.3,457360
579,3825.21,584780
289,1732.94,262479
758,4833.7,696785
912,5918.17,830390
240,1361.75,202092
532,2919.37,443258
708,4554.84,652722
322,1995.65,284987
1000,46760.4,1.03255e+06
1000,5752.45,1.0183e+06
586,2994.54,529257
578,2984.97,555349
604,3032.8,566110
659,3642.47,657075
527,2590.12,458001
460,2433.41,428018
296,1455.56,259397
1000,5497.6,1.00679e+06
604,3031.7,558676
554,2819.63,490955
284,1343.94,251530
1000,5571.71,997320
691,3667.52,666091
416,1990.76,364833
344,1673.97,293452
444,2226.09,417590
624,2920.3,558232
1000,5991.79,1.07536e+06
651,3579.23,630090
638,3254.33,568740
1000,5342.49,984492
368,1806.24,317107
534,2623.33,455339
502,2756.36,478516
526,2826.88,474545
1000,16126.1,1.00541e+06
1000,5163.13,963830
594,3016.23,544423
1000,5051.48,930906
949,5284.89,905630
400,2174.22,364945
705,3603.12,665233
594,2979.03,543569
505,2373.9,453167
522,2783.95,512266
285,1333.62,251441
467,2359.22,429735
432,2110.6,370089
441,2319.64,419550
566,2842.55,511281
762,3962.25,721272
582,2882.76,531956
834,4607.01,784943
262,1278.47,231103
360,1721.71,309738
408,1961.12,372579
529,2467.95,447297
222,1058.32,192247
545,2661.94,492883
482,2185.77,401409
726,3909.44,660054
579,2842.87,538966
606,3064.47,562126
1000,6779.33,1.02655e+06
810,5048.32,817424
556,2694.72,501120
509,2556.44,466533
657,3279.09,623334
499,2561.54,453124
839,5930.7,765612
798,4386.89,779561
634,3386.94,604418
494,2481.67,450692
860,4779.27,824916
899,5235.72,921323
846,5257.74,848245
560,2886.23,495885
911,5164.8,827386
375,1756.97,313797
583,2974.42,521607
611,2998.6,566961
692,3683.81,648616
522,2607.62,456124
557,2799.02,489610
248,1200.47,213258
739,4027.72,713597
1000,5634.91,950539
544,2582.33,475816
736,4387.72,732277
494,2410.25,431745
551,2677.57,513894
472,2684.2,473369
601,2975.12,552837
550,2814.74,490674
401,2100.84,375090
430,2919.73,396960
662,3355.13,580565
226,1153.84,207300
516,2451.62,438288
707,3538.78,642299
358,1711.4,315931
646,3506.88,611271
582,3074.95,560281
230,1122.99,195626
622,3553.61,583848
544,2881.14,510094
752,4201.68,704410
694,3548.74,646222
812,4256.79,772766
546,2775,496360
725,4495,677657
646,4009.34,583783
284,1637.07,239896
1000,6925.51,974754
1000,6927.87,980109
817,5393.36,838589
1000,6500.61,963035
947,6197.16,906506
1000,6699.81,951567
898,44696.7,901825
624,3891.67,572695
481,2943.7,443506
790,5964.9,745470
752,5006.93,685353
1000,6589.15,980597
1000,7169.67,1.06498e+06
172,984.837,146245
719,4374.66,685916
1000,6754.4,1.03653e+06
697,4609.34,686521
444,2625.84,376156
706,4450.42,669160
316,1710.09,264843
996,6692.76,980149
764,5333.76,746620
922,6188.34,881385
606,3752.99,547854
639,4442.69,555941
528,3056,453223
796,5188.54,711442
649,3797.11,591431
534,3544.06,503113
1000,7072.87,975299
509,3013.51,471346
1000,7166.98,955148
452,2614.78,402812
542,3255.45,495200
676,4338.06,645134
391,2506.94,355407
735,4723.75,681091
735,10687.2,732316
396,2339.49,346683
428,2550.26,379845
735,4679.56,683309
1000,6693.28,951983
433,2663.45,406559
517,3087.36,467600
420,2418.57,346015
1000,6460.29,987943
338,1986.99,299627
704,4443.87,675247
378,2289.64,344236
1000,6709.89,1.00836e+06
545,3182.44,493181
542,3623.29,512160
546,3302.24,477365
787,4908.05,750215
1000,7105.01,1.03722e+06
714,4546.41,661580
265,1543.36,238685
325,1848.39,291923
522,3039.34,455375
520,3386.93,475967
967,6426.9,933185
486,2995.65,430480
562,3093.9,473671
696,4309.13,627349
641,4195.02,619226
587,3539.32,533640
597,3694.28,550679
416,2471.39,381639
654,4075.29,594210
418,2506.57,375273
424,2689.54,389468
557,3662.05,548791
839,5510.42,827366
581,3763.32,520664
441,3520.55,479416
518,3934.21,591885
884,6375.79,946504
505,3919.52,577883
370,3000.92,429833
364,2803.83,400998
561,4277.17,661499
883,6772.18,1.02916e+06
1000,8028.42,1.08339e+06
613,4819.85,682011
297,2225.51,334976
400,3022.23,462547
756,5779.93,796865
1000,41017.7,1.10966e+06
434,2612.77,485050
396,2491.69,470883
761,4717.77,816763
509,3200.36,569461
521,3169.78,599612
562,3687.36,651066
627,3860.12,682364
608,3686.86,661664
395,2372.76,445193
490,2908.23,517875
516,3593.53,584231
669,4576.27,743340
758,4685.6,874760
575,3640.09,613985
566,3536.74,644962
596,3439.12,619063
562,3368,590627
633,4099.98,757510
290,1912.53,348575
1000,6366.32,1.05964e+06
624,3898.23,686839
1000,6040.34,1.09717e+06
471,2970.15,504653
444,2841.34,524876
482,3019.93,539093
605,4022.62,716904
1000,5998.33,1.09916e+06
833,5040.18,873905
432,2696.36,485513
394,2372.87,454094
434,2604.75,488362
384,2512.23,457112
395,2427.32,462518
464,2890.58,516754
698,4110.25,778523
371,2313.64,431310
695,4668.74,817189
289,1808.21,334689
1000,6410.82,1.08076e+06
416,2584.95,465174
1000,6643.48,1.0927e+06
341,2248.91,393384
523,3081.66,586201
677,4223.58,745709
893,4671.38,864954
355,2215.03,423023
408,2601.51,470448
535,3823.23,638085
1000,7391.09,1.08137e+06
542,3878.29,578742
364,2628.48,399336
386,3103.66,456879
244,1871.54,271386
397,3101.87,457127
420,3239.1,493298
336,2654.57,403071
702,5446.55,771952
574,4371.75,622009
536,4240.48,623071
326,2494.25,370830
1000,12957.6,1.13071e+06
585,4274.24,674618
597,4694.9,687753
335,2654.81,407901
1000,37116.8,1.1082e+06
451,3500.71,520802
388,2597.28,436039
409,2524.13,455761
679,3916.91,730570
601,3508.02,660064
990,7284.95,1.14334e+06
388,2443.7,462590
1000,6838.22,1.12568e+06
652,3872.36,729528
1000,6114.51,1.04571e+06
904,5961.91,986158
326,1908.33,353317
393,2504.2,455376
423,2777.81,517426
645,3922.36,714348
503,3086.42,578055
896,5483.9,999927
648,4009.01,723636
506,2992.97,573409
456,2791.73,514221
556,3635.98,620167
460,3028,552296
452,2814.64,515024
430,2645.85,479856
321,1858.04,364425
332,2126.31,378153
538,3156.84,591572
308,2066.34,367215
1000,5416.81,974142
571,3007.59,549800
662,3607.72,632776
583,2903.23,536795
345,1659.77,320138
810,4289.12,768994
306,1453.14,259253
710,3671.21,645128
573,3060.37,544046
500,2629.12,462640
658,3398.32,613852
637,3573.18,598684
1000,5632.59,1.00712e+06
1000,5850.76,983801
781,3973.42,713253
1000,5130.28,978443
795,4033.28,763032
521,2621.63,482950
355,1700.44,300975
473,2458.98,442099
703,3827.58,698351
1000,5766.57,946941
627,3052.28,566179
365,1639.22,297945
1000,5804.64,1.00005e+06
568,2594.98,495254
466,2154.1,401058
436,2066.28,374321
311,1432.13,262283
992,5430.27,926252
563,2774.39,521016
590,2903.95,554571
497,2578.12,483855
452,2308.02,391900
399,1948.52,358185
687,6609.94,664392
1000,6228.07,980032
731,3878.38,694778
338,1666.77,305482
1000,5806.85,999960
402,1967.77,359724
694,3491.41,652792
706,3548.54,664392
630,3246.45,579990
512,2583.97,485421
1000,5346.42,978727
724,3812.11,663923
1000,6046.82,989501
710,3823.2,635522
596,3236.05,583053
769,4392.31,740333
604,2997.45,560442
1000,5527.69,991097
618,2882.26,546800
274,1386.62,245460
654,3459.53,632715
524,2645.34,469692
710,4063.06,711893
520,2561.56,456101
538,2800.75,478237
1000,5628.76,1.0373e+06
1000,5389.37,923346
454,2134.53,393314
554,2826.9,479914
1000,5000.07,891169
490,2451.02,444110
887,4800.14,887151
625,3646.46,619003
410,1947.02,362124
742,3759.23,686066
671,3378.07,610716
747,3886.28,705370
498,2607.13,458610
327,1671.01,295707
1000,5764.81,1.0178e+06
406,1971.19,358419
672,3699.27,615812
432,2192.64,395429
362,1682.89,312681
656,3324.88,590763
1000,5669.39,1.03942e+06
862,4853.4,827366
828,4495.03,827935
363,1814.06,345404
1000,5733.67,955801
769,4145.23,701830
585,3069.33,535335
608,3042.74,529474
749,3826.02,701994
600,3359.97,576894
519,2520.74,448197
886,4529.35,832209
574,2907.61,504768
544,2766.36,505817
916,4995.44,901497
615,3292.25,576131
783,4214.76,763086
374,1790.97,327294
832,4191.36,786610
516,2563.13,458422
764,4262.33,745115
506,2929.26,515147
630,3222.32,588449
1000,5768.84,1.02817e+06
525,2817.82,484216
867,4638.66,839174
596,2981.98,565453
358,1902.99,350257
648,3310.01,563104
748,3748.33,689771
574,3101.53,552718
561,2805.8,501262
356,1752.3,300319
602,2869.48,536861
972,5536.87,930067
714,3772.95,637109
593,3121.61,591521
464,2377.23,430139
270,1434.44,249396
563,3010.89,536184
702,3492.66,639314
368,1715.86,307689
1000,5627.74,1.03632e+06
525,2684.33,487726
855,4626.68,793394
760,4155.63,749998
557,2819.76,502984
367,1733.01,316588
480,2359.82,410951
893,5426.77,830469
1000,6522.11,997703
466,3122.16,447378
375,2101.78,339805
250,1555.92,221846
783,4750.5,732295
467,3062.14,439506
212,1182.44,181164
323,1852.52,299709
933,6454.15,921051
618,3628.18,548024
826,5295.01,768417
576,3957.35,555148
748,4610.1,661793
326,2297.73,325090
602,3884.34,556850
464,2889.44,426555
522,3404.71,475510
875,5474.01,849096
644,4219.03,631702
1000,6486.21,975319
594,3755.59,562251
434,2632.57,381563
695,4390.33,654179
803,5191.43,818081
513,3252.96,490756
406,2396.31,352202
1000,6860.18,995559
435,2790.91,408269
509,3148.56,488984
687,4437.79,636463
861,5845.59,886916
640,3919.91,601057
400,2291.81,348983
686,3995.81,606311
310,2008.99,284866
783,4993.67,723611
904,6044.12,877378
700,4462.38,654685
489,3091.49,452121
887,5930.44,890380
897,5737.81,857513
494,3103.81,455165
374,2221.82,340337
558,3526.45,510633
486,2722.14,429994
832,5230.1,758213
222,1265.19,192712
623,3489.53,550151
423,2575.41,399897
550,3205.44,488331
1000,7088.45,982807
922,5773.32,903662
1000,6698.19,1.00721e+06
1000,44975.1,990816
1000,6243.57,923759
527,3000.37,483750
232,1355.89,200474
679,4135.67,620861
354,2242.53,322697
1000,6810.49,981886
325,1768.78,275767
864,5779.31,810022
727,4608.6,660769
1000,7062.57,1.00175e+06
703,4428.05,657266
571,3545.77,528271
448,2835.11,425828
911,6172.96,912961
990,6657.53,926185
568,3556.19,525679
352,2010.74,301289
766,5088.92,698048
861,5872.78,873062
336,1973.23,309264
309,1768.93,265139
527,3638.31,546916
350,2053.84,309531
1000,6847.97,1.02147e+06
594,3614.08,503642
459,2720.7,436895
658,4090.2,594147
1000,7401.74,975693
659,4202.77,628161
800,5020.21,743379
533,3200.86,471902
344,2174,339035
765,5373.87,797406
676,4170.23,598138
598,3713.77,573589
445,2556.32,388993
891,5685.75,839131
699,4256.22,640566
567,3371.36,517569
932,6188.28,927137
551,3468.93,533439
745,4831.76,704837
885,5534.24,813795
1000,6379.78,955539
316,1862.55,262371
1000,7231.96,1.03473e+06
298,1761.64,256950
1000,6468.88,967884
1000,7380.41,1.00944e+06
783,4998.41,792868
235,1421.16,213417
775,4732.71,714430
671,4255.92,640674
706,4539.66,669172
939,7602.25,940664
565,3281.31,506921
1000,7151.97,1.05765e+06
833,5378.19,782098
312,1813.27,253587
274,1640.76,244865
599,3810.85,533145
1000,7134.53,1.02615e+06
770,4828.38,753680
917,6137.82,916181
570,3481.7,511778
633,4246.86,591243
1000,6636.54,913413
396,2419.38,348546
725,4362.06,662259
1000,5963.2,974799
630,3262.12,548297
435,2064.71,384208
393,2071.74,353861
688,3702.86,642495
398,2072.26,376000
522,3021.91,514694
