score,computational_cost,nb_calls
252,1435.63,179380
295,2424.38,315234
306,1806.93,217081
384,2702.16,329751
264,1574.24,197854
307,1793.12,217855
290,1878.35,233940
420,2507.06,323479
320,1922.53,224076
180,1019.31,120460
396,2340.59,289293
440,2671.67,324514
274,1550.6,191326
391,2552.84,312074
254,1469.72,182384
221,1368.89,165618
180,1046.79,128448
234,1315.71,157289
256,1574.37,197057
224,1331.76,161830
194,1193.87,144829
501,3397.65,402090
194,1135.15,136079
238,1498.08,179287
229,1396.41,176371
182,1065.14,138424
246,1443,175801
160,896.28,109811
216,1292.87,154235
249,1591.93,191108
195,1225.43,148492
282,1824,218860
418,2659.96,312812
703,5033.65,596042
208,1266.35,149733
212,1295.77,154049
215,1306.78,167258
262,1625.94,194987
214,1282.2,158428
337,2060.17,260453
202,1305.86,150623
236,1459.34,175527
353,2701.76,316749
273,1657.02,204203
308,1845.14,225533
280,1873.73,223450
255,1577.87,194769
140,811.655,100116
295,1801.64,221248
310,1862.54,234290
200,1170.21,147029
172,1072.72,128117
286,1816.73,220096
200,1240.65,151708
389,2586.75,312602
176,995.763,127926
274,1745.21,211876
270,1652.58,195516
222,1306.09,156619
344,2023.31,255205
228,1307.15,168659
232,1411.73,172704
258,1421.37,174120
973,8215.24,853521
363,2147.56,275426
262,1614.28,186565
532,3507.97,406166
250,1482.06,196294
132,753.556,95350
296,1921.5,223285
234,1362.95,173372
351,1974.97,294211
239,1168.39,178864
250,1414.47,193582
204,1096.22,159502
176,994.253,136705
190,891.184,134063
194,925.443,135713
150,760.963,111837
146,730.098,111320
198,1079.91,146847
377,2029.8,311231
300,1563.85,222630
287,1524.28,232244
160,818.791,115849
533,4130.09,425113
245,1269.32,184125
488,2576.74,398067
534,2723.51,399337
124,608.056,87366
266,1426.12,199309
254,1217.42,181330
256,1280.81,182049
256,1253.13,185364
306,1542.81,228582
160,878.529,124942
328,1601.51,239070
180,854.094,127103
364,1778.44,259742
194,978.367,139750
260,1301.97,186927
292,1458.57,220390
219,1124.85,164492
612,3795.02,516113
344,1787.4,249014
208,1087.93,165585
324,1654.84,244433
358,1944.76,286012
467,2713.66,381192
239,1234.17,177382
128,623.431,91666
204,983.297,148340
122,556.153,83455
302,1397.11,209029
166,742.441,110982
296,1535.72,221368
190,948.677,137930
264,1427.33,200806
356,2079.49,293385
152,729.036,109720
248,1254.93,183193
430,2208.9,327642
299,1541.16,228642
234,1116.14,170496
365,1926.48,295896
192,998.867,139944
323,1551.02,238102
326,1571.84,227088
170,837.141,127440
390,2157.3,308318
298,1450.81,216834
951,6346.01,839307
292,1399.32,199824
260,1354.38,190190
245,1195.16,171584
346,1954.54,262650
194,943.244,134153
447,2452.15,349330
350,1890.05,271191
360,1933.76,280862
302,1641.43,229733
287,1562.38,220620
197,923.139,141965
284,1372.81,197947
182,925.803,134754
387,2000.58,307561
194,1009.92,145988
280,1396.99,192554
299,1461.51,218845
191,949.619,139269
158,812.417,117045
358,1910.4,279606
838,5425.48,740987
201,991.518,147345
168,838.203,124354
182,932.225,141083
486,2564.63,365608
254,1191.74,177703
254,1217.73,178593
168,787.863,115091
330,1732.75,248029
224,1157.54,170176
464,2614.82,381690
286,1380.3,199891
313,1626.27,237240
332,1742.75,257498
302,1536.13,221132
138,708.772,100517
154,704.424,106459
212,1011.77,144572
269,1387.84,203394
392,2095.14,300136
462,5763.08,391045
220,1149.94,164667
529,2771.47,403169
182,927.422,132167
190,950.468,140421
310,1502.33,217863
203,916.338,140471
240,1161.81,165481
230,1191.24,168988
304,1464.04,220274
206,1077.25,158412
303,1608.74,242129
220,1085.45,155128
441,2416.22,349570
470,2475.87,341101
213,1108.85,163731
377,2064.67,294157
