score,computational_cost,nb_calls
211,1798.21,224308
297,1832.41,223803
144,790.765,91463
222,1273.79,154519
238,1387.04,159912
164,883.567,106431
156,864.833,105275
328,2061.8,232404
176,1043.77,118045
215,1294.41,155771
278,1600.78,187579
184,1067.23,126856
244,1385.12,163954
251,1480.9,177305
202,1208.53,139123
208,1230.08,148304
186,1036.14,122910
228,1398.98,159617
188,1205.72,136067
270,1608.96,193458
204,1310.61,152744
196,1220.28,137271
138,719.248,87061
225,1289.64,158769
369,2139.43,257501
164,970.714,112539
292,1682.47,198165
176,950.946,115301
178,1010.74,115600
186,1189.19,130768
144,826.596,99135
166,904.206,107717
202,1264.99,138608
228,1371.08,155059
776,6163.57,647884
114,663.851,78921
212,1346.49,149728
172,1038.2,118606
200,1132.83,134287
170,961.391,115092
248,1497.55,170615
176,1094.88,114398
198,1195.88,136145
218,1054.14,149063
254,1220.62,173894
284,1530.43,206856
202,946.917,128337
246,1329.86,185998
190,918.73,129117
152,786.283,107446
170,794.115,110753
283,1428.4,215002
316,1583.33,228192
200,983.673,137993
204,1018.77,143448
146,718.47,100199
276,1377.62,186140
316,3064.56,264351
152,721.612,100138
431,2193.62,325522
470,2431.23,326340
242,1265.68,179293
124,615.755,84626
155,768.862,107768
295,1412.2,214818
234,1141.97,162769
264,1435.97,193205
268,1467.27,190358
284,1467.2,206235
188,920.192,130388
212,995.138,141493
380,2224.75,309857
300,1615.3,226545
248,1163.47,164286
228,1084.16,151817
184,973.156,131772
220,1077.22,148749
186,911.373,125051
196,910.329,125365
136,647.065,90756
195,918.733,133901
164,766.861,111065
206,1067.88,143623
271,1448.62,209019
138,597.176,86170
312,1569.79,225259
186,862.738,121867
228,1074.3,155895
298,1587.73,218956
294,1446.47,203170
182,897.063,124335
292,1566.17,210845
228,1137.33,159541
204,978.911,134428
194,903.595,129525
120,549.469,79803
240,1226.79,163256
217,1059.78,152165
269,1419.83,206048
144,705.508,98027
282,1424.41,201174
211,1037.05,149844
212,1098.94,145154
372,2277.37,277259
309,1586.33,224939
399,2289.7,318276
433,2360.13,331148
214,1140.62,160751
126,562.228,78073
188,834.98,117954
270,1304.87,177478
232,1113.15,157056
352,1867.03,249435
295,1469.01,216928
158,776.007,108642
226,1147.67,154430
270,1406.68,188522
144,701.498,95161
140,676.897,95216
156,774.182,110473
171,864.829,120197
172,786.416,108658
228,1141.18,159301
156,769.608,109743
228,1197.97,163964
220,1111.08,153667
182,878.006,121077
315,1572.79,229110
326,1623.25,215482
202,943.621,131496
198,1072.56,152683
192,921.417,125715
128,651.37,89448
257,1267.71,183965
178,917.618,130511
360,1947.69,279258
302,1516.11,211465
200,1027.18,137806
270,1297.14,181293
144,678.439,94627
365,1892.88,276343
280,1399.91,186486
164,835.562,114861
268,1431.24,194495
186,975.692,134792
282,1734.69,198829
378,2636.54,290534
403,2858.13,299041
222,1359.66,155324
186,1110.6,134133
319,1894.14,232470
174,1116.06,128080
725,5484.65,591434
256,1552.68,185908
232,1419.9,160946
188,1188.5,140849
132,747.47,86601
232,1385.99,163470
168,943.847,109170
166,1043.28,117886
310,1834.66,219926
246,1516.24,176807
308,2008.64,229955
275,1818.97,215645
276,1705.26,196504
292,1847.83,206825
196,1094.81,124927
186,1085.34,127326
277,1646.45,201191
260,1525.2,174066
158,812.967,95696
182,1006.53,117201
218,1243.26,147683
434,2820.61,338641
242,1420.16,163914
260,1633.88,185402
248,1369.76,165749
176,1079.04,121208
214,1277.08,145770
294,1702.92,201594
92,514.41,60777
348,2068.97,244539
176,1113.28,129050
163,911.262,113279
180,1016.54,115864
226,1363.25,165437
225,1327.98,156963
230,1436.04,164669
230,1455.95,163891
680,5533.35,571757
258,1493.87,180669
184,966.809,111782
240,1474.87,171832
263,1639.12,195455
343,2072.2,261886
304,1762.64,209066
316,2014.54,229698
157,861.425,107124
233,1423.68,178073
