score,computational_cost,nb_calls
130,1409.43,157909
206,1203.82,127404
137,753.725,85101
102,565.298,60015
142,728.579,82116
140,753.319,78702
186,1212.38,126962
129,702.321,76336
148,850.96,87467
254,1409.05,154248
162,986.012,102573
140,785.897,85311
154,925.177,95295
104,566.233,62258
128,671.058,75599
164,1016.13,107385
142,751.393,84026
138,719.71,77026
126,655.859,72191
176,975.449,107509
261,1635.78,176727
150,821.166,88392
128,702.009,80561
156,907.433,98993
202,1140.75,124089
178,953.164,100515
130,835.328,89529
144,767.087,82214
194,1081.59,117711
92,495.915,55395
124,710.263,74300
158,936.109,98786
238,1476.67,154670
162,889.846,95172
184,969.548,106469
144,831.231,88333
198,1130.28,113357
142,823.624,88500
120,619.763,68036
182,1006.65,110517
124,705.037,78492
162,917.78,96403
132,780.872,85599
160,890.858,93238
108,613.832,63814
154,783.49,85904
118,632.784,69473
198,1102.19,121969
312,2211.82,233010
162,853.807,96507
192,1162.56,128174
176,1043.63,113486
110,635.676,67491
245,1518.21,165932
146,844.356,88609
176,1121.18,112136
176,1129.8,117404
136,775.771,82467
118,637.143,68949
230,1494.43,163410
188,1044.58,119342
156,853.576,90940
166,932.194,96933
120,599.787,67594
128,632.421,67461
150,818.577,86308
322,1870.65,214770
166,884.161,98137
196,1314.92,132948
144,780.222,84277
144,792.295,84281
152,857.516,94429
138,784.668,84531
164,846.313,94796
132,748.722,81603
106,567.804,61990
136,766.937,82350
196,1096.65,119360
142,747.962,80487
170,956.039,100944
134,851.93,90637
164,910.795,97108
234,1440.54,153659
179,1059.59,121612
218,1401.6,149393
188,1147.9,130686
192,998.664,108147
164,844.485,92734
221,1479.2,147391
110,586.099,64181
111,601.11,63074
150,820.887,87066
184,1070.74,114700
128,696.628,76614
122,687.824,70622
136,816.707,87288
156,901.247,98717
108,561.416,61959
126,691.067,74747
164,915.715,97866
110,595.459,65561
138,692.676,77073
110,589.536,63707
154,837.827,87245
126,649.453,70956
134,731.702,78600
178,1058.1,117024
118,617.585,64835
172,1026.83,105796
130,705.469,75784
158,976.588,103990
120,802.55,85874
121,680.274,71112
120,608.657,67485
152,896.334,97802
136,735.141,79677
154,817.142,89079
134,737.671,79456
142,804.092,86827
148,776.685,85791
226,1349.18,146107
178,995.697,104046
218,1420.21,152858
184,1116.72,124384
132,835.988,86534
96,528.898,55673
116,647.889,69392
154,859.713,89241
154,844.539,90728
188,1107.9,120446
140,820.221,91008
140,721.426,78500
136,703.601,76048
651,5903.73,513401
124,678.206,73424
152,850.852,91159
158,868.5,95288
460,3718.14,359558
336,2151.48,223766
140,714.402,79147
136,690.355,76948
168,1005.67,109180
138,754.442,78941
152,937.721,94755
84,414.247,45341
108,569.07,60454
196,1003.49,108589
154,859.846,93218
130,741.455,79853
178,983.398,101487
138,737.996,83578
142,799.519,88320
166,898.36,100246
80,441.101,46631
114,586.939,64579
242,1342.79,151431
172,927.02,104298
312,2189.91,232136
142,775.844,84045
172,1033.14,109247
158,880.624,100219
136,766.39,84181
178,956.021,108185
126,615.648,68579
210,1289.85,135578
236,1478.88,157198
304,1999.6,204421
134,798.71,80421
126,654.114,70676
166,965.391,103122
164,881.097,95298
146,817.52,89337
198,1114.36,118934
112,560.123,61113
152,881.761,94490
130,693.891,76385
210,1159.97,131512
160,876.9,96325
112,623.297,68253
186,1118.89,121265
138,759.427,78942
136,718.283,77537
106,592.816,61398
112,611.374,66188
243,1539.2,169223
162,905.038,96424
108,614.474,64898
164,977.342,106491
266,1539.29,171876
193,1090.32,119379
292,1738.48,199648
146,799.945,82822
160,895.13,93413
166,939.104,98191
238,1405.6,152009
220,1335.45,137921
164,936.524,100861
142,768.527,81145
116,629.29,68200
106,596.925,65942
132,765.434,82906
148,848.522,88251
142,763.996,85329
188,1073.92,117488
174,937.256,101061
170,1002.12,107736
88,461.158,49924
142,738.679,79887
144,715.163,77313
216,1387.1,137214
170,975.401,102097
160,848.967,92654
136,667.942,73305
164,951.199,102544
118,577.024,62771
136,754.078,78199
176,973.259,102875
234,1326.13,140552
188,1110.56,116535
154,811.248,90458
190,1065.37,117295
114,572.517,62106
144,787.868,87217
92,535.957,59390
168,920.469,97144
124,680.023,72708
136,791.222,83542
150,858.402,92310
176,993,105950
130,775.99,82309
102,497.271,54773
238,1573.5,159639
128,703.626,73489
195,1168.97,125971
138,815.615,86057
124,690.043,75672
156,847.735,90066
114,673.56,71690
104,630.313,67366
201,1155.64,127470
124,602.576,66927
126,736.773,75178
198,1150.52,117631
164,876.544,98118
138,766.418,85395
152,793.269,89925
170,905.762,97767
116,656.391,69071
102,608.561,64793
172,1062.43,118014
196,1145.16,127324
126,678.499,73937
219,1394.98,151813
172,910.241,97111
236,1439.37,154520
162,921.843,96470
140,803.379,88510
182,1054.29,112873
156,859.834,93516
122,669.151,72691
233,1332.71,145974
130,682.299,73266
228,1354.75,142197
230,1593.17,158217
146,786.629,86282
144,835.481,86945
122,676.093,73876
122,653.286,72379
118,683.998,72291
126,735.282,78277
168,976.881,108015
216,1383.77,151119
100,577.15,60260
152,920.74,98305
150,864.87,93166
112,586.155,64773
124,735.798,81069
136,711.86,74620
134,744.08,82724
140,832.103,88856
144,828.808,92074
259,1567.26,169179
208,1160.05,127266
144,756.992,81277
160,866.417,96609
90,466.461,49806
138,787.942,85393
102,622.624,64834
144,747.505,81437
176,993.398,111807
124,685.27,73914
136,731.233,81941
176,958.734,102511
110,653.534,70420
164,836.115,93174
172,922.579,101886
128,777.778,84941
118,637.954,67728
188,1099.19,118893
122,669.723,73435
144,756.065,83983
234,1589,163560
130,734.517,81080
106,636.948,66620
210,1290.06,131824
120,639.87,67343
138,804.238,87483
184,992.37,108782
140,713.293,78007
112,639.014,68063
194,1143.81,123611
164,887.273,99186
134,691.306,78449
200,1112.5,115255
122,665.258,73249
124,651.14,70644
184,1048.41,112072
172,986.102,105512
176,949.538,107418
148,853.427,89722
124,678.954,78483
172,964.769,100008
188,1138.35,125835
98,531.515,55887
159,1002.44,107277
162,886.573,94567
152,849.825,97447
134,741.44,80900
142,866.836,88418
168,926.009,102213
138,773.888,81843
146,738.762,79436
160,923.131,100067
172,916.549,104591
130,767.217,81296
136,806.217,85462
148,830.382,91063
128,708.507,75594
286,1764.03,180144
