score,computational_cost,nb_calls
106,557.083,56217
124,618.148,64434
162,811.507,89223
138,697.506,72720
118,639.041,66644
116,593.021,61541
211,1279.25,129391
148,873.107,87503
122,677.726,69890
182,1167.28,120008
146,794.905,83813
100,504.179,53319
130,711.237,71772
118,629.537,64486
108,588.573,61208
114,606.143,63803
162,927.477,94941
104,519.566,55465
134,708.656,77424
96,498.372,53933
106,554.467,57544
142,727.658,76184
142,761.06,78174
102,542.743,56040
108,519.315,57876
114,645.714,64177
118,570.215,59154
120,663.241,70761
106,508.274,52430
88,487.882,49692
134,695.505,73863
128,683.225,71634
166,858.308,86143
122,675.608,71560
548,4574.45,405476
114,601.513,62363
106,611.374,66227
146,767.27,76680
122,685.081,70894
162,825.701,90529
100,507.939,52160
112,547.755,58386
92,508.592,53059
116,604.436,64077
98,528.592,54755
146,841.061,86072
120,669.133,66930
148,944.766,100851
96,554.925,56132
156,809.353,84280
104,558.44,57289
124,671.839,71553
140,734.565,77307
80,396.076,41901
132,663.997,68740
166,996.406,104831
112,566.288,61048
126,690.09,70039
168,894.789,95940
124,797.061,75771
116,605.046,62657
94,464.818,48755
98,483.828,50658
220,1367.26,146012
110,609.84,64647
134,753.361,77337
112,586.93,64548
126,692.411,69028
104,528.784,55369
168,863.804,88880
88,468.282,47483
222,1369.53,137970
130,792.897,79556
98,549.028,56167
124,619.982,65201
120,658.62,67986
122,652.6,68689
96,514.09,52837
126,724.781,72791
134,739.202,77308
162,919.503,98194
80,418.503,42888
116,617.999,63492
142,839.361,91117
118,627.058,64236
106,521.563,55650
116,587.149,62296
96,480.729,50717
114,665.345,67146
142,800.162,83357
172,946.554,98180
112,618.012,65093
140,728.981,76151
148,815.822,84784
100,628.301,62955
122,610.497,64049
164,966.977,101325
136,654.24,71036
112,583.607,58543
128,672.257,71754
148,873.893,92258
110,607.982,63938
148,768.776,82899
138,767.615,80306
96,480.178,50553
162,986.245,104232
186,1065.99,114799
100,519.078,55600
100,498.97,52903
100,572.859,60017
106,539.356,58399
122,673.929,75117
122,744.672,75102
134,703.79,73110
134,772.25,79656
132,674.468,69520
140,820.428,83729
146,845.673,85743
74,372.23,39197
858,7852.92,654596
86,427.755,43618
132,733.537,79062
154,822.503,89690
162,898.196,90836
130,771.589,77913
110,608.247,65587
118,629.135,66127
120,594.913,63509
98,554,55866
158,829.828,89419
120,684.945,71178
130,716.359,72191
102,580.726,60800
142,844.528,85930
116,618.03,63757
290,2019.09,193873
114,586.26,60945
146,749.421,77698
122,678.534,70231
112,579.743,59054
118,706.469,66799
142,837.017,84359
114,639.663,65681
178,1025.5,110683
130,675.377,71991
124,686.568,70987
126,721.004,74420
102,500.744,54325
124,683.353,70125
128,679.167,70752
120,640.71,68642
152,887.239,93368
146,763.51,80687
102,543.786,53352
140,739.602,78140
118,622.482,66914
168,950.596,99184
104,587.695,61019
132,708.648,73288
116,601.144,63244
128,712.487,78443
100,508.19,52403
112,613.907,62218
150,764.357,81394
104,544.076,57579
152,960.587,92251
132,782.26,81152
439,3133.37,314960
156,858.236,92007
142,782.049,86581
130,660.172,69476
154,847.871,88912
136,808.119,79330
108,580.27,61545
202,1175.78,122750
190,1108.83,118157
206,1168.39,122399
102,605.154,59830
168,830.754,89031
92,479.237,51458
100,508.079,52337
88,532.977,54408
88,483.971,50145
156,957.719,99828
172,1074.14,108333
136,726.613,75760
248,1561.42,155626
176,1023.74,104200
120,645.127,67199
92,498.205,53207
136,679.083,72249
212,1378.02,145579
144,791.064,82547
136,842.57,86660
124,676.287,72996
98,567.442,59195
80,391.108,42360
114,582.318,61906
124,703.99,73034
136,722.151,77236
142,805.103,82156
142,778.126,80288
212,1299.03,130636
144,827.2,86208
136,803.372,83013
143,820.769,89651
146,877.93,92547
178,1147.27,115521
122,665.575,67554
94,489.942,50137
