score,computational_cost,nb_calls
239,1427.2,198711
560,3505.53,472031
374,2220.44,285642
735,5001.15,649060
270,1510.18,208257
330,1830.9,247974
296,1729.32,246967
190,1088.04,149820
951,6456.19,899261
556,4085.27,497332
392,2347.74,304315
274,1508.08,204220
422,2436.6,323103
174,1082,139134
374,2377.37,335704
334,2077.45,269021
360,2098.96,295430
385,2178.57,295172
252,1327.99,203648
288,1471.72,235530
840,4792.51,736012
240,1151.31,188079
609,3423.96,512374
322,2004.01,262669
320,1920.15,243852
458,2949.57,389590
269,1652.5,226017
266,1548.97,208920
261,1521,212694
340,1955.74,275086
260,1568.79,207707
630,4472.52,570007
486,3082.54,404938
414,2477.61,342845
394,2336.21,316456
581,3528.25,471266
530,3471.96,465775
358,2152.51,293215
571,3739.47,501397
773,5908.95,727725
347,2151.39,288959
294,1969.46,251714
357,2281.34,309096
594,3857.04,507721
431,2411.73,339412
910,6826.23,799041
312,1946.7,262410
341,2036.4,268509
310,1737.63,231257
596,3572.91,465680
486,3059.43,375131
404,2459.26,338193
395,2364.11,323372
303,1774.28,239771
270,1564.75,214798
285,1600.5,214372
614,3922.74,524513
288,1815.06,237067
637,4504.45,563360
336,2587.82,299614
820,5737.25,762069
436,2579.46,345573
354,2197.6,284070
531,3421.7,471058
396,2441.3,341299
472,3101.33,423919
334,1913.38,265763
343,2189.35,278391
500,3071.23,423044
650,4983.69,622374
202,1198,163606
812,5854.47,756358
460,2907.26,383353
306,1888.62,252757
348,2087.11,279850
384,2346.2,307828
441,2823.03,390947
433,2700.84,377021
666,4592.79,601784
315,1950.85,257248
266,1581.91,212082
332,1942.25,258842
508,3225.25,433876
742,6046.43,693935
450,2866.71,368879
370,2184.67,295158
274,1788.21,236346
356,1978.45,275519
540,3372.67,450634
633,4004.09,548329
467,2903.07,397025
270,1588.37,218322
291,1926.31,254924
261,1554.53,212128
434,3017.97,377737
398,2670.93,343567
352,2093.7,281982
462,2860.01,370785
364,2050.62,278165
429,2674.97,357662
1000,15553.8,959694
250,1528.26,198428
608,3612.69,495344
650,4048.92,534480
433,2693.72,372853
336,1955.78,266498
1000,7425.59,959148
524,3255.24,437668
570,3802.3,478169
211,1274.33,165269
525,3559.47,454878
488,2955.16,398262
394,2490.81,318403
464,3105.53,386993
336,1868.64,251982
388,2355.69,314501
216,1296.92,171252
304,1702.63,233527
532,3366.43,452413
539,3332.69,467574
617,3769.66,514309
440,2876.12,366370
341,2097.09,277928
600,3803.49,525465
402,7866.15,369453
491,3206.29,420534
853,5539.96,769527
328,1995.66,267044
592,3771.72,496533
405,2401.81,329229
353,2100.59,283946
297,1797.43,239713
398,2372.51,324104
356,2148.41,288841
229,1411.93,186558
308,1873.12,231848
338,2103.67,282765
451,2903.91,416022
376,2322.5,301211
248,1517.48,190063
252,1614.23,203148
470,2875.01,378320
441,2874.89,385817
152,849.196,119404
352,2073.09,279348
397,2521.11,335139
297,1810.13,248250
344,2016.67,271865
250,1495.42,190204
732,5152.76,658918
939,6680.58,877832
689,5122.64,630165
856,6550.46,816212
459,2846.57,385110
324,1922.18,245822
418,2630.27,353574
382,2412.88,313775
214,1189.08,162314
663,4124.84,558616
546,3512.9,462280
377,2289.72,307879
449,2862.3,368760
388,2633.74,345712
504,3087.86,418387
334,2006.15,272973
410,2437.33,333960
296,1807.83,231353
304,1834.39,246056
466,2848.14,366147
805,5732.88,724500
198,1149.68,152914
770,5354.38,705899
529,3480.32,448730
180,1187.36,147657
366,2271.63,295046
496,3208.56,417960
459,2843.4,372771
372,2248.94,293823
356,2259.52,282647
256,1436.71,196768
313,1788.53,252958
262,1645.91,211502
290,1681.63,224678
370,2315.95,299420
377,2422,328339
546,3437.35,439278
522,3488.79,447524
375,2249.47,309081
402,2577.65,331346
377,2529.65,337232
312,1846.04,258865
245,1558.36,207469
364,2270.3,303719
