score,computational_cost,nb_calls
147,7722.18,1.83444e+06
90,5632.62,1.18902e+06
75,4671.41,993225
77,4996.39,1.009e+06
286,15763.1,3.58513e+06
138,9715.44,2.10504e+06
71,4733.35,992414
315,15146,3.75572e+06
201,12254.7,2.70209e+06
448,11415.1,3.64586e+06
290,12772.6,3.09721e+06
460,17371,4.29478e+06
500,16827,4.54206e+06
95,5629.73,1.24535e+06
160,12958.1,2.3957e+06
76,6434.94,1.05766e+06
266,7624.93,2.09541e+06
194,5841.18,1.75195e+06
65,4755.68,928153
300,9867.1,2.82294e+06
91,6933.59,1.36489e+06
169,11905.6,2.41428e+06
95,5428.6,1.33106e+06
192,5770.11,1.82251e+06
169,6379.21,1.8399e+06
105,6623.59,1.47005e+06
237,19590.4,3.58678e+06
189,8762.84,2.15996e+06
84,6361.6,1.27549e+06
376,8664.75,2.80333e+06
204,6792.11,2.03016e+06
156,11852.9,2.32751e+06
350,16536.4,3.86314e+06
157,7914.73,1.79731e+06
132,5436.28,1.5569e+06
97,7261.21,1.45289e+06
89,5330.06,1.27479e+06
131,5099.29,1.39499e+06
174,14470,2.72777e+06
388,7767.23,2.76073e+06
81,5950.86,1.27109e+06
230,8124.19,2.3741e+06
405,14702.5,3.4612e+06
423,16041.8,4.11452e+06
121,7966.56,1.75176e+06
275,6908.45,2.29963e+06
215,14557,3.18421e+06
142,7724.15,1.76595e+06
191,9652.65,2.29923e+06
65,5105.12,945936
205,10485.7,2.41245e+06
161,13167.6,2.38217e+06
218,15361.5,3.07279e+06
97,6218.83,1.32359e+06
144,6211.75,1.60566e+06
93,5284.33,1.28258e+06
62,4428.14,911432
63,4654.73,944469
291,12004.7,3.017e+06
97,6387.69,1.29244e+06
267,11255.8,2.79024e+06
206,10893.2,2.65794e+06
132,10759,2.01165e+06
210,15195.5,3.06941e+06
468,17730.1,4.72734e+06
91,5968.7,1.22235e+06
81,5174.19,1.04302e+06
239,10958.5,2.60514e+06
156,8096.92,1.87933e+06
322,10547.1,2.93178e+06
96,4773.18,1.22545e+06
375,8506.19,2.64757e+06
115,4866.03,1.321e+06
193,6937.54,1.82548e+06
567,15581.8,4.82486e+06
327,12899.3,3.41317e+06
435,10697.7,3.59273e+06
99,5042.17,1.29058e+06
310,14175.5,3.53201e+06
330,8766.03,2.77848e+06
122,8775.17,1.78157e+06
311,13540.2,3.54511e+06
183,7200.82,1.88387e+06
240,13101.8,2.91472e+06
161,5166.3,1.69288e+06
62,4238.73,830486
137,8415.27,1.88212e+06
263,17019,3.68483e+06
444,19289.8,4.75309e+06
407,11762.8,3.61618e+06
73,5431.3,1.06022e+06
156,5804.97,1.62123e+06
252,6736.01,2.16774e+06
287,12575.2,3.00209e+06
348,8590.14,2.73684e+06
174,13323.1,2.62642e+06
509,11323.7,3.84348e+06
276,10516,2.85726e+06
218,13460.7,2.90918e+06
85,6502.19,1.25827e+06
