score,computational_cost,nb_calls
283,21079.4,4.68481e+06
223,20665.9,3.69061e+06
140,13734.5,2.32823e+06
189,13132.3,3.13044e+06
683,43978.8,1.12136e+07
379,24262.7,6.26491e+06
150,12024.1,2.49411e+06
214,21055,3.55538e+06
166,17373.3,2.75869e+06
136,10905.3,2.26693e+06
770,58321.5,1.26649e+07
237,15750.5,3.9827e+06
358,30185.5,5.90907e+06
170,13101.7,2.82368e+06
220,14840.1,3.64877e+06
205,20100.7,3.39485e+06
176,13520.3,2.93954e+06
73,6486.39,1.22615e+06
172,13126.1,2.84807e+06
141,13612.9,2.34371e+06
313,21563.5,5.21103e+06
265,16612.3,4.38996e+06
146,10070.8,2.4226e+06
217,13666.2,3.57962e+06
321,27097.9,5.30308e+06
176,11363.3,2.93893e+06
83,7542.94,1.38867e+06
143,11898.5,2.3791e+06
180,14151.7,2.97896e+06
243,19826.7,4.00999e+06
65,6623.76,1.09188e+06
457,27884.8,7.57935e+06
160,12684,2.66706e+06
65,5979.17,1.09017e+06
160,13413.6,2.65913e+06
204,14569.4,3.38597e+06
316,21588.6,5.20831e+06
206,13782.3,3.45957e+06
297,29475.1,4.91708e+06
205,13107.5,3.41839e+06
163,13809.5,2.70112e+06
68,6826.5,1.14179e+06
142,9758.68,2.3739e+06
130,11609.9,2.16444e+06
226,16137.2,3.72845e+06
124,11703.4,2.06684e+06
104,8521.52,1.73718e+06
238,16881.1,3.98132e+06
574,32629.7,9.45541e+06
349,28917.7,5.77574e+06
175,16458.2,2.90322e+06
484,30596.7,8.01713e+06
664,53091.3,1.09304e+07
151,10808.2,2.50871e+06
117,12989.9,1.95266e+06
350,35409.2,5.79589e+06
143,11876.2,2.37581e+06
226,14527.5,3.81427e+06
58,6081.16,974350
143,10025.5,2.38755e+06
71,6898.97,1.19087e+06
284,17372.6,4.69076e+06
377,27099.5,6.27174e+06
261,27449,4.32868e+06
96,10472.4,1.60451e+06
385,23318,6.36282e+06
96,9414.06,1.60453e+06
145,13513.4,2.40775e+06
97,7386.9,1.62571e+06
154,10704.8,2.56291e+06
157,15900.5,2.60675e+06
211,21228.3,3.50386e+06
116,9058.9,1.93648e+06
172,17646.6,2.8581e+06
380,36952.8,6.28029e+06
144,10919.9,2.38946e+06
301,31003.6,4.98579e+06
80,7631.61,1.33982e+06
312,20446.4,5.14112e+06
617,37715.8,1.0199e+07
110,8348.67,1.83755e+06
109,8834.49,1.83059e+06
373,25936,6.1644e+06
72,7149.76,1.20828e+06
166,11717.3,2.75202e+06
124,9620.4,2.07663e+06
72,7523.23,1.21151e+06
390,22889.9,6.44325e+06
123,9377.29,2.05772e+06
191,19033.1,3.16749e+06
100,9308.07,1.66675e+06
151,15111.1,2.51758e+06
197,15455.7,3.26949e+06
143,10884.6,2.3806e+06
215,14804.3,3.55533e+06
248,16001.5,4.09145e+06
98,9569.56,1.63282e+06
188,12919.9,3.11467e+06
322,32585.8,5.3351e+06
262,16064.2,4.33019e+06
