score,computational_cost,nb_calls
401,11733.1,2.29849e+06
518,13209.5,3.19692e+06
455,11455.3,2.52294e+06
616,11413.8,3.08425e+06
1000,22829.4,5.64745e+06
778,13375,3.96017e+06
201,5607.9,1.05617e+06
386,6475.76,1.93751e+06
652,14770.6,3.44485e+06
544,11187.6,2.50969e+06
1000,20800.4,4.9543e+06
845,14266.2,4.54469e+06
458,6733.83,2.20506e+06
509,9387.59,2.3244e+06
312,4945.4,1.35105e+06
366,9490.6,1.98587e+06
985,28769.5,5.55877e+06
705,14409.9,3.81574e+06
79,2207.17,462619
1000,24160.7,5.70252e+06
800,16141.5,3.88191e+06
328,5935.67,1.46785e+06
347,10304.9,1.93742e+06
411,6400.54,2.00568e+06
409,8448.67,1.9593e+06
208,5452,1.04305e+06
396,6289.9,1.83225e+06
367,7984.65,1.60113e+06
481,10849.3,2.34647e+06
1000,22290.8,5.08849e+06
884,17977.8,4.39915e+06
502,8405.69,2.38912e+06
481,9915.46,2.27412e+06
359,10499.5,2.27664e+06
574,12374.4,3.33881e+06
837,11242.6,3.63507e+06
1000,20133.1,5.43238e+06
968,20621.6,5.0527e+06
600,16871.6,3.5043e+06
543,7702.09,2.48689e+06
763,19099.6,4.10778e+06
679,15398.2,3.40971e+06
760,18141.6,4.08246e+06
302,5738.75,1.35264e+06
702,15834.5,3.79451e+06
638,14930.7,3.39339e+06
601,11908,3.03182e+06
1000,17203.4,4.70539e+06
589,13966.4,3.06761e+06
1000,16012.3,4.66002e+06
175,5396.73,1.07292e+06
1000,22441.9,5.06753e+06
1000,23393.1,6.10021e+06
781,14244.8,3.75719e+06
374,7461.38,1.764e+06
531,10831.3,2.7521e+06
288,5719.94,1.36603e+06
1000,23874.8,5.62225e+06
324,5627.19,1.41768e+06
521,8617.91,2.62453e+06
573,8808.9,2.74458e+06
626,17860.8,3.57288e+06
1000,19813.9,4.96781e+06
636,12872.3,3.61402e+06
864,18281.3,4.31661e+06
353,8400.29,1.66202e+06
321,7590.88,1.58513e+06
348,8068.53,1.79994e+06
251,7550.09,1.47011e+06
479,9622.7,2.39956e+06
565,11744.8,2.77303e+06
945,18233.9,5.45544e+06
1000,22989.6,5.13747e+06
677,15689.9,3.46936e+06
466,7448.91,2.07152e+06
749,16234.5,3.62679e+06
293,5589.27,1.58732e+06
789,20083.1,4.73699e+06
307,7834.45,1.553e+06
912,21344.2,4.90965e+06
967,17299.1,5.02379e+06
325,6897.07,1.8365e+06
491,11501.9,2.59314e+06
1000,20265.4,5.12013e+06
288,7430.55,1.58793e+06
1000,18323.9,4.76202e+06
239,6143.75,1.22247e+06
775,14216.9,3.93286e+06
549,11174.3,2.51345e+06
482,10991.4,2.44196e+06
318,10224.1,1.91947e+06
789,19902.6,4.13588e+06
510,10048.6,2.61395e+06
359,4696.52,1.60425e+06
693,11585.4,3.17573e+06
1000,19112.6,5.23792e+06
1000,25023.5,5.38276e+06
392,5234.25,1.56406e+06
258,4327.72,1.15568e+06
263,6121.77,1.32216e+06
