score,computational_cost,nb_calls
692,13256,3.73316e+06
292,7154.19,1.5512e+06
926,22562.6,4.86312e+06
1000,21637.6,6.01104e+06
552,15734,3.02302e+06
1000,26255.4,6.4662e+06
647,11078,3.37376e+06
746,19335.1,4.30222e+06
353,10264.6,2.23352e+06
871,19900,4.68404e+06
335,10260.5,2.06258e+06
369,7789.61,1.92905e+06
469,13331.7,2.809e+06
239,6796.52,1.47121e+06
1000,17833.3,5.24268e+06
298,9245.46,1.79134e+06
878,26689.9,5.3306e+06
1000,28294.9,5.90812e+06
244,9741.64,1.83392e+06
448,9344.58,2.29008e+06
689,14308.1,3.93195e+06
1000,19919.4,5.37308e+06
602,12177.2,3.54534e+06
1000,16021.7,5.43953e+06
969,21189.7,5.41243e+06
453,10153.5,2.6259e+06
121,3684,696754
155,4636.39,846426
843,18070.6,4.73469e+06
775,15766.8,4.1474e+06
1000,19286.3,5.37492e+06
1000,20589,5.35469e+06
1000,24705.4,6.06954e+06
1000,19524.6,5.01028e+06
906,19429.9,5.79335e+06
148,5420.54,991649
361,9194.25,1.86537e+06
535,10752.8,2.90992e+06
948,27015.4,5.9259e+06
1000,20055.5,5.15711e+06
365,8901.33,1.96474e+06
740,22138.1,4.43837e+06
508,13600.2,3.29413e+06
951,24073,5.4573e+06
895,21183.6,5.21941e+06
955,25537.8,5.45738e+06
917,24517.9,4.77665e+06
391,10455.5,2.27106e+06
396,13905.4,2.62743e+06
842,30735.2,5.00158e+06
372,12462.3,2.14798e+06
1000,27920.5,5.20488e+06
465,15843.6,2.62495e+06
850,22213.2,4.54233e+06
1000,32974.7,5.93247e+06
789,20484.4,4.14768e+06
247,4987.77,1.16732e+06
1000,29497.7,5.90958e+06
508,15934.6,2.88944e+06
484,18840.7,2.92628e+06
569,18602.3,3.08531e+06
1000,29865.5,5.66147e+06
579,23202.7,3.63387e+06
1000,28431.8,5.51111e+06
535,17778.6,2.92266e+06
858,33086.2,5.31718e+06
823,25603.4,4.55645e+06
1000,29134,5.80175e+06
734,19012,4.30166e+06
380,13864.8,2.57599e+06
700,16080.6,3.69619e+06
788,29611.9,4.83548e+06
478,16911.2,2.70772e+06
1000,29710.7,5.95057e+06
942,25152.3,5.5605e+06
575,18630.8,3.90903e+06
1000,27699.9,5.79439e+06
845,23511,5.08049e+06
634,15763.8,3.32521e+06
1000,38102.4,6.0144e+06
710,22248.9,4.17192e+06
437,12091.8,2.23162e+06
749,19411,4.29535e+06
352,10049.9,1.73436e+06
1000,26715.4,5.93269e+06
487,18219.2,2.96998e+06
480,16365.4,2.87351e+06
1000,28032.4,5.33942e+06
686,16128.9,3.44659e+06
673,17953.4,3.62596e+06
997,27902.9,6.74896e+06
1000,30987.8,5.6141e+06
1000,21716,5.57063e+06
712,20866.7,4.30828e+06
538,15322.4,2.8737e+06
1000,37411.7,6.26112e+06
1000,36438.4,5.90558e+06
1000,34017.1,6.27318e+06
1000,26829.1,6.20183e+06
626,16359,3.1891e+06
