score,computational_cost,nb_calls
516,4917.79,1.43347e+06
353,5055.73,999043
511,6411.41,1.62552e+06
134,1683.38,348258
397,5857.21,1.26132e+06
522,5927.06,1.43735e+06
379,5077.31,1.0629e+06
919,9919.58,2.70634e+06
205,2774.86,564312
430,5034.34,1.17931e+06
256,2871.3,715174
416,5615.45,1.1541e+06
660,8716.54,2.00519e+06
557,6789.49,1.57643e+06
343,4768.83,1.03204e+06
238,3569.94,683086
491,4361.26,1.44744e+06
549,6893.66,1.5755e+06
755,9075.07,2.33306e+06
398,4003.5,1.0774e+06
773,7563.18,2.27519e+06
453,6794.55,1.37782e+06
335,3403.91,912763
316,2976.61,939505
707,7679.1,2.03023e+06
646,5767.05,1.92336e+06
658,6916.8,1.96216e+06
242,2667.03,631596
204,3366.64,650528
653,9705.04,2.04514e+06
404,5926.04,1.21163e+06
429,5904.49,1.31109e+06
313,4230.3,915513
708,6845.52,2.01121e+06
391,5582.41,1.17898e+06
221,2507.66,579694
624,5796.82,1.8895e+06
329,3369.97,957187
363,4774.4,1.0567e+06
121,1367.82,316829
404,4899.95,1.19635e+06
262,2875.42,727170
539,7089.54,1.50867e+06
583,6585.26,1.69043e+06
447,5228.7,1.26047e+06
384,4411.85,1.0772e+06
582,7140.51,1.68577e+06
621,5086.94,1.65606e+06
376,4850.81,1.09017e+06
190,2247.69,564201
517,7195.38,1.57794e+06
261,3915.2,830723
342,3585.7,946185
453,5826.65,1.36342e+06
391,3936.43,1.21801e+06
681,9530.13,2.04137e+06
364,4361.68,1.10706e+06
300,3215.71,877639
230,2940.07,663594
294,3107.94,748423
293,4281.12,847454
509,4781.32,1.5034e+06
232,2600.85,599260
256,4119.84,857040
1000,9611.12,3.15469e+06
221,2751.14,597064
453,7013.39,1.38528e+06
466,7096.91,1.42934e+06
621,5693.08,1.7321e+06
662,7358.16,1.83662e+06
187,2673.55,565786
419,6660.84,1.21662e+06
385,4649.62,1.1589e+06
246,1957.21,614033
360,4492.18,979637
768,9849.37,2.20619e+06
391,4378.56,1.15495e+06
312,3733.94,911855
428,7094.03,1.34264e+06
788,6899.15,2.19558e+06
254,3511.78,717268
428,5850.66,1.27756e+06
333,4467.52,1.04815e+06
690,7486.18,1.95264e+06
227,3201.08,647156
303,2888.93,826044
232,2113.31,626565
567,7377.98,1.64387e+06
408,5719.85,1.21347e+06
617,7334.89,1.88452e+06
490,7874.97,1.54947e+06
484,5850.51,1.37609e+06
416,3605.69,1.21818e+06
490,5949.68,1.52286e+06
453,5326.68,1.40346e+06
207,3053.32,597692
778,8347.28,2.27708e+06
436,5191.4,1.37247e+06
669,7940.46,2.16507e+06
130,2104.48,416388
