score,computational_cost,nb_calls
110,1895.84,431951
163,1579.87,516074
93,1493.63,351170
128,2258.82,514145
176,2630.61,645958
84,1053.12,283294
138,2163.72,563831
572,4554.32,1.79856e+06
264,3437.68,1.04223e+06
326,4299.76,1.22285e+06
448,4313.16,1.54756e+06
283,5039.23,1.23872e+06
197,2947.45,830325
299,5491.97,1.68044e+06
82,1043.27,282151
301,2667.62,1.03756e+06
133,2832,676778
209,2945.57,862135
179,3728.7,798215
435,5600.16,1.87414e+06
124,1618.47,415322
155,3145.72,696229
427,4762.25,1.59259e+06
275,3998.37,1.06307e+06
454,5294.63,1.84406e+06
192,3953.08,895498
163,3746.76,797465
94,1944.94,483362
165,2546.9,791333
200,3945.7,977254
159,1767.33,484938
198,4025.99,1.01079e+06
225,3058.78,892736
374,5200.39,1.53371e+06
328,4705.38,1.27515e+06
182,1965.94,587085
237,2967.93,940043
373,4732.45,1.42341e+06
169,2002.17,578255
116,1214.3,348566
58,1071.62,250059
331,7193.06,1.65408e+06
103,1735.78,432235
555,8895.04,2.47107e+06
601,8140.02,2.86282e+06
174,1671.89,530005
271,2483.81,892572
146,2813.12,712206
218,3499.04,1.27774e+06
146,2824.13,679299
680,13083,3.84945e+06
343,5046.91,1.28949e+06
433,4636.47,1.93388e+06
470,5396.96,1.94042e+06
165,2021.02,562742
89,1297.36,317878
105,1230.08,316319
499,4904.27,1.88739e+06
172,3875.54,879398
273,3009.99,1.03982e+06
124,1452.07,431609
382,4850.37,1.85818e+06
198,2347.99,660626
987,13572.7,5.07967e+06
174,2545.03,797588
84,1039.49,267521
195,4807.34,1.07975e+06
256,4128.92,1.56644e+06
134,2647.67,632560
299,3080.66,1.01998e+06
402,3942.14,1.25942e+06
224,3781.07,960878
149,1315.96,433360
318,4574.65,1.38435e+06
363,5015.72,1.72797e+06
121,2430,564253
160,2797.59,663808
176,3637.44,891725
138,2293.65,516423
271,4447.59,1.40334e+06
53,773.381,182165
388,6325.58,1.45894e+06
220,2585.79,892070
288,2978.84,1.04574e+06
153,2359.03,546315
76,1092.27,266999
149,1229.2,415646
307,4359.56,1.25408e+06
271,4047.75,1.03015e+06
144,1745.32,478905
160,1414.31,469422
64,955.805,233289
221,1584.85,630112
210,1742.2,647395
196,3376.76,843400
211,2532.97,862865
229,4959.41,1.09336e+06
179,2755.19,726457
267,2572.05,861142
561,9735.46,2.54308e+06
