score,computational_cost,nb_calls
274,5270.19,1.72081e+06
537,9120.76,3.08178e+06
239,4861.6,1.39698e+06
351,7467.23,1.78107e+06
538,12149.1,2.91116e+06
613,13160.9,3.75551e+06
254,5280.83,1.61489e+06
362,7885.8,2.19365e+06
202,6164.33,1.47158e+06
258,4311.23,1.46418e+06
866,13682.8,4.66002e+06
118,2960.68,662548
273,5765.15,1.83128e+06
292,7357.42,1.73246e+06
486,9101.22,3.0133e+06
200,4719.64,1.18805e+06
664,10300.8,3.61122e+06
539,12822.1,3.05154e+06
485,9143.08,2.64566e+06
271,9252.17,1.91476e+06
387,5196.64,1.95166e+06
277,5842.53,1.5898e+06
347,8611.01,2.14553e+06
618,10567.6,3.7879e+06
93,2358.05,545285
241,5051.79,1.48816e+06
132,2346.73,674743
405,7856.07,2.24313e+06
219,6909.15,1.53515e+06
474,11498,2.80289e+06
262,5193.63,1.53053e+06
64,1697.1,381249
467,8179.52,2.52065e+06
297,7315.57,1.74976e+06
647,16255.6,4.09032e+06
126,3311.32,762811
92,2342.58,515202
361,8101.47,2.2923e+06
216,6386.09,1.34007e+06
625,12505.6,4.17534e+06
328,8229.44,1.96407e+06
335,6348.54,1.90719e+06
295,4635.02,1.52158e+06
464,13612.7,3.23334e+06
301,7637.92,1.80026e+06
889,18499.1,5.45956e+06
372,7899.89,2.27361e+06
427,10412.2,2.50961e+06
192,4785.52,1.17361e+06
219,4451.24,1.26717e+06
340,5471.86,1.98322e+06
149,3922.38,942396
231,6006.36,1.47093e+06
364,7180.27,2.33169e+06
102,2899.22,677443
185,5303.62,1.15418e+06
417,7771.45,2.36531e+06
165,4292.48,990316
302,8870.91,1.95145e+06
145,4000.64,927041
133,3606.95,793660
261,4399.53,1.41492e+06
248,6090.85,1.3894e+06
189,4661,1.13892e+06
259,5830.06,1.47394e+06
841,20819,5.20877e+06
353,7736.09,2.00501e+06
419,9203.19,2.28864e+06
518,9825.3,3.43574e+06
126,2475.93,628474
284,5129.01,1.56901e+06
572,10762.5,3.40314e+06
540,11104.2,3.40241e+06
227,5500.56,1.3219e+06
141,3263.69,941892
96,3159.39,646197
906,14653.9,4.91305e+06
402,11173.7,2.38272e+06
138,4219.34,894247
595,10498.4,3.52084e+06
278,5888.93,1.68336e+06
238,4877.02,1.45645e+06
651,16999,4.38461e+06
148,3335.39,857564
626,13878.5,3.68998e+06
243,5336.74,1.42344e+06
191,3362.37,1.05488e+06
284,7458.21,1.65106e+06
194,5271.24,1.23897e+06
838,12450.4,4.4507e+06
125,3042.82,727112
278,5215.83,1.65777e+06
209,5010.94,1.31116e+06
244,7402.15,1.7002e+06
518,8499.78,2.87538e+06
577,14128,3.25686e+06
417,8586.9,2.5326e+06
320,9428.73,2.02941e+06
178,2980.47,909703
145,4061.8,943508
