score,computational_cost,nb_calls
519,11844.5,3.44259e+06
637,18300.8,4.41772e+06
295,8366.66,2.03099e+06
750,18447.7,5.16326e+06
277,4915.03,1.68551e+06
912,22736.6,6.54408e+06
719,18060.8,5.20207e+06
195,3946.51,1.23718e+06
693,12396.1,4.44388e+06
450,10714.9,2.82746e+06
341,12126.7,2.64756e+06
576,16283,3.74504e+06
443,9496.08,2.80122e+06
769,16352.7,5.54695e+06
630,13523.2,4.23629e+06
425,11434.5,2.85219e+06
525,10719.5,3.49714e+06
173,3621.68,1.09178e+06
191,6460.94,1.36997e+06
346,10293.5,2.36061e+06
788,17508.2,6.18612e+06
451,9084.94,2.80712e+06
105,3467.82,712200
215,6797.16,1.50228e+06
269,7822.04,1.9112e+06
699,13219.6,4.44431e+06
220,4755.27,1.30024e+06
294,9647.69,2.17976e+06
234,5758.27,1.55048e+06
350,9161.63,2.30543e+06
238,7279.65,1.69664e+06
539,11568.2,3.40551e+06
243,4153.23,1.40705e+06
450,8859.25,2.77688e+06
300,5027.75,1.67552e+06
265,6421.49,1.69584e+06
209,3875.11,1.26164e+06
349,7318.76,2.18146e+06
265,7544.23,1.66465e+06
1000,19438.3,6.75177e+06
550,9176.98,3.16798e+06
187,5882.38,1.25676e+06
221,5219.09,1.40104e+06
511,15143.9,3.55699e+06
653,13343.4,4.14284e+06
746,17203.2,4.72296e+06
250,6471.79,1.54296e+06
513,10965.5,3.16107e+06
130,4268.62,958177
188,6169.35,1.28931e+06
1000,25669.7,6.90582e+06
560,14439.1,3.81876e+06
492,10663.8,3.22256e+06
414,8975.77,2.56457e+06
746,18076.2,4.85773e+06
240,7043.28,1.56844e+06
237,5866.88,1.50269e+06
345,6477.21,2.15808e+06
352,11801.7,2.48462e+06
735,14922.4,4.62859e+06
364,7849.98,2.59939e+06
379,9575.29,2.4428e+06
400,10828.8,2.73526e+06
1000,26296.2,6.91598e+06
357,7649.32,2.49822e+06
1000,18468.8,7.21388e+06
222,6546.36,1.43558e+06
274,9308.7,2.0275e+06
363,9546.68,2.49942e+06
273,7760.52,1.8821e+06
354,7167.25,2.05537e+06
765,12401,4.91447e+06
342,7648.19,2.1678e+06
217,7437.05,1.58354e+06
522,8736.75,3.17046e+06
485,14729.9,3.23372e+06
339,9824.88,2.26002e+06
315,5593.06,2.00903e+06
302,4191.32,1.59694e+06
154,4666.01,1.02516e+06
689,13747.6,4.2522e+06
250,8456.77,1.71992e+06
185,5711.78,1.30465e+06
532,8570.67,3.29396e+06
356,12060.7,2.5615e+06
204,6007.53,1.41864e+06
426,12628.5,3.03182e+06
118,3772.78,795176
174,5524.01,1.35333e+06
377,11951.7,2.54289e+06
711,15082,4.38639e+06
110,3662.51,809362
852,20867.2,5.41879e+06
271,6366.81,1.76055e+06
280,8371.22,1.88021e+06
422,7444.69,2.68514e+06
189,4671,1.25112e+06
409,8016.47,2.48572e+06
197,5530.54,1.2933e+06
319,7098.28,2.02277e+06
