score,computational_cost,nb_calls
143,1586.69,366923
183,1303.37,479203
246,2318.08,808670
159,1038.99,353695
134,1262.59,332267
223,1831.05,563354
110,1178.95,298358
82,672.848,199153
164,1635.75,497144
302,2433.76,844735
288,2526.72,842553
81,806.92,216083
198,2095.95,498384
130,1284.57,333660
77,774.532,199631
285,2203.63,856740
193,1688.61,466882
387,3250.22,1.23765e+06
214,1635.37,563478
64,581.386,149779
312,2531.31,1.00508e+06
113,1137.69,314378
198,2267.34,596828
121,1178.21,321716
104,782.441,249293
221,1670.68,625146
204,1541.79,531334
164,1283.5,447395
240,1954.48,613939
131,1258.7,332726
622,4210.04,1.70113e+06
311,1900.89,751333
317,2621.44,828018
67,537.752,150638
130,945.68,331960
78,844.615,199004
351,2653.28,1.00727e+06
147,1422.31,366093
211,2473.51,696173
186,1363.29,495881
215,1724.89,566934
188,1719.07,497430
134,916.225,315091
70,674.2,166997
89,727.637,216767
96,830.58,233105
106,995.943,265527
171,1872.75,480840
83,850.176,201509
139,919.349,314717
138,1183.27,348972
218,2467.42,614598
79,830.491,232902
409,3685.06,1.17401e+06
310,2208.38,875687
126,1041.66,333056
274,2457.6,744877
74,536.884,152797
274,2142.22,727777
129,990.853,300705
306,2293.73,827094
211,1479.24,595898
200,1861.48,531430
205,1566.26,546969
86,804.297,215766
146,1815.2,433572
158,1025.88,398268
212,2056.5,566900
255,2454.42,762485
119,995.642,299700
72,699.267,182887
671,4811.92,2.056e+06
610,6370.74,1.9455e+06
268,2223.08,678553
99,961.962,249305
271,2316.55,807377
155,1008.1,334805
120,825.927,283899
196,2109.69,548507
379,3495.61,1.17043e+06
222,1383.9,547818
131,1522.2,381661
120,784.12,265535
350,3106.82,1.05468e+06
168,2010.95,532898
167,1369.29,431152
173,1903.35,498591
101,1232.37,332366
299,2168.98,812292
144,2107.19,499132
70,611.235,166585
283,1980.25,714791
277,2162.19,822233
59,581.144,149973
145,1452.99,381182
119,1300.12,314971
79,637.98,183924
175,1379.06,416331
123,1077.1,315224
464,3001.48,1.27277e+06
