score,computational_cost,nb_calls
445,13483.7,3.36659e+06
410,15064.5,3.2691e+06
397,11587.6,3.10387e+06
811,18002.7,5.55672e+06
434,12116.7,3.30023e+06
79,2422.14,578594
184,4504.6,1.47561e+06
592,14688.8,4.00078e+06
152,5466.31,1.27044e+06
183,6975.43,1.58705e+06
245,8611.17,1.88331e+06
357,9625.64,2.6473e+06
203,5820.08,1.43525e+06
577,20362.8,4.74268e+06
366,13421,2.78968e+06
658,19834.7,5.25266e+06
773,20451.9,5.42801e+06
497,10756.2,3.66368e+06
840,25442.8,6.56524e+06
193,6493.27,1.45105e+06
427,13928.4,3.1778e+06
536,11901.4,3.48084e+06
253,5429.89,1.63066e+06
353,12586.7,2.75368e+06
199,7809.74,1.58648e+06
262,8865.29,2.31787e+06
839,20552.6,6.04872e+06
722,17452.7,5.27206e+06
123,3589.69,842990
369,10941.1,2.50933e+06
395,9337.37,2.66254e+06
412,11054.3,2.89451e+06
156,5595.36,1.15638e+06
97,3770.74,875694
808,19897.9,5.55838e+06
197,7503.62,1.58367e+06
467,14357.9,3.4603e+06
381,11475.4,2.66932e+06
869,20276.8,6.37649e+06
193,4499.81,1.49228e+06
242,6791.93,1.80168e+06
158,3285.33,1.05612e+06
210,7059.32,1.52152e+06
694,18399.6,5.05025e+06
620,19943.4,4.43405e+06
588,16127.4,4.61954e+06
483,11743.7,3.62956e+06
379,9896.87,2.71252e+06
534,15266.6,4.09346e+06
258,9053.78,2.02672e+06
866,24964.3,6.18211e+06
395,11223.1,3.00474e+06
756,26085.6,5.8809e+06
1000,20710.1,6.63372e+06
271,7236.18,2.00884e+06
440,12751.8,3.06498e+06
139,5037.73,1.07426e+06
183,6175.25,1.42385e+06
648,13182,4.77122e+06
571,16225.7,4.26196e+06
768,26709.8,6.1372e+06
319,8986.55,2.2285e+06
261,5607.43,1.76804e+06
485,14698.8,3.76876e+06
111,2899.08,742512
182,4586.18,1.20294e+06
973,21356.4,6.3259e+06
436,14584.8,3.31354e+06
598,17794.3,4.57442e+06
334,11387.3,2.48961e+06
420,10523.7,2.86995e+06
244,6752.57,1.74713e+06
558,13778.9,4.17737e+06
141,3415.75,977728
394,14370.9,3.36892e+06
319,8250.99,2.19777e+06
253,7017.61,1.79438e+06
243,7355.13,1.73458e+06
169,5453.71,1.2696e+06
822,17889.7,6.05971e+06
295,8453.67,2.12424e+06
306,9155.5,2.32518e+06
140,3997.51,1.02502e+06
853,22319.5,6.18781e+06
212,5005.81,1.45681e+06
155,3692.1,1.07505e+06
307,6635.73,2.14013e+06
323,7411.78,2.46925e+06
180,6037.57,1.30234e+06
904,28742.1,6.68239e+06
420,14793.1,3.31544e+06
888,21050.2,6.49806e+06
250,9044.03,1.89859e+06
198,4359.24,1.38423e+06
316,5339.69,2.02555e+06
493,11516,3.39655e+06
121,4242.18,957079
479,19649,4.03956e+06
303,9517.8,2.34283e+06
165,6360.34,1.33558e+06
