score,computational_cost,nb_calls
86,4993.3,1.18221e+06
82,5262.21,1.08577e+06
73,4376.8,1.00037e+06
73,5276.98,1.06624e+06
136,4678.21,1.16128e+06
71,4926.8,1.00503e+06
147,7690.32,1.93526e+06
130,3384.65,1.04429e+06
61,3708.74,867499
306,9635.9,2.85233e+06
486,11239,3.85058e+06
344,6881.66,2.36933e+06
127,8104.54,1.76332e+06
265,6717.84,2.23742e+06
66,3503.07,817419
496,10037.6,3.65161e+06
86,4316.02,1.14897e+06
129,9039.1,1.94992e+06
116,3588.27,1.06262e+06
65,3534.24,850989
307,7040.19,2.76983e+06
235,5627.79,1.96313e+06
151,4803.65,1.55374e+06
93,4336.45,1.23579e+06
118,4564.93,1.38288e+06
295,7129.49,2.7077e+06
170,4594.78,1.61792e+06
377,8381.57,2.80392e+06
380,9108.08,3.07933e+06
82,3939.05,1.04634e+06
89,3762.82,1.05123e+06
186,4244.18,1.45313e+06
58,3755.92,851169
76,3857.15,999189
79,4835.05,1.10167e+06
141,5749.24,1.51087e+06
275,6711.7,2.15929e+06
160,8238.19,2.01808e+06
62,3769.12,884468
82,3884.57,1.03184e+06
330,7687.38,2.30956e+06
67,3824.12,932207
73,3911.92,983261
74,3581.84,884028
72,3584.25,917569
184,6746.4,1.85847e+06
280,6820.67,2.13661e+06
106,4012.36,1.19842e+06
71,3630.38,903191
71,3976.25,968625
133,4492.6,1.40437e+06
309,7137.86,2.73579e+06
104,4592.08,1.2305e+06
87,3972.05,1.08417e+06
263,7673.19,2.42234e+06
203,6691.45,1.99061e+06
181,7978.04,2.04102e+06
67,3813.98,934346
57,3559.04,817971
121,6096.58,1.54307e+06
94,5038.35,1.20617e+06
304,10083.1,2.86825e+06
490,9089.1,3.38696e+06
78,4776.28,1.09629e+06
162,9814.88,2.27033e+06
91,4683.35,1.30211e+06
106,4584.86,1.37306e+06
187,8918.56,2.22233e+06
88,3957.11,1.10526e+06
518,11588.6,4.11168e+06
239,7495.52,2.02909e+06
69,4614.25,1.03211e+06
157,4578.99,1.41429e+06
236,5393.75,1.81087e+06
279,8292.14,2.59892e+06
92,3854.12,1.06942e+06
205,6955.86,1.95509e+06
107,4023.9,1.15883e+06
274,15377.3,3.63503e+06
174,4784.65,1.49846e+06
105,3374.18,1.0176e+06
61,3747.75,882134
231,6204.41,2.03363e+06
360,9637.77,3.15693e+06
100,4080.83,1.1528e+06
139,4865.91,1.6132e+06
187,4811.69,1.79022e+06
109,3640.42,1.0989e+06
121,5045.73,1.24949e+06
245,6036.83,2.20292e+06
616,12406.9,4.60886e+06
253,5775.59,1.90335e+06
120,7421.79,1.66477e+06
98,3496.79,987536
94,3828.27,1.01397e+06
72,4256.14,968321
150,4652.76,1.60513e+06
144,5654.59,1.51185e+06
62,3951.8,949950
165,4899.84,1.5933e+06
