score,computational_cost,nb_calls
126,1266.73,317280
371,2240.8,926685
64,581.594,150208
150,1506.89,366209
259,3039.75,668703
709,5415.62,2.08847e+06
148,987.426,321002
186,2013.59,515033
213,2451.6,632112
133,909.454,315458
210,2402.09,580334
253,1801.59,708862
111,1105.6,266265
148,1065.97,349295
361,2299.53,885432
137,1562.34,370331
87,865.902,201411
101,891.056,249027
243,1840.44,643962
113,939.998,282451
108,918.06,281334
120,1119.47,299195
70,866.546,166542
179,1323.78,369721
74,807.274,183001
288,2404.68,790871
754,9378.96,2.33618e+06
177,1616.57,464282
105,1306.14,251269
283,2213.7,683043
121,1175.03,299897
107,804.498,218416
267,1873.91,712409
118,1533.49,333783
73,706.517,182521
460,4088.84,1.38302e+06
227,1796.85,628564
179,1886.82,482438
182,1292.94,478962
164,1175.74,413264
101,881.562,249252
213,2087.82,564263
134,1142.46,301713
92,1133.11,249723
226,1977.22,631479
124,1084.53,298939
174,2178.72,469631
109,1321.99,316469
143,1765.75,382027
96,867.89,216783
75,811.734,183538
447,3285.82,1.20357e+06
219,1717.95,580129
171,1325.55,428937
343,1826.22,702758
112,894.03,267386
163,1337.82,444871
216,2455.9,567182
266,2878.61,732083
262,2705.02,732650
144,1539.8,349449
210,2471.41,550038
197,1924.27,562026
73,781.74,184276
261,2005.09,726632
403,2812.26,1.02564e+06
225,2003.02,595836
181,1413.21,422691
63,653.843,149228
97,813.922,232581
620,4808.02,1.80803e+06
441,3498.64,1.28269e+06
180,1296.73,415888
236,1872.22,644942
177,1245.02,402326
188,1958.09,482160
295,3345.24,845191
95,833.256,217756
357,3653.78,1.08986e+06
113,972.466,254332
260,1503.98,582140
166,1693.87,415695
132,1328.12,349115
253,1689.26,659792
257,1953.35,615574
115,912.523,281437
117,1253.17,283458
97,836.36,217828
149,1796.36,399205
85,950.76,201941
217,2179,597130
131,1653.12,337550
119,847.264,266488
77,784.97,199741
73,865.762,198972
116,979.562,298410
162,1525.99,447634
471,4069.33,1.30726e+06
191,1906.04,518703
225,1498.94,518064
