score,computational_cost,nb_calls
124,8183.25,2.09467e+06
197,13945.2,3.28291e+06
380,20870.4,6.25913e+06
102,7123.15,1.70688e+06
78,7522.61,1.30979e+06
181,16554.9,3.01328e+06
89,6969.12,1.49319e+06
71,6494.03,1.19742e+06
69,6398.57,1.16365e+06
265,20121.2,4.38503e+06
348,22360.4,5.75452e+06
156,10662.8,2.58775e+06
72,6320.77,1.21298e+06
154,10235.6,2.59238e+06
315,22037.4,5.20689e+06
233,15337,3.8482e+06
126,8296.84,2.10806e+06
118,10565.3,1.97211e+06
199,15157.9,3.30428e+06
168,12247.6,2.79575e+06
102,9743.07,1.70334e+06
127,9456.48,2.12251e+06
108,8180.03,1.80777e+06
116,7946.1,1.96055e+06
82,7160.71,1.37756e+06
303,23087.7,5.03369e+06
58,5607.09,979780
392,29174,6.47722e+06
106,9881.11,1.76959e+06
681,39629.1,1.12365e+07
89,8672.58,1.48947e+06
142,12312.3,2.36745e+06
207,14083.7,3.43109e+06
101,7656.47,1.70272e+06
146,10892.3,2.43502e+06
312,19574.2,5.17613e+06
115,10843.1,1.92034e+06
211,13850.4,3.5161e+06
68,6354.86,1.14648e+06
104,7458.19,1.73502e+06
133,8640.53,2.22033e+06
151,9757.33,2.53232e+06
261,20511.1,4.32661e+06
77,6518.95,1.29661e+06
80,6835.4,1.34378e+06
122,11830.3,2.0381e+06
82,6472.28,1.38243e+06
64,6191.33,1.07843e+06
329,18632,5.49332e+06
420,23417.6,6.96068e+06
169,10114.7,2.8411e+06
227,13711.3,3.77926e+06
73,6728.33,1.22864e+06
141,9445.37,2.3548e+06
97,7438.39,1.63472e+06
174,11095.3,2.89574e+06
81,6524.57,1.36153e+06
84,6947.42,1.41164e+06
61,5492.11,1.02873e+06
435,26884.2,7.17662e+06
107,10045.5,1.78713e+06
151,15271,2.5282e+06
64,5803.39,1.07723e+06
267,18775.3,4.4269e+06
57,5293.71,963498
112,8951.05,1.86937e+06
130,7317.19,2.18887e+06
79,5927.23,1.32931e+06
155,8041.99,2.61755e+06
201,10146.5,3.36745e+06
79,5291.84,1.32481e+06
68,5033.59,1.14501e+06
59,4730.89,998573
150,8578.66,2.50438e+06
202,10390.9,3.38358e+06
86,6116.69,1.44118e+06
72,4717.65,1.21266e+06
197,9289.94,3.27968e+06
89,5760,1.49412e+06
379,20825.1,6.2655e+06
63,4911.84,1.06529e+06
215,9750.51,3.5811e+06
92,5904.01,1.53949e+06
74,5152.34,1.24674e+06
217,10571.5,3.62609e+06
73,5715.34,1.2294e+06
155,12369,2.59504e+06
301,13237.9,5.05698e+06
88,5649.9,1.48007e+06
85,5562.95,1.42783e+06
191,12768.2,3.18724e+06
252,14307.4,4.17341e+06
90,5873.94,1.50988e+06
200,13269.9,3.31499e+06
63,4807.31,1.06453e+06
235,11314.2,3.96301e+06
325,14175.9,5.39006e+06
92,5705.5,1.54288e+06
70,5097.07,1.18023e+06
181,8928.43,3.00919e+06
