score,computational_cost,nb_calls
283,24600.1,4.68458e+06
504,32032.4,8.29495e+06
912,47150.2,1.49751e+07
734,43583.6,1.2097e+07
164,12418.3,2.72224e+06
278,21171.5,4.59584e+06
226,18082.2,3.74451e+06
138,10644.4,2.29223e+06
1000,54895.3,1.64198e+07
529,39221.4,8.7299e+06
267,14938.8,4.42038e+06
253,15046.2,4.17639e+06
319,17093.4,5.28092e+06
261,17542,4.30926e+06
497,27882.7,8.18087e+06
140,8257,2.32168e+06
410,25092.1,6.75589e+06
1000,52531.2,1.64391e+07
272,19662.9,4.49654e+06
422,25953.7,6.95877e+06
550,42500.6,9.07875e+06
642,45231.1,1.05809e+07
1000,59570,1.64281e+07
616,44765.9,1.01798e+07
460,21840.6,7.57482e+06
544,41791.4,8.98998e+06
872,59541.9,1.437e+07
1000,73544.8,1.64631e+07
373,25136,6.17896e+06
595,41895.6,9.82166e+06
250,18331.7,4.1378e+06
1000,53975.9,1.64163e+07
796,38600.3,1.31201e+07
1000,54102.6,1.64367e+07
467,31979.8,7.73198e+06
287,16060.8,4.74047e+06
231,14390.7,3.81122e+06
549,29844.2,9.02905e+06
189,14817.3,3.12899e+06
492,31402.6,8.12354e+06
226,16564.7,3.73805e+06
497,25874.5,8.189e+06
571,29962.5,9.37862e+06
847,57287,1.3953e+07
488,28880,8.04554e+06
264,18645.4,4.36291e+06
521,32764.7,8.5812e+06
610,36168,1.0043e+07
317,20569.2,5.24478e+06
300,23968.5,4.96252e+06
692,46382.1,1.14133e+07
122,10009.8,2.03118e+06
843,53910.1,1.39492e+07
368,20117.8,6.05977e+06
192,15162.2,3.18713e+06
210,16402.4,3.48118e+06
288,18138.6,4.76365e+06
983,65390.8,1.61907e+07
686,36274.3,1.12908e+07
301,20784.4,4.98253e+06
803,38947.8,1.32073e+07
352,25072.6,5.8154e+06
719,37959.5,1.18405e+07
557,34835.7,9.20045e+06
627,33742.4,1.03174e+07
405,24790.6,6.69735e+06
443,21583.6,7.29837e+06
599,40420,9.88622e+06
722,40335.2,1.18835e+07
1000,60447,1.64473e+07
424,29592.9,6.99288e+06
314,16913.6,5.17497e+06
1000,58852.2,1.64627e+07
541,30672.9,8.91564e+06
469,26907.4,7.7209e+06
286,22033.9,4.73806e+06
163,11923.6,2.6982e+06
219,15841.7,3.62571e+06
1000,53827.5,1.64052e+07
812,53832.3,1.34075e+07
747,43782.7,1.23039e+07
376,24387.2,6.19718e+06
386,28082.1,6.37769e+06
1000,67176.6,1.64537e+07
721,43402.1,1.18608e+07
470,35248.9,7.76438e+06
632,33160.3,1.04036e+07
387,27953,6.39018e+06
509,33081.1,8.40891e+06
779,37057,1.27855e+07
1000,48492.9,1.63995e+07
161,10040.1,2.67754e+06
374,28214.8,6.18909e+06
101,6479.92,1.67969e+06
1000,51832.5,1.64262e+07
1000,56739.4,1.64144e+07
1000,48180.2,1.64001e+07
1000,57675.9,1.64913e+07
509,37649,8.40191e+06
567,41255,9.35732e+06
