score,computational_cost,nb_calls
106,995.207,265785
187,2565.25,515040
356,2876.65,1.02209e+06
189,1498.41,526954
98,1039.54,232340
84,945.799,199694
141,2368.63,453645
352,3664.61,850880
97,1143.57,267036
114,1521.99,300855
338,3714.71,1.02722e+06
332,3079.41,956644
359,3420.52,1.12244e+06
124,1521.91,317363
119,1149.05,282454
221,2586.89,629508
153,2040.94,417189
138,1688.63,366888
106,973.425,250660
77,863.985,182620
116,1167.44,298232
215,3008.44,598453
168,1211.67,353691
383,2944.98,1.10258e+06
93,797.376,200386
91,960.72,232899
161,1420.58,383552
84,725.264,198417
275,3001.39,764212
606,6093.55,1.64001e+06
80,981.089,216430
165,1332.68,445672
207,2129.94,579130
154,1669.25,400589
105,1145.62,233187
144,1586.37,397324
143,1880.51,398830
128,1406.22,316347
198,1630.23,464092
488,4492.75,1.43915e+06
659,5395.84,1.93045e+06
103,1363.65,282543
185,1996.22,454200
393,5786.63,1.13494e+06
177,1631,497095
223,2743.69,663448
604,5520.84,1.86405e+06
361,2782.3,972828
357,4651.96,952542
96,1023.76,233096
387,3631.86,934576
120,1169.38,347068
147,1317.19,350692
270,3659.04,781598
486,4117.25,1.3267e+06
92,1082.85,233390
165,1668.63,399620
187,1981.48,514578
383,3837.59,1.2048e+06
347,3694.44,1.05681e+06
388,2595.6,837249
72,874.161,183286
255,3063.14,638604
135,1793.84,367972
108,1190.65,298240
254,3236.37,698695
148,1181.91,348561
151,1906.56,415906
352,4210.35,962367
147,1535.37,397683
96,959.115,233004
110,1023.85,267411
150,1870.47,414689
238,1919.1,610906
116,1406.06,315606
230,2688.02,583135
255,2742.05,697934
131,1469.59,350359
108,1088.81,281670
98,1224.67,266963
143,1729.24,415879
333,2922.18,909937
297,3018.62,749893
329,3027.51,816635
212,2009.85,562101
204,1663.46,529359
197,1433.77,495680
254,2531.81,678773
464,4047.11,1.22816e+06
218,1954.68,612855
231,2648.24,570251
124,1519.7,381771
73,758.83,182857
59,619.535,133646
261,1810.18,679026
333,2620.78,925698
379,2697.18,1.02141e+06
359,4017.14,964399
102,1192.15,265577
253,2604.38,724843
