score,computational_cost,nb_calls
699,42653.6,8.86852e+06
366,18176.5,4.11984e+06
438,33351.5,6.4066e+06
190,16107.1,2.95266e+06
373,19325.6,4.34637e+06
177,12636.6,2.57483e+06
486,25989.8,5.90897e+06
255,15480.9,3.25876e+06
1000,22333.2,6.79812e+06
536,29568.4,6.72075e+06
187,15103.6,2.85403e+06
139,6869.46,1.58724e+06
395,33382.9,6.21182e+06
315,15695.2,3.64697e+06
305,14714,3.39544e+06
441,20120.9,4.64087e+06
758,34875.2,7.96317e+06
1000,40163.5,9.74791e+06
515,15155.8,4.59024e+06
180,8433.82,2.00957e+06
384,21665.5,4.68844e+06
211,11098.6,2.56189e+06
97,7814.39,1.48698e+06
291,22664.8,4.36622e+06
589,15432.7,4.90147e+06
141,7870.52,1.84848e+06
726,15950.9,5.09552e+06
169,12781.2,2.47313e+06
471,29562.2,6.26218e+06
482,32467.2,6.66817e+06
408,22513.4,4.99896e+06
392,22542.6,4.84491e+06
572,26903.3,6.23108e+06
346,11997.9,3.38257e+06
684,24994.9,6.3199e+06
240,8420.02,2.17098e+06
1000,48226.7,1.12458e+07
150,8779.27,1.99756e+06
360,11395.9,3.39113e+06
243,17464.3,3.55994e+06
701,23653.6,6.68321e+06
177,7286.22,1.75017e+06
627,28026.1,6.70742e+06
666,28083.3,6.8664e+06
194,14767.5,2.88743e+06
607,36846.9,7.70509e+06
258,14032.4,3.33033e+06
907,42496.7,9.71547e+06
210,15775.4,3.11375e+06
329,21292.7,4.55823e+06
233,11117.2,2.58382e+06
556,23637.5,5.8561e+06
708,24908.4,6.55665e+06
407,13627.8,3.67834e+06
367,12380.4,3.54071e+06
357,25527.2,5.16464e+06
955,41831.7,1.0177e+07
770,39422.5,8.96716e+06
119,8957.61,1.79563e+06
325,12503.6,3.34356e+06
268,13977.1,3.28337e+06
271,7612.58,2.16827e+06
373,11864.1,3.26081e+06
181,11035.1,2.30915e+06
726,30551.7,7.09683e+06
390,26323.5,5.44038e+06
503,21330.4,5.24357e+06
328,10286.9,2.90338e+06
1000,57276.6,1.21631e+07
131,9539.72,1.90561e+06
213,12790,2.79934e+06
288,16575.3,3.73721e+06
288,16057.5,3.76022e+06
340,8811.75,2.66273e+06
314,15733.8,3.46337e+06
280,23413.8,4.24963e+06
499,12623.6,3.86992e+06
407,24679.3,5.30295e+06
179,6996.61,1.89338e+06
381,12869,3.51769e+06
382,12177.8,3.32938e+06
1000,46906.1,1.12767e+07
441,20268.2,4.78811e+06
377,23795.7,5.23284e+06
394,22233.3,4.95715e+06
304,21135.6,4.07592e+06
766,21422.9,6.5328e+06
1000,36756.8,9.62961e+06
168,5628.51,1.43234e+06
683,27704.6,6.87505e+06
465,23050.5,5.58808e+06
630,26114.8,6.33183e+06
335,18309.2,4.05242e+06
315,22007.3,4.51476e+06
469,24402,5.59278e+06
167,13421.1,2.45986e+06
591,26682.2,6.33571e+06
274,22029.7,4.22643e+06
1000,46687.7,1.0999e+07
246,9511.33,2.48676e+06
