score,computational_cost,nb_calls
90,4083.88,1.11424e+06
171,8486.92,2.09168e+06
136,4543.7,1.35551e+06
124,8630.62,1.85373e+06
174,6226.21,1.86568e+06
130,5914.31,1.64089e+06
78,5300.14,1.06871e+06
289,8807.83,2.50573e+06
157,7898.14,2.02858e+06
78,3942.63,950667
83,5262.74,1.14646e+06
153,3952.65,1.22576e+06
103,4277.61,1.08018e+06
97,4762.56,1.217e+06
60,4071.8,866515
235,12721.5,2.95423e+06
213,4850.38,1.6763e+06
128,5957.38,1.40599e+06
233,7363.44,2.15144e+06
235,8618.52,2.2551e+06
112,7848.47,1.68683e+06
70,3691.27,880203
71,4413.31,1.01252e+06
110,4370.13,1.33038e+06
72,4313.78,1.02192e+06
68,4007.94,896926
313,6505.05,2.16737e+06
169,5405.06,1.66721e+06
117,7994.25,1.65709e+06
93,4883.61,1.21855e+06
190,8674.91,2.22946e+06
247,7625.94,2.17577e+06
124,7947.27,1.75657e+06
277,16252.6,3.73487e+06
135,8575.01,1.89018e+06
139,7621.25,1.90611e+06
93,4374.41,1.16259e+06
284,14243.2,3.2582e+06
433,13144.4,3.91406e+06
81,4001.98,981373
221,6399.61,2.16832e+06
138,8480.17,1.9526e+06
302,8060.34,2.4295e+06
124,7252.56,1.59099e+06
437,26171.5,5.9339e+06
170,8854.5,2.16585e+06
98,4239.47,1.14812e+06
234,8831.73,2.28468e+06
73,3750.8,945505
234,10353.1,2.60155e+06
132,4849.18,1.42054e+06
125,7391.72,1.75508e+06
94,4194.25,1.09748e+06
215,10950.2,2.74284e+06
387,16428.2,4.2344e+06
65,3777.67,847217
102,4241.41,1.22258e+06
134,4794.63,1.30749e+06
73,4746.12,1.1136e+06
271,11028,2.98166e+06
276,10303.8,2.98707e+06
153,7169.82,1.80693e+06
119,4264.74,1.31895e+06
116,3326.85,1.03257e+06
352,10036.8,2.96998e+06
261,7929.18,2.3995e+06
319,12394.4,3.33115e+06
204,8615.27,2.33466e+06
221,10413.6,2.5773e+06
245,7453.49,2.21912e+06
162,5078.91,1.49299e+06
64,4264.88,915651
273,13602.2,3.11058e+06
155,5012.81,1.47963e+06
77,4817.11,1.14546e+06
198,5283.35,1.69793e+06
52,3638.13,763831
136,5040.57,1.40574e+06
219,14609,3.14423e+06
232,5576.6,1.84915e+06
142,5840.92,1.55196e+06
196,7493.21,2.03559e+06
75,5101.6,1.09397e+06
224,6609.11,2.07446e+06
89,6232.64,1.29509e+06
95,4150.03,1.18578e+06
160,10631.1,2.32147e+06
174,6890.53,1.86498e+06
198,5917.09,1.84245e+06
96,4172.1,1.1154e+06
234,7837.85,2.41752e+06
70,4074.38,930954
116,4624.77,1.24206e+06
98,3740.85,1.04974e+06
141,8705.14,1.93831e+06
102,4050.45,1.15029e+06
104,6431.57,1.40897e+06
215,9595.07,2.33324e+06
225,6326.56,2.01358e+06
122,4513.46,1.31961e+06
