score,computational_cost,nb_calls
213,18460.9,3.53926e+06
193,13898.2,3.19603e+06
405,24270.1,6.6795e+06
129,9694.39,2.14113e+06
1000,52015.2,1.64216e+07
580,37424.1,9.55538e+06
95,7694.84,1.58667e+06
581,41648.4,9.58314e+06
259,17013.2,4.29171e+06
285,17537.6,4.7082e+06
359,21201.1,5.9141e+06
213,11073.4,3.51938e+06
195,14212.3,3.23018e+06
136,10076.3,2.25775e+06
123,7758.24,2.04491e+06
301,15842.1,4.96497e+06
240,22049.6,3.98649e+06
214,13958.7,3.53936e+06
106,9102.3,1.76396e+06
255,13676.6,4.24608e+06
216,16777.3,3.57336e+06
106,8312.32,1.76859e+06
327,16590.9,5.42143e+06
223,17186.2,3.68828e+06
433,22351.2,7.12737e+06
137,11244.8,2.27934e+06
251,12584.9,4.18e+06
366,31496.1,6.05978e+06
453,34133.8,7.4773e+06
625,39984.6,1.0298e+07
207,15001.8,3.43156e+06
402,22802.9,6.65034e+06
413,24520.9,6.82219e+06
370,25497.3,6.11232e+06
266,16681.1,4.39676e+06
99,8449.31,1.64947e+06
412,24369.9,6.79847e+06
357,23167.2,5.89703e+06
415,26247.8,6.84648e+06
460,26129.7,7.57403e+06
111,7276.98,1.84543e+06
258,20597.7,4.26898e+06
179,14705.2,2.96495e+06
306,15970.5,5.06136e+06
315,18962.7,5.20713e+06
318,23540.1,5.25349e+06
254,16272.6,4.19865e+06
137,8499.52,2.2831e+06
502,26862.9,8.26024e+06
187,13419.6,3.0996e+06
263,18645.3,4.35334e+06
153,13927,2.54782e+06
546,26995.2,9.02032e+06
419,26579,6.90998e+06
297,22521.5,4.92476e+06
317,19001.6,5.26816e+06
197,14956.5,3.26921e+06
391,33202.2,6.46384e+06
593,32386.8,9.77171e+06
607,39667,1.00107e+07
72,5980.7,1.20649e+06
624,30461.5,1.03379e+07
529,30141.4,8.7052e+06
211,14886.9,3.49366e+06
334,18365.5,5.5065e+06
757,51113.8,1.24661e+07
511,44147.2,8.44733e+06
335,19787.1,5.54296e+06
226,17258.8,3.75032e+06
150,12722.3,2.48993e+06
110,7811.79,1.83365e+06
317,24150.5,5.23997e+06
407,33415.6,6.72633e+06
283,13663.1,4.69866e+06
276,17972.8,4.56326e+06
94,8607.9,1.57437e+06
167,11701.8,2.7738e+06
150,14277.7,2.50555e+06
212,14180.6,3.51407e+06
601,43114.3,9.91331e+06
116,6956.55,1.9315e+06
417,26431.4,6.87485e+06
553,26767.4,9.11317e+06
120,10326.1,1.99914e+06
272,20485.3,4.50645e+06
373,27747.8,6.16678e+06
119,9831.94,1.98096e+06
294,24448.8,4.8607e+06
463,25568.1,7.61654e+06
486,25277.7,8.00623e+06
384,22156.1,6.32491e+06
76,6213.07,1.27321e+06
251,20796,4.16058e+06
108,7122.88,1.80807e+06
317,17481.6,5.23425e+06
116,7201.47,1.93016e+06
352,20118.8,5.81155e+06
243,18253.3,4.02991e+06
390,26332.2,6.4324e+06
302,18446,4.98523e+06
