score,computational_cost,nb_calls
60,4108.1,1.01652e+06
348,19497,5.84548e+06
116,5857.25,1.93551e+06
71,4356.81,1.19631e+06
145,6845.33,2.44745e+06
63,4154.39,1.06699e+06
373,15711,6.16011e+06
88,5154.12,1.48195e+06
86,5626.69,1.44496e+06
62,4346.38,1.05272e+06
63,4402.31,1.06796e+06
76,4700.34,1.2843e+06
89,5749.08,1.4939e+06
102,7544.88,1.71665e+06
88,6581.16,1.48382e+06
263,15142.1,4.43364e+06
362,24247,6.051e+06
73,5956.85,1.23198e+06
352,21087.5,5.85049e+06
76,6079.26,1.28152e+06
184,10931.3,3.0708e+06
58,5171.92,983330
547,30529,9.06339e+06
104,7118.41,1.74788e+06
123,7695.72,2.06904e+06
294,18753.7,4.9155e+06
67,5725.69,1.1353e+06
102,7147.23,1.71435e+06
82,6795.76,1.38541e+06
239,13047.9,4.02265e+06
59,5772.3,1.00836e+06
119,7826.29,1.98467e+06
89,6530.09,1.49839e+06
66,5490.22,1.11581e+06
182,10635.1,3.02042e+06
84,6351.9,1.42252e+06
57,5148.9,966737
111,8803.72,1.86284e+06
60,5222.17,1.01701e+06
147,11286.2,2.45584e+06
144,11613,2.40129e+06
208,14593.6,3.49114e+06
92,7263.62,1.5513e+06
565,30086.5,9.41018e+06
62,5464.4,1.04874e+06
63,5610.75,1.06858e+06
186,13819.6,3.09165e+06
62,5387.1,1.05163e+06
159,12195.6,2.67269e+06
302,18234.9,5.01735e+06
152,9475.76,2.58336e+06
168,12877.4,2.81742e+06
74,6550.62,1.24667e+06
439,25718.6,7.25482e+06
104,7965.48,1.74332e+06
75,6096.59,1.26191e+06
199,11834,3.38309e+06
76,6028.37,1.28131e+06
249,17690.3,4.13286e+06
80,6842.56,1.34707e+06
76,5998.22,1.28402e+06
216,14751.9,3.60035e+06
78,6144.12,1.3163e+06
291,19635.1,4.82572e+06
115,9925.13,1.9196e+06
240,15617.6,4.03749e+06
175,11207.9,2.92633e+06
78,6735.62,1.31579e+06
84,6268.57,1.41688e+06
68,5723.33,1.15342e+06
71,5919.82,1.20055e+06
128,9526.63,2.13874e+06
55,4943.29,933623
82,6858.47,1.38007e+06
79,6170.08,1.33594e+06
135,9605.43,2.2511e+06
88,6417.62,1.48494e+06
171,10445,2.87484e+06
70,5785.04,1.18122e+06
209,12261,3.50938e+06
62,5199.88,1.05164e+06
71,5887.77,1.2007e+06
278,14971.4,4.64198e+06
178,13352.9,2.96972e+06
231,14405.7,3.89314e+06
131,8323.64,2.20247e+06
67,5559.92,1.13226e+06
128,8148.38,2.14597e+06
101,7742.75,1.69417e+06
567,33333.8,9.33767e+06
110,7347.07,1.84303e+06
70,5808.65,1.18439e+06
84,6953.53,1.41064e+06
262,15084.2,4.42707e+06
186,12679.3,3.11604e+06
178,11899.8,2.981e+06
117,10591.6,1.96704e+06
223,14793.4,3.70958e+06
435,24521.9,7.27751e+06
280,19332.3,4.64243e+06
