score,computational_cost,nb_calls
123,8975.93,1.8131e+06
999,54919.6,1.22452e+07
241,13956.8,2.99692e+06
544,32200.8,6.78449e+06
487,32203,6.66836e+06
1000,43171.2,1.05088e+07
662,27806.8,6.89031e+06
262,19125.7,3.88877e+06
296,14477.6,3.47548e+06
485,30960.3,6.48969e+06
277,19598,4.03668e+06
298,15799.3,3.57597e+06
276,21370,4.06121e+06
802,56665.2,1.14777e+07
466,17586.5,4.73945e+06
900,39714.4,9.64468e+06
381,17275.7,4.30004e+06
1000,47643.8,1.08397e+07
280,12264.4,3.21963e+06
459,33917.2,6.74206e+06
246,11216.8,2.82663e+06
893,46558.4,1.06664e+07
301,22319.4,4.3674e+06
275,13083,3.01327e+06
534,26804,6.09276e+06
558,22951,5.53227e+06
768,37262.2,8.63416e+06
120,7315.77,1.64816e+06
434,17274.2,4.26838e+06
70,5045.1,1.00604e+06
232,17308,3.45196e+06
700,37387.8,8.32516e+06
208,9812.01,2.38924e+06
612,38102,7.98965e+06
421,25194.7,5.36799e+06
310,11105.1,2.88106e+06
722,56368.9,1.07133e+07
685,27612,6.91214e+06
936,29271.1,7.72058e+06
921,43218.9,9.98429e+06
114,9431.66,1.81082e+06
267,12630.8,3.19915e+06
309,14285.8,3.32831e+06
330,10620.5,2.91e+06
685,35656.1,7.65853e+06
637,28775.9,6.7796e+06
221,10568.7,2.46923e+06
595,46730.2,8.95322e+06
314,14687.4,3.51369e+06
647,40324.7,8.32664e+06
771,45205.9,9.69848e+06
1000,25413.8,7.47864e+06
435,21134.1,5.0037e+06
988,49155.2,1.12937e+07
487,15703.5,4.16791e+06
270,12755.3,3.08534e+06
438,18655.3,4.58604e+06
267,14703,3.32472e+06
768,32788.1,7.94805e+06
180,14492.7,2.72311e+06
785,29706.2,7.34336e+06
655,35837.8,7.974e+06
558,38876,7.8063e+06
251,11580,2.85377e+06
483,21522.9,5.40031e+06
1000,46529.9,1.10486e+07
389,14682,3.74891e+06
371,22236.2,4.72809e+06
182,13108.6,2.65279e+06
137,11164.2,2.05425e+06
531,27480.3,6.46916e+06
608,27483.5,6.33303e+06
259,8548.41,2.26845e+06
1000,23586.6,7.39246e+06
413,18399,4.4107e+06
507,26458.5,5.95005e+06
515,21427.1,5.16351e+06
443,22399.9,5.05731e+06
561,25211,5.86062e+06
330,12019.8,3.23634e+06
754,38519.2,8.76153e+06
621,36684.7,8.08758e+06
466,33537.6,6.66663e+06
772,29747.3,7.64628e+06
217,12484.9,2.71742e+06
314,24218.7,4.67252e+06
523,18900.6,4.85321e+06
320,17662,4.06002e+06
753,20993.9,6.1515e+06
527,31808,6.80578e+06
240,19473.9,3.6327e+06
372,13218.4,3.44189e+06
540,14021.9,4.3858e+06
554,39182.6,7.78183e+06
160,11002.4,2.25695e+06
665,16512.9,4.92224e+06
172,7870.5,1.87817e+06
780,27764.1,7.42743e+06
1000,29703.6,8.21115e+06
1000,34938.5,9.52976e+06
