score,achieved_return,computational_cost,nb_calls
50,14.8506,183.793,24654
50,10.863,182.566,24626
50,14.8553,192.512,24526
50,6.87948,185.857,23959
50,12.8159,187.439,23943
50,12.4019,189.525,24429
50,10.2573,184.711,24300
50,12.0444,200.735,24223
50,11.5333,179.306,24459
50,8.65958,179.477,24237
50,16.3154,179.946,24670
50,11.275,178.71,24464
50,9.14981,178.314,24537
50,7.74114,178.044,24613
50,8.50765,178.616,24411
50,14.3709,179.254,24645
50,13.7909,178.713,24722
50,7.76185,177.342,23822
50,11.3467,177.855,24631
50,12.8264,178.41,24784
50,9.65347,182.418,24267
50,10.1945,181.986,24077
50,7.91261,188.496,24193
50,11.5802,188.195,24723
50,9.18797,181.653,24354
50,7.54793,183.455,23991
50,7.01838,191.632,23980
50,8.51709,181.539,24459
50,15.4542,181.024,24927
50,12.3449,179.886,24557
50,6.64413,178.687,24229
50,11.5387,179.297,24586
50,10.4801,179,24544
50,11.1036,177.736,24046
50,5.73257,179.515,24442
50,11.1003,178.081,24278
50,11.0841,176.958,23813
50,7.14896,177.662,24478
50,10.433,178.322,24561
50,5.3774,176.794,23848
50,14.9778,178.318,24707
50,9.6963,182.274,24076
50,8.4973,179.146,24006
50,13.8731,184.066,24654
50,9.71606,194.269,24608
50,11.3782,186.916,24498
50,11.0268,196.684,24327
50,15.9222,183.531,23707
50,14.0472,178.938,24586
50,13.6561,180.092,24810
50,10.5221,180.04,24751
50,12.4018,178.648,24718
50,12.8448,178.603,24645
50,11.2996,178.897,24179
50,10.1493,191.304,23978
50,6.68771,183.957,24159
50,15.4557,187.739,24669
50,12.0674,179.754,24602
50,13.9179,179.227,24496
50,5.32227,180.448,24125
50,15.0116,179.912,24560
50,7.5718,177.898,24308
50,10.5323,176.756,23868
50,12.0592,177.877,24387
50,11.4333,178.695,24792
50,13.3014,178.606,24733
50,9.4013,177.761,24373
50,9.97095,179.681,24135
50,13.355,178.093,24616
50,10.5891,178.718,25056
50,7.10793,178.387,24545
50,17.0431,178.387,24606
50,12.155,177.977,24534
50,11.0527,180.145,24770
50,10.472,192.459,24569
50,9.62878,189.49,24456
50,8.97762,195.149,24464
50,14.1686,190.353,24920
50,9.35477,187.133,24116
50,14.9912,185.416,24287
50,12.3731,181.175,24831
50,8.57402,177.477,23927
50,13.3444,178.692,24515
50,12.6319,178.532,24062
50,11.5945,177.736,23940
50,9.81519,176.87,23938
50,10.8952,179.981,24208
50,8.84513,178.349,24328
50,14.1291,178.267,24397
50,12.1834,177.723,23861
50,12.5239,177.882,24593
50,11.5036,178.199,24880
50,9.07271,178.115,24488
50,6.91244,181.416,24169
50,10.9237,179.23,24613
50,13.1487,179.064,24430
50,11.4993,178.508,24432
50,12.2693,179.932,23772
50,9.10289,176.986,23974
50,12.6307,179.334,24419
50,11.8895,178.411,24507
50,11.1885,178.764,24727
50,11.9826,178.58,24603
50,7.912,185.741,24689
50,14.9351,178.355,24673
50,13.2383,177.402,24052
50,11.9172,181.046,24248
50,11.6671,182.75,24345
50,13.576,188.27,24519
50,10.662,178.336,24740
50,13.8922,178.922,24389
50,16.8472,180.059,24898
50,11.2316,181.135,24778
50,12.4335,180.212,24332
50,10.3053,181.147,24438
50,7.78109,182.788,24019
50,8.62883,181.65,24430
50,7.58017,187.569,23885
50,14.9202,179.192,24593
50,9.74956,182.914,23905
50,13.1849,187.092,24432
50,10.8233,185.825,24644
50,14.1403,178.605,24671
50,10.704,178.728,24579
50,13.6977,181.031,24626
50,11.6762,180.707,24255
50,10.6346,178.509,24093
50,5.17837,179.116,24779
50,9.75389,178.244,24627
50,10.2945,184.515,24312
50,14.0934,192.624,24751
50,9.32609,186.536,24172
50,12.5526,179.78,24706
50,9.69696,183.309,24657
50,13.6962,187.469,24675
50,10.1061,178.405,24359
50,9.50123,178.533,24287
50,13.6083,186.334,24677
50,14.0679,180.083,24689
50,8.65909,182.442,24109
50,10.7518,186.1,24538
50,12.1498,182.284,24498
50,9.09804,178.212,24015
50,9.15665,179.061,24389
50,12.759,178.27,24567
50,9.46352,179.025,24084
50,13.3546,179.54,24426
50,9.55127,179.149,24583
50,10.9096,177.756,23920
50,12.4355,178.188,24317
50,14.616,177.925,24492
50,9.04456,180.122,24199
50,13.2404,177.625,23817
50,6.89064,177.993,24216
50,13.6781,179.529,24829
50,7.1822,177.203,23902
50,10.4251,178.73,24550
50,8.92837,183.933,24446
50,12.8511,184.119,24456
50,5.38934,178.686,24342
50,15.2407,181.245,24762
50,8.00947,180.974,24366
50,12.6786,185.56,24801
50,13.5712,179.131,24229
50,11.0443,179.716,25141
50,9.18298,180.602,24047
50,8.83644,178.592,24414
50,14.6765,179.342,24619
50,9.91915,178.863,24550
50,9.78969,180.217,24296
50,12.4793,178.827,24577
50,10.1038,180.964,24741
50,10.3611,182.463,24623
50,7.50492,179.615,24192
50,9.84113,182.863,24577
50,11.8966,183.125,24580
50,10.4435,183.362,24871
50,12.8261,182.498,23956
50,11.3139,183.627,24722
50,12.8585,185.237,24244
50,11.6587,182.642,24140
50,11.042,182.538,24297
50,9.55117,179.957,24562
50,12.6597,182.629,24491
50,10.3606,188.151,24745
50,10.9622,186.114,23821
50,10.6218,183.089,24083
50,9.45648,180.154,24577
50,8.93175,178.107,24445
50,10.8482,178.828,24639
50,10.0647,178.144,24065
50,11.9136,180.408,23952
50,14.3171,178.612,24648
50,11.9625,186.705,24191
50,8.8371,184.198,24244
50,11.4456,181.239,24369
50,12.1287,180.239,24565
50,9.71223,180.278,24933
50,10.414,186.51,24558
50,8.57692,183.383,24087
50,11.7766,185.341,24665
50,13.6348,178.322,24580
50,12.207,179.794,24948
50,13.3987,178.538,24501
50,11.148,180.817,24368
50,13.8014,178.354,24526
50,10.085,179.399,24625
50,9.47592,178.001,24342
50,6.34671,176.704,23935
50,15.006,178.41,24955
50,11.617,191.598,24096
50,7.58856,185.582,23926
50,9.98343,185.995,24523
50,17.0536,182.173,24390
50,9.75075,178.913,24485
50,10.3345,178.804,23988
50,11.0081,187.845,24177
50,15.7387,182.374,24346
50,11.0604,178.658,24456
50,9.7425,181.017,24199
50,10.5537,179.846,24821
50,10.2442,178.488,24656
50,6.01033,179.751,23897
50,8.74218,178.406,23934
50,8.26812,177.773,24193
50,14.0679,178.191,24796
50,9.56522,177.749,24538
50,11.6886,179.12,24769
50,9.73211,178.401,24396
50,10.5556,185.775,24033
50,8.59046,179.234,23742
50,13.5616,178.636,24612
50,10.2577,179.529,24391
50,8.37273,178.31,24333
50,9.45152,177.442,24146
50,8.08239,177.788,24237
50,10.1568,178.195,24719
50,15.1882,179.794,24580
50,12.9587,179.322,24485
50,11.946,179.278,24679
50,13.5334,178.255,24725
50,12.5465,177.224,24071
50,10.5033,177.111,24121
50,10.8483,179.026,24615
50,12.7223,178.433,24443
50,11.3965,178.57,24929
50,10.0368,176.362,23709
50,6.16101,177.023,23990
50,8.64388,177.632,24291
50,6.21494,177.281,24074
50,10.3849,181.25,24080
50,10.5739,178.16,24593
50,11.1282,178.632,24633
50,15.79,179.591,24697
50,13.6381,177.893,24502
50,11.6427,180.022,24637
50,12.1498,191.24,24448
50,7.46382,180.851,23999
50,8.4718,189.336,24471
50,9.57777,179.598,24455
50,11.7157,178.158,24063
50,11.8738,195.968,24411
50,4.56114,180.07,24385
50,6.71485,179.61,24067
50,6.99623,186.701,24116
50,12.9403,182.979,24304
50,15.2043,200.196,24804
50,13.456,178.838,24492
50,9.79194,178.605,24502
50,14.5906,179.697,25089
50,9.02103,177.455,24425
50,13.6106,178.785,24579
50,6.81033,177.293,24093
50,12.8361,178.048,24587
50,10.1184,177.34,24136
50,13.8141,177.225,24115
50,13.9586,196.626,25089
50,7.78344,198.149,24495
50,8.47011,179.579,23983
50,15.1635,186.661,24520
50,10.9226,196.759,23960
50,11.5293,189.559,23823
50,10.069,181.288,24693
50,12.3969,182.717,24148
50,13.0251,178.194,24242
50,12.6831,177.289,24278
50,15.089,180.36,24833
50,9.17356,178.565,24418
50,11.1386,177.736,24565
50,12.1292,179.881,24328
50,13.6204,178.615,24664
50,9.90359,178.598,24385
50,12.8052,180.975,24552
50,4.41997,181.242,24014
50,13.4725,179.649,24682
50,13.4115,178.414,24572
50,7.39583,179.697,24298
50,8.8497,179.499,24409
50,11.0212,177.375,23899
50,10.7455,178.072,24432
50,7.33232,177.971,24116
50,13.8743,177.98,24635
50,6.81498,176.891,24066
50,11.5311,179.057,24595
50,13.2573,179.128,24180
50,10.3664,178.563,24650
50,13.7528,197.989,24520
50,12.4339,188.406,24735
50,9.82991,181.063,24081
50,9.70527,183.985,24172
50,11.5386,180.704,24838
50,12.771,179.95,24690
50,10.7028,177.887,24524
50,13.6726,179.315,24620
50,10.2695,180.837,24713
50,12.4517,178.901,24256
50,8.08936,180.289,24353
50,8.88303,177.555,24215
50,13.0325,177.854,24456
50,10.1262,179.854,24801
50,7.46967,177.893,24211
50,12.321,178.261,24660
50,13.421,179.893,24214
50,16.3044,177.459,24451
50,9.63151,178.223,24475
50,9.53664,180.254,24425
50,10.7443,178.569,24257
50,11.773,178.507,24220
50,10.9282,178.971,24704
50,7.6415,176.787,24033
50,13.5104,180.253,24560
50,11.9887,178.941,24072
50,9.32158,177.547,24371
50,10.3492,179.141,24021
50,12.1204,177.571,24174
50,7.15219,176.823,23937
50,13.1837,180.401,24356
50,6.63124,178.024,24061
50,11.2328,178.258,24529
50,10.561,180.425,24198
50,6.82656,177.554,23914
50,15.1748,181.38,24648
50,10.0517,176.42,23895
50,8.90419,177.287,24093
50,12.8217,179.164,24279
50,11.3072,177.329,24360
50,8.08105,177.35,24289
50,6.19982,179.815,23989
50,13.1128,191.759,24567
50,5.2701,186.253,23813
50,16.252,179.476,24594
50,13.263,178.982,24684
50,9.36289,178.862,24258
50,10.2625,179.356,24602
50,14.6794,178.545,24718
50,6.76784,179.306,24054
50,13.3306,179.696,24510
50,13.2445,178.595,24568
50,13.3673,178.76,23816
50,7.57008,178.535,24450
50,12.6082,178.02,24508
50,9.8098,179.85,24980
50,10.4522,177.706,24448
50,11.5401,180.055,25039
50,9.57321,177.967,24589
50,11.508,178.062,24684
50,10.7842,179.508,24770
50,5.17015,177.155,23882
50,15.3529,177.768,24435
50,11.3318,179.33,24633
50,10.6003,179.143,24105
50,10.6761,178.613,24566
50,13.3716,181.532,24779
50,14.2639,183.22,24762
50,6.46925,179.022,23826
50,11.7251,177.481,24177
50,14.9369,178.229,24648
50,13.8111,178.628,24573
50,10.48,176.969,24118
50,10.987,177.384,24486
50,10.2108,180.384,23956
50,12.0849,179.149,25169
50,11.0402,178.038,24695
50,12.2052,179.557,24642
50,13.5269,179.259,24659
50,6.90608,180.807,24158
50,10.5048,183.388,24533
50,11.3725,179.744,24546
50,9.82005,179.058,24257
50,8.16142,177.415,24309
50,15.834,178.448,24942
50,8.78837,178.588,24000
50,14.4863,178.48,24760
50,15.3657,177.454,24505
50,8.42957,178.31,24012
50,16.9273,178.135,24560
50,12.4182,178.708,24359
50,13.6396,177.576,24241
50,13.184,177.5,24537
50,10.7234,180.444,24556
50,10.4739,176.643,23912
50,11.0143,178.425,24747
50,14.0415,180.347,24382
50,11.7884,180.612,24582
50,11.1769,179.497,24576
50,10.2141,180.516,24238
50,14.81,178.314,24672
50,10.2712,184.293,24640
50,9.789,180.443,24728
50,12.4818,178.553,24521
50,11.4478,179.892,24435
50,8.34902,178.054,24405
50,13.7686,178.095,24582
50,7.49757,180.324,24256
50,7.32912,180.49,24118
50,9.185,177.384,24194
50,11.249,178.956,23978
50,6.3172,176.571,23634
50,6.93057,180.943,24266
50,10.5925,178.463,24103
50,11.5503,179.146,24505
50,8.45435,180.825,24804
50,7.58649,178.039,23744
50,14.0287,178.455,24395
50,10.9724,179.996,23922
50,13.5694,181.51,24527
50,11.0206,177.35,23994
50,14.4891,179.923,24662
50,7.55271,176.551,23696
50,14.4739,179.597,24364
50,9.0018,178.177,24103
50,6.8847,178.241,24413
50,12.4536,179.721,24594
50,6.83236,176.973,23989
50,16.3143,178.221,24698
50,13.0465,180.651,24504
50,12.9982,179.393,24468
50,13.041,178.627,24548
50,15.825,180.27,24867
50,6.0373,176.958,24099
50,14.7864,179.216,24182
50,12.6691,179.299,24559
50,7.899,176.603,23851
50,12.8618,179.705,24723
50,10.1537,176.871,23949
50,13.0389,177.265,24241
50,11.5111,179.931,24222
50,11.8522,180.962,24272
50,12.1712,178.188,24839
50,11.8396,180.173,24502
50,10.6813,177.245,24090
50,13.5375,177.708,24005
50,7.15145,178.745,24146
50,17.0449,179.55,24805
50,11.5333,180.708,24662
50,6.45986,177.545,24254
50,13.7965,177.637,24589
50,12.4507,178.745,24446
50,13.2971,180.649,24703
50,11.7925,177.281,24127
50,10.3604,178.059,24061
50,8.18736,176.815,23750
50,7.18573,177.447,24270
50,13.6197,178.676,24523
50,11.9545,177.582,24433
50,14.1407,178.826,24742
50,11.2295,176.943,23884
50,6.7206,176.895,23921
50,12.7911,179.015,24489
50,13.3386,188.793,23936
50,11.3947,176.451,23578
50,12.0902,178.778,24816
50,9.76763,177.417,24480
50,10.5926,177.673,24387
50,13.3106,180.988,24668
50,12.4082,178.606,24599
50,9.5679,177.559,23906
50,14.5126,181.49,24523
50,8.63954,179.526,24563
50,13.8862,181.366,24555
50,12.1706,179.516,24199
50,12.1519,177.568,24185
50,13.0275,177.781,23880
50,9.61722,180.76,24483
50,13.9849,182.584,24710
50,13.4535,180.621,24884
50,7.33308,182.06,24184
50,12.2087,182.891,24352
50,8.42993,177.867,24387
50,9.94747,177.457,24532
50,14.7073,180.904,24444
50,13.3972,179.752,24449
50,6.86321,180.51,24236
50,12.2447,185.192,24119
50,9.81276,177.942,24498
50,3.9521,177.242,23891
50,10.6001,181.674,24640
50,13.2606,179.321,24739
50,10.4906,180.966,24450
50,9.12595,182.473,24667
50,11.4493,177.542,24565
50,13.0731,180.629,24433
50,11.3732,178.936,24885
50,16.3922,178.234,24653
50,10.2626,180.953,24555
50,5.73257,178.389,24425
50,16.487,180.357,24647
50,10.6708,178.373,24571
50,8.07292,177.6,24574
50,9.88083,179.275,24280
50,9.91454,177.381,24449
50,17.0158,183.515,24595
50,7.5321,183.942,24056
50,10.4696,179.463,24692
50,7.59746,177.547,23997
