score,achieved_return,computational_cost,nb_calls
50,9.08444,184.224,24995
50,11.5823,182.506,25476
50,9.84572,183.212,25128
50,13.256,182.956,25802
50,7.38694,180.816,24908
50,6.63556,180.385,24921
50,7.95687,179.675,25088
50,12.1175,181.288,26103
50,6.63068,179.441,25263
50,9.74853,183.437,25741
50,13.3363,182.134,25946
50,11.5387,180.728,25661
50,9.21725,179.986,24979
50,7.2759,181.96,25178
50,14.2879,184.153,26366
50,10.3258,182.626,25803
50,11.3875,180.723,25374
50,12.1365,181.122,25859
50,8.35124,181.423,25083
50,11.1034,180.607,25727
50,6.67959,183.232,24969
50,11.2655,182.032,25935
50,16.5459,181.946,26507
50,10.4048,180.926,25755
50,13.4809,183.107,26175
50,8.43659,182.047,25090
50,10.8736,183.076,25920
50,13.855,181.769,25461
50,9.98342,180.587,25809
50,10.7963,181.935,25155
50,13.911,182.49,26115
50,13.8449,183.366,25566
50,8.98604,179.996,24862
50,9.06193,179.566,25137
50,7.5738,180.407,25451
50,6.74416,179.149,24958
50,12.7712,183.813,25790
50,8.8312,181.904,25131
50,10.3882,181.385,25923
50,14.625,181.644,26113
50,9.71269,178.249,24515
50,11.7966,182.023,25659
50,15.6841,183.782,26288
50,8.90881,179.88,25231
50,11.5668,181.481,26077
50,13.2682,184.639,25870
50,10.7102,181.492,25712
50,8.77182,184.474,25490
50,10.0812,180.859,25599
50,11.8689,180.446,25445
50,12.3457,179.481,24890
50,16.9566,182.229,26213
50,14.3003,182.61,25765
50,5.8925,181.664,24845
50,8.35666,181.453,24843
50,12.411,184.108,26099
50,14.3101,184.543,25842
50,9.03079,183.523,25018
50,10.5905,185.522,25862
50,9.81342,180.917,25912
50,11.219,181.293,25817
50,15.0792,181.717,25922
50,13.0631,181.154,25197
50,10.3938,183.78,25573
50,12.4099,184.01,26518
50,10.6293,181.05,25665
50,11.7926,180.739,25316
50,9.74018,180.624,25645
50,6.95183,182.481,25252
50,10.2654,183.361,25648
50,12.1292,181.47,25711
50,13.3819,182.205,25952
50,3.18939,181.49,24522
50,9.10051,180.222,25570
50,13.9764,184.885,25951
50,9.22969,180.432,25054
50,7.28963,179.597,24695
50,7.57351,181.514,25585
50,11.7211,182.841,25489
50,8.50908,183.617,25351
50,14.9346,184.67,25637
50,8.57568,183.072,25079
50,13.6717,186.453,25881
50,13.2392,183.697,25439
50,7.6623,182.773,25685
50,6.78227,185.559,24863
50,11.9985,183.989,25541
50,7.47423,182.291,24836
50,10.1465,183.726,25583
50,6.31938,181.947,25054
50,13.9579,186.149,25651
50,9.1426,184.803,25353
50,10.8283,183.248,25322
50,6.37818,184.441,24622
50,15.4192,184.578,25699
50,14.5589,185.406,25787
50,6.84837,183.716,25085
50,13.017,184.175,25746
50,10.1772,183.297,25396
50,17.6454,186.189,26253
50,12.4804,183.222,25724
50,15.1763,187.859,26299
50,10.7493,184.013,25875
50,10.4774,182.869,25297
50,15.1481,186.2,26352
50,8.77615,186.088,25125
50,13.0389,184.975,25353
50,7.90569,184.271,24990
50,6.85168,184.436,24948
50,11.9361,183.735,25882
50,8.88324,184.821,25364
50,9.59376,184.514,25447
50,11.212,184.144,25790
50,10.8482,183.913,25940
50,9.21264,183.132,25989
50,10.6598,183.503,25464
50,13.5884,183.228,25863
50,14.7012,187.647,26260
50,7.2485,183.132,25408
50,10.298,183.628,25844
50,9.28025,183.284,25361
50,9.99365,182.773,25484
50,11.415,185.347,25774
50,15.6561,185.519,25843
50,8.50906,183.21,25486
50,4.12704,181.729,24788
50,7.48243,186.661,24847
50,10.6627,184.721,25169
50,11.4089,184.372,25635
50,12.198,183.274,25625
50,7.96638,182.824,25090
50,12.7372,184.168,25781
50,11.1694,183.025,25794
50,12.7384,186.421,25681
50,7.11917,182.29,25098
50,14.2442,185.793,25959
50,8.60661,182.39,24884
50,11.2261,182.86,25503
50,12.4475,184.794,25819
50,8.42933,183.074,24982
50,9.03906,182.392,25207
50,6.17198,184.655,25434
50,12.03,185.05,25661
50,11.0674,184.644,25660
50,9.03897,183.63,25206
50,12.5252,182.074,25100
50,13.9072,183.665,25787
50,12.2977,183.314,25744
50,13.1956,184.372,26474
50,8.9991,184.347,24911
50,11.4536,183.568,25461
50,12.1467,183.798,25666
50,6.32968,183.454,24997
50,9.95709,183.26,25129
50,13.5158,186.477,26022
50,14.7155,186.364,25959
50,8.75729,182.94,25352
50,12.3147,184.529,26502
50,10.8933,184.219,24817
50,11.6896,185.505,25731
50,12.0189,185.602,25356
50,11.6727,186.333,26356
50,9.77766,184.496,25298
50,12.0663,187.899,25702
50,6.55041,183.088,25186
50,5.99567,184.445,24459
50,5.01382,181.252,24635
50,8.58175,184.143,26015
50,11.1466,183.857,25919
50,10.6461,183.469,25723
50,13.0003,183.983,25357
50,9.8481,184.409,25121
50,9.91794,182.749,25502
50,9.50076,182.449,24905
50,9.7417,184.918,25549
50,11.8458,183.723,25684
50,4.60589,184.622,25121
50,13.263,184.262,26012
50,9.95662,181.626,24868
50,10.0868,185.403,25735
50,10.9347,182.756,24963
50,11.652,186.069,25435
50,7.11917,183.134,25101
50,14.5666,184.43,26138
50,9.57242,183.876,25632
50,9.21745,188.031,25824
50,12.8217,187.466,25765
50,13.3492,185.827,26023
50,13.3444,184.939,25831
50,13.565,183.994,26153
50,12.5668,186.268,25891
50,7.76443,184.488,25179
50,10.8618,185.492,25158
50,6.38464,182.228,25217
50,10.9991,183.805,25732
50,10.4946,182.49,25010
50,12.8108,184.025,26006
50,9.94492,186.593,25861
50,9.1426,183.014,25080
50,12.2667,182.775,25503
50,6.69852,182.784,25308
50,9.57094,183.039,25917
50,12.7721,185.126,25887
50,14.0815,186.92,26135
50,5.62306,182.062,24872
50,9.93951,183.232,25751
50,8.77725,185.348,25377
50,9.01032,182.998,25267
50,12.3108,186.953,25665
50,11.5429,182.419,25299
50,6.74549,181.601,24990
50,11.6242,184.067,25815
50,11.4296,183.687,25395
50,11.7157,185.565,25532
50,8.20523,183.994,24980
50,10.3976,187.484,25943
50,12.0049,185.002,26073
50,10.6394,182.785,25027
50,8.53759,184.08,25253
50,12.7242,185.357,25889
50,9.36785,182.27,25371
50,9.49113,182.681,25204
50,15.7605,185.459,26016
50,12.1882,184.595,25911
50,14.3785,187.508,26241
50,10.4195,182.514,25105
50,8.81767,182.336,25189
50,5.69701,183.049,24807
50,16.0896,184.171,25526
50,12.2604,186.113,25768
50,11.7373,184.947,25984
50,11.9688,183.789,25662
50,10.2306,182.341,25036
50,9.62082,186.666,25707
50,11.8132,185.745,25796
50,9.55238,184.611,25359
50,9.34324,183.239,25351
50,10.7541,185.098,25566
50,10.3301,184.149,24922
50,12.4916,185.994,25638
50,13.6868,187.424,25873
50,11.1447,184.538,25950
50,11.0502,186.086,25875
50,11.1439,183.734,25556
50,11.0171,182.93,25730
50,10.1674,184.445,24980
50,11.8588,183.944,25034
50,5.34909,182.381,24916
50,7.64321,182.375,25321
50,6.62588,182.785,24996
50,10.1553,184.236,24968
50,5.22436,183.664,24968
50,10.4149,183.455,26001
50,6.86798,182.979,24945
50,8.78693,184.433,25455
50,7.3444,182.248,24943
50,13.6083,186.689,25737
50,7.33472,183.994,25595
50,12.416,183.657,25846
50,7.19139,184.504,25472
50,14.5642,184.733,25858
50,8.65431,185.018,25128
50,7.53031,184.119,24945
50,12.4536,184.091,25809
50,6.68231,181.537,24775
50,10.896,184.811,25843
50,8.51915,184.135,25149
50,11.8196,185.326,25575
50,9.75077,187.02,25641
50,8.59892,186.426,25624
50,10.1449,188.449,25653
50,7.23753,181.848,24719
50,16.1673,186.851,25848
50,11.5695,184.683,26169
50,8.21753,183.242,25297
50,9.44823,183.9,25911
50,13.272,183.511,25983
50,13.9303,185.062,25491
50,11.5333,185.658,25574
50,13.0512,183.771,25555
50,7.05566,182.202,25007
50,9.35767,183.994,25667
50,10.9401,185.324,25927
50,7.97852,182.897,24896
50,6.35186,181.615,25018
50,15.7473,184.384,26148
50,11.5492,185.804,25373
50,9.63076,183.29,25726
50,6.38736,185.251,25163
50,9.8271,182.988,25595
50,11.6327,182.706,25265
50,11.446,182.127,25117
50,13.2386,185.871,26043
50,9.97181,183.433,24949
50,13.3229,187.484,25305
50,11.158,184.414,25654
50,8.37658,183.551,24879
50,11.6962,183.05,25745
50,8.47792,183.336,24945
50,11.1431,185.735,26055
50,11.0658,183.32,25691
50,11.5334,184.773,26042
50,12.0248,184.343,25734
50,12.5935,183.062,25352
50,17.7886,187.422,26325
50,9.9607,182.807,25263
50,9.61188,183.021,25650
50,10.782,183.075,25596
50,8.22175,181.256,24946
50,13.9289,185.545,25999
50,14.0048,185.047,25737
50,11.1145,183.117,25732
50,10.9339,182.759,25003
50,8.05548,182.958,25215
50,11.0739,182.103,25083
50,10.2177,186.134,25539
50,10.381,184.028,26294
50,11.6257,183.303,25747
50,10.8755,186.041,25585
50,10.2626,185.38,25640
50,4.97396,184.331,24994
50,10.3796,183.343,25497
50,9.08288,185.787,25814
50,11.5665,184.684,26163
50,10.6816,184.399,26149
50,13.4325,185.127,25671
50,12.7995,184.862,25860
50,13.3093,184.022,25185
50,10.2313,181.438,25115
50,11.881,182.086,25262
50,8.91198,182.538,25566
50,13.6261,187.555,26045
50,12.3112,184.256,25680
50,9.37307,181.903,25063
50,13.6724,184.379,25917
50,7.37174,183.378,25075
50,7.38157,184.816,25166
50,11.4511,183.403,25298
50,11.5988,182.377,25488
50,10.48,181.59,25021
50,13.768,186.711,25725
50,8.11654,184.308,24982
50,10.2635,184.18,25493
50,11.1625,182.608,25195
50,10.2046,182.574,25490
50,10.7017,184.125,25386
50,15.0178,183.216,25916
50,9.55123,185.757,25334
50,15.9053,184.548,26308
50,8.43593,184.421,25489
50,8.08428,181.822,25017
50,8.60534,183.731,24855
50,11.3668,185.924,25925
50,10.0615,185.433,25648
50,8.88303,183.433,25448
50,12.0987,183.03,25668
50,11.8869,182.69,25445
50,13.0337,184.566,25381
50,14.0688,186.331,25921
50,11.2447,183.98,25774
50,9.80294,183.429,25405
50,8.12893,182.95,25243
50,7.38592,181.59,25070
50,9.4172,188.148,26151
50,11.1915,184.313,25301
50,14.6068,184.059,25909
50,11.7258,186.097,25728
50,13.9833,186.316,26385
50,10.4846,185.901,25821
50,11.9098,184.748,25364
50,10.2577,183.396,25733
50,9.93546,184.451,25573
50,7.72036,182.349,24836
50,9.30942,186.987,24805
50,11.1788,184.581,25492
50,7.95968,183.704,25262
50,13.5991,184.847,25737
50,8.59534,187.383,25159
50,10.9749,183.457,26113
50,10.6267,186.244,25290
50,10.761,187.408,25657
50,14.5617,184.2,25886
50,8.96213,182.866,25469
50,12.6512,185.384,26008
50,11.2228,184.479,25747
50,7.39343,184.21,25250
50,11.8566,183.217,25609
50,11.4361,182.203,24947
50,8.75209,183.008,25308
50,15.3447,185.213,25976
50,11.3478,185.812,25646
50,5.86279,182.802,25085
50,7.35874,182.919,25265
50,7.42121,184.069,25119
50,11.5512,183.02,25884
50,11.7999,186.005,25443
50,15.2786,184.878,26202
50,10.3902,182.629,25310
50,10.0881,184.1,25482
50,11.6229,185.374,26109
50,9.13586,184.683,25311
50,10.4774,184.324,25372
50,14.3354,184.175,25417
