score,achieved_return,computational_cost,nb_calls
50,11.0513,188.508,25317
50,13.5563,182.422,25495
50,8.68176,181.287,25477
50,9.25497,186.586,25402
50,12.6515,185.217,25548
50,6.09188,179.832,24723
50,7.29028,180.182,25162
50,8.30274,181.508,24813
50,11.9665,180.911,25491
50,11.1115,183.43,25234
50,9.46723,179.537,25141
50,9.48437,179.503,24952
50,7.40001,180.464,24606
50,11.1472,181.089,25639
50,13.8355,180.355,25481
50,4.4539,180.718,24611
50,9.61282,179.69,25224
50,13.4982,181.037,25451
50,13.2807,180.67,25525
50,8.13455,179.743,25193
50,9.13699,181.174,24626
50,12.4822,181.313,25441
50,11.8694,180.38,25496
50,13.6573,181.761,25503
50,12.0562,180.956,25598
50,13.0325,180.646,25421
50,9.21683,181.416,25264
50,11.883,179.473,24739
50,13.5611,181.693,25824
50,11.9332,180.546,25399
50,10.2214,179.607,24970
50,15.1489,183.071,25560
50,13.5012,180.116,25467
50,13.9226,180.521,25256
50,10.5932,181.293,25350
50,8.70823,178.818,24624
50,7.08291,180.961,24632
50,10.986,182.217,25382
50,3.60772,178.593,24302
50,8.04551,179.917,24679
50,10.5037,179.802,25335
50,13.74,180.174,25641
50,16.1319,185.081,25517
50,8.05251,178.829,24887
50,11.8127,180.442,25551
50,7.09503,184.296,24763
50,12.8668,181.67,25834
50,12.9621,182.767,25508
50,11.9847,181.304,25138
50,16.4673,180.594,25639
50,11.9244,183.349,25179
50,8.56785,179.238,24554
50,10.4791,179.035,24700
50,11.8131,185.203,25018
50,10.4693,179.68,25209
50,11.8086,180.185,25490
50,10.3551,183.09,25598
50,10.355,179.327,24969
50,8.96729,182.579,25191
50,12.3161,180.262,25430
50,9.17597,178.557,24630
50,13.1837,182.628,25195
50,14.7927,180.289,25588
50,13.9407,180.201,25444
50,9.37408,183.182,24737
50,15.799,180.597,25711
50,9.23161,179.389,25017
50,10.3872,182.46,25091
50,11.0992,179.991,25051
50,15.7848,183.956,25501
50,11.124,180.393,25032
50,11.7823,179.959,24733
50,13.2994,184.428,25656
50,10.0896,179.98,25413
50,8.59641,179.467,24977
50,14.4595,183.086,25345
50,17.6139,180.915,25933
50,10.1865,181.521,24918
50,10.8004,180.336,25334
50,7.86018,179.192,24909
50,7.46431,181.323,25066
50,8.93614,179.758,24764
50,10.4054,179.757,25081
50,10.505,181.51,25385
50,17.5981,180.73,25773
50,12.1891,179.094,24778
50,14.6068,183.82,25637
50,13.3934,180.446,25637
50,15.94,182.044,25486
50,12.4761,179.407,24974
50,7.38774,179.285,24882
50,5.73256,183.118,25029
50,9.08972,178.561,24551
50,8.01019,179.551,25110
50,17.1664,182.039,25622
50,10.0532,179.893,25322
50,9.03627,179.076,24917
50,14.1289,182.37,25804
50,14.084,181.312,25898
50,8.38691,181.09,25196
50,12.207,180.132,25357
50,10.2805,180.234,25534
50,9.44383,182.835,25503
50,7.63499,180.469,25216
50,13.1837,182.691,25235
50,11.558,181.475,24894
50,10.2513,179.353,24558
50,11.8379,182.348,25440
50,12.7748,180.683,25713
50,12.8057,179.827,25555
50,12.1083,180.876,25320
50,13.5735,179.794,25554
50,11.0034,179.687,25496
50,10.1445,179.994,24666
50,12.2508,179.602,25126
50,12.4215,180.723,25736
50,13.5691,181.99,25506
50,11.1679,180.042,25157
50,14.5913,184.455,25663
50,6.88892,179.117,24641
50,10.4018,179.419,25202
50,14.1545,180.652,25257
50,10.9769,179.075,24827
50,11.7972,179.604,25353
50,9.94084,181.812,25162
50,9.44983,179.65,24940
50,10.0124,179.424,25109
50,12.3757,182.989,25225
50,13.1164,181.836,25659
50,12.686,180.589,25131
50,8.71999,179.325,25191
50,9.59214,179.653,25296
50,10.9583,180.294,24896
50,11.7884,179.437,25231
50,11.0056,179.751,25407
50,15.8504,182.942,25479
50,8.86024,180.335,24809
50,13.355,179.641,24868
50,11.924,179.881,24856
50,14.4891,180.387,25637
50,9.7691,183.899,25295
50,12.5504,180.371,25530
50,11.2496,179.041,24635
50,10.1053,182.652,25268
50,8.15265,179.016,24742
50,13.7961,179.826,25250
50,10.5643,183.598,25583
50,13.9412,180.235,25643
50,11.3453,182.665,25480
50,14.177,180.177,25354
50,8.07475,178.685,24831
50,13.0364,182.805,25034
50,8.36878,180.201,25151
50,7.39884,180.234,24950
50,13.4688,181.941,24768
50,14.4321,180.383,25343
50,6.35636,177.537,24025
50,8.03695,180.688,24639
50,10.9172,180.248,25350
50,8.97152,181.558,24780
50,13.5884,180.618,25496
50,8.49616,178.949,24647
50,11.3557,187.54,24713
50,10.7521,182.514,25090
50,11.8508,182.103,24857
50,14.1942,181.648,25475
50,15.1854,179.8,25725
50,9.54735,179.975,25235
50,8.84404,180.574,24952
50,8.22175,178.204,24690
50,9.14722,181.076,25257
50,9.80067,178.109,24726
50,10.3232,179.096,25268
50,6.69505,180.975,24563
50,9.10449,179.251,24795
50,7.75843,179.664,24817
50,10.6684,181.538,25655
50,12.8074,180.723,25414
50,9.72751,181.765,25216
50,8.52797,193.912,24996
50,7.62234,182.799,24644
50,11.5364,182.854,25476
50,10.0813,180.526,25053
50,9.51785,180.15,24916
50,12.571,186.821,25440
50,10.6686,180.186,24320
50,11.9215,181.703,25486
50,16.6608,182.605,25595
50,11.3807,180.479,25038
50,8.26071,182.588,24801
50,9.6656,184.783,25784
50,14.0578,179.755,25131
50,10.6708,181.046,25311
50,15.825,180.855,25897
50,9.05325,178.639,24665
50,14.6885,183.106,25553
50,12.6164,180.374,25830
50,11.6405,180.809,25278
50,8.62224,178.624,24827
50,10.0722,178.599,24873
50,10.1876,183.101,24801
50,10.9242,181.87,25584
50,12.7886,180.015,25242
50,7.45417,179.932,24852
50,6.90911,178.657,24864
50,12.1725,181.639,25528
50,8.0579,185.032,25040
50,11.4153,179.906,25567
50,7.54333,182.312,25371
50,15.2893,180.833,25734
50,9.98593,178.853,24623
50,12.7279,182.109,25373
50,7.2721,179.666,24733
50,11.6735,180.476,25349
50,9.57961,181.534,25116
50,14.5213,180.488,25561
50,8.8901,180.703,24905
50,12.0676,182.152,25357
50,8.89919,179.073,24841
50,12.4251,180.528,25064
50,6.27504,179.085,24577
50,12.8517,180.123,25341
50,14.8456,182.667,25437
50,7.00109,179.628,24920
50,10.964,179.641,25012
50,12.5502,181.728,25801
50,8.91596,177.871,24334
50,11.0694,183.399,25059
50,16.8248,183.253,25450
50,11.1203,180.534,25481
50,13.2293,183.09,25763
50,8.46859,179.655,24904
50,13.332,179.063,24766
50,8.50265,186.496,25187
50,9.80637,179.424,25147
50,15.6998,180.792,25668
50,11.7143,182.761,25458
50,11.3886,180.402,25630
50,12.8591,183.807,24904
50,11.9589,181.868,25477
50,8.87021,178.892,24793
50,9.9859,183.441,25387
50,11.695,180.307,25346
50,14.1283,179.327,24913
50,11.6268,184.523,25217
50,4.15097,179.341,24286
50,10.8413,181.769,25380
50,7.47792,180.243,25021
50,13.926,179.074,24856
50,10.2645,181.844,24918
50,12.1579,182.399,25539
50,13.7686,179.72,25191
50,8.77976,180.797,24976
50,9.71121,178.599,24324
50,13.9035,180.314,25492
50,11.2609,185.701,25305
50,8.47833,179.226,25071
50,8.51179,181.89,24740
50,8.43669,180.162,24900
50,14.5621,181.046,25503
50,13.5345,185.019,25380
50,12.9664,180.681,25665
50,8.02625,179.625,25078
50,14.0646,182.912,25469
50,9.13933,179.211,24793
50,8.47955,180.301,25097
50,10.1681,182.983,25037
50,8.58276,179.463,24842
50,10.4969,182.248,25238
50,8.8978,179.442,24753
50,7.81606,179.427,24823
50,12.6885,182.83,25084
50,12.9308,180.826,25490
50,10.0996,179.771,25137
50,6.75421,180.218,24755
50,8.49707,178.991,24635
50,15.3402,182.398,25988
50,12.2496,181.05,25314
50,6.81892,180.221,25265
50,12.659,181.378,24898
50,7.85053,180.247,25274
50,10.6932,179.556,25045
50,9.86173,181.64,24164
50,11.992,180.239,25351
50,16.6902,180.369,25560
50,9.19681,181.725,25262
50,10.7553,179.566,24880
50,8.67028,182.254,24840
50,6.41772,179.87,24667
50,10.1589,179.378,24935
50,16.1144,181.674,25486
50,8.72151,179.065,24779
50,15.7907,179.794,25481
50,13.7918,182.017,25632
50,8.4813,179.516,25308
50,8.57557,179.543,25286
50,6.06412,180.447,25156
50,10.5135,178.739,24940
50,10.0522,181.727,25417
50,8.93975,180.394,25090
50,13.583,181.272,24856
50,11.7211,182.058,25543
50,11.8653,180.459,25397
50,9.39094,179.561,25116
50,10.5909,184.941,25632
50,14.9351,180.312,25478
50,12.1404,180.669,25268
50,11.913,180.01,24810
50,15.406,179.352,25054
50,8.7367,181.209,24992
50,10.6508,180.494,24761
50,14.3041,180.616,25794
50,13.245,181.26,25103
50,15.8965,181.405,25717
50,14.9873,181.026,25791
50,9.6559,183.954,25175
50,10.9937,179.99,25252
50,8.94461,180.745,25088
50,7.38149,179.471,24859
50,12.5708,179.689,25297
50,13.1048,182.152,25728
50,10.479,180.29,25080
50,11.6954,180.174,25329
50,11.475,182.961,25019
50,17.3922,180.667,25716
50,17.4008,180.102,25665
50,9.77409,182.1,25025
50,5.76342,178.687,24446
50,7.3793,180.945,24783
50,6.4402,178.728,24816
50,15.8643,180.819,25663
50,7.9325,182.543,24709
50,10.2179,180.908,24807
50,12.5995,179.793,25185
50,10.7539,183.14,24994
50,6.01718,181.272,24766
50,14.5376,181.222,25592
50,10.2024,182.132,24950
50,12.6056,180.918,25700
50,10.9929,182.888,25262
50,6.58376,179.598,24781
50,5.89907,178.602,24736
50,16.6666,184.969,25774
50,10.2593,179.456,25138
50,10.5571,180.338,25362
50,8.55785,181.522,25020
50,12.9235,180.619,25580
50,10.1881,181.45,24796
50,14.2537,182.783,25790
50,11.7543,180.326,25368
50,13.0302,183.006,25389
50,7.85976,179.637,24830
50,8.0656,178.966,24521
50,11.551,184.095,25151
50,14.8227,180.496,25418
50,11.5649,181.074,25596
50,15.6742,183.032,25539
50,10.003,180.286,25517
50,13.3662,182.501,25734
50,12.3929,181.46,25320
50,10.1106,180.655,25436
50,12.3961,181.974,25521
50,14.0476,179.773,25329
50,7.82417,178.982,24910
50,12.0739,183.066,24896
50,12.8435,180.845,25638
50,8.10522,180.161,24993
50,4.16266,178.538,24423
50,13.6726,179.831,25223
50,12.7223,183.272,25203
50,13.24,181.674,25558
50,14.3574,180.025,25375
50,12.016,183.066,25377
50,11.4211,180.51,25332
50,8.03774,178.73,24646
50,9.2922,183.352,24829
50,8.63966,179.114,24870
50,11.2972,181.914,25037
50,7.51264,179.511,24860
50,8.6419,179.205,25185
50,8.66246,181.888,24631
50,10.3787,180.685,25364
50,14.9919,180.608,25421
50,12.1206,182.748,25562
50,12.4237,180.951,25684
50,8.77091,180.039,25428
50,14.1017,183.772,25719
50,13.7536,180.023,25521
50,9.74543,181.306,25170
50,9.36812,180.725,25174
50,9.41198,179.443,25104
50,10.3985,182.654,25452
50,13.4186,180.775,25441
50,11.0282,181.495,25721
50,7.68568,180.714,24692
50,8.79199,179.099,24888
50,15.6406,183.023,25622
50,13.2567,182.785,25548
50,13.4067,180.155,25550
50,7.95016,181.084,24535
50,8.43333,178.898,24542
50,10.2924,179.645,25090
50,13.0389,181.514,24903
50,11.494,180.303,25023
50,6.06657,179.429,25032
50,9.2065,180.295,24809
50,11.2996,179.179,24897
50,9.02346,181.428,24994
50,12.778,181.547,25597
50,12.1702,179.424,24931
50,13.8557,183.818,25704
50,8.85328,179.934,25154
50,8.54972,180.272,25651
50,14.9244,184.278,25398
50,9.05565,179.525,25099
50,10.6087,179.862,25151
50,11.2148,181.819,25284
50,11.8072,178.925,24623
50,13.7686,183.392,25288
50,5.82834,180.812,24867
50,10.0032,179.587,25348
50,13.4671,182.995,25412
50,8.79039,179.38,24906
50,12.8177,179.589,25131
50,13.466,184.556,25264
50,13.603,179.912,25318
50,11.5485,181.945,25452
50,10.476,180.356,25078
50,9.64145,178.826,25145
50,10.6285,182.916,25085
50,11.9165,180.674,25035
50,8.34885,179.478,25165
50,12.0865,182.74,25319
50,8.84018,179.67,25141
50,11.8697,182.198,25383
50,11.1752,183.787,25564
50,10.9485,178.842,24909
50,13.1282,183.057,25176
50,12.4337,179.103,24660
50,11.9575,180.186,25450
50,9.54108,180.798,24950
50,13.5822,182.03,25735
50,11.1137,179.882,25288
50,7.50417,181.109,24621
50,11.3565,178.899,25115
50,12.566,179.507,25330
50,9.57853,183.086,25416
50,12.4847,180.101,25301
50,8.05683,180.601,24807
50,8.04489,180.396,25202
50,15.0042,179.043,24861
50,7.38241,182.35,24746
50,12.1657,180.364,25004
50,9.05768,179.162,24992
50,8.76168,183.493,25364
50,9.99488,179.939,24925
50,13.227,180.928,25356
50,10.5178,181.182,25693
50,10.681,179.612,25183
50,9.96335,181.42,25492
50,11.5096,179.755,25043
50,6.36789,179.069,24643
50,11.742,182.697,25691
50,14.5621,181.177,25505
50,13.3514,180.674,25500
50,12.2684,182.52,25621
50,9.37612,179.405,24951
50,10.7128,181.314,24894
50,13.7471,180.538,25650
50,16.5603,180.229,25762
50,7.31557,179.815,24824
50,13.406,179.938,25490
50,10.7309,179.488,25164
50,8.3439,180.829,24745
50,13.2132,179.82,25480
50,12.7326,179.755,24943
50,8.93423,181.036,24975
50,14.1626,179.093,25177
50,5.23491,181.711,24457
50,11.023,181.644,25400
50,8.19419,180.253,25525
50,7.3009,181.351,24955
50,8.71684,179.16,24805
50,14.3933,178.838,24957
50,10.7347,180.924,24595
50,11.4857,179.416,24898
50,7.75013,178.973,24691
50,9.94753,181.071,25224
50,9.87144,179.032,24803
50,13.9295,182.188,25387
50,7.61298,180.917,25246
50,11.0684,180.004,25323
50,15.627,181.347,25520
50,6.18905,179.078,24749
50,12.2293,179.652,25088
50,10.4829,183.491,24818
50,10.2139,179.905,25250
50,8.0932,179.832,24806
50,14.5348,181.677,25527
50,12.5655,179.053,24825
50,11.6247,184.205,25465
50,9.59021,180.968,25119
50,10.5868,179.881,25244
50,11.8301,182.618,24941
50,10.3375,180.358,25366
50,11.6992,179.964,25530
50,10.6154,183.543,25003
50,9.24629,179.561,25289
50,16.5661,183.589,25776
50,7.0286,179.641,24995
50,7.82835,179.016,24871
50,7.28221,180.175,24584
50,13.3694,179.734,24994
50,7.40413,178.596,24651
50,7.77075,181.464,24556
50,10.0551,179.924,25369
50,8.90946,178.76,24764
50,16.6798,185.666,25676
50,12.8601,179.927,25352
50,11.387,182.958,25331
50,11.5113,179.751,24887
50,9.49021,180.071,25445
50,10.8256,184.178,25520
50,14.8111,181.393,25509
50,7.28967,178.354,24281
50,12.5869,183.39,25654
50,11.7258,179.942,25338
50,13.9595,180.472,24893
50,11.2123,183.114,25842
50,10.5571,180.112,25269
50,9.75077,181.033,25302
50,12.2601,180.097,25272
50,12.8002,180.213,25804
50,12.9366,184.709,25508
50,16.6672,181.997,25893
50,10.7345,180.897,25062
50,11.8724,183.062,25343
50,8.38125,179.456,24944
50,11.2396,181.271,24493
50,6.70904,180.561,24555
50,11.9327,180.419,25196
50,10.8395,183.241,25518
50,11.2865,180.81,25458
50,13.6498,181.411,25764
50,9.70516,182.835,24819
50,11.5839,180.521,25652
50,13.03,179.66,25284
50,12.2427,181.681,25502
50,10.9758,179.017,24785
50,8.74389,181.5,24889
50,10.6708,180.862,25278
50,8.98916,179.95,25285
50,9.47976,180.852,25078
50,14.724,180.676,25682
50,12.1797,178.873,24867
50,11.0886,184.161,24924
50,10.7396,178.835,24683
50,9.6889,181.685,25402
50,7.69222,179.75,24770
50,7.80345,178.98,24640
50,6.38725,181.757,24812
50,10.7043,181.689,25461
50,14.1121,180.673,25495
50,12.9942,183.142,25628
50,6.44299,179.469,25066
50,11.7295,180.169,25358
50,10.0191,182.755,24766
50,11.2145,180.715,25306
50,14.1821,181.629,25425
50,11.4624,179.97,25038
50,7.85324,179.433,25086
50,13.4528,182.476,25426
50,7.362,180.831,25640
50,12.67,182.11,25476
50,16.7295,182.23,25804
50,11.0902,180.104,25325
50,14.2492,179.843,25356
50,10.6445,181.486,25268
50,13.4496,179.401,25262
50,9.05554,180.234,25229
50,13.315,180.276,25650
50,13.7693,180.138,25505
50,10.1224,181.188,24911
50,8.52773,180.454,25092
50,6.68733,179.28,24706
50,14.1629,182.254,24961
50,14.4447,181.42,25774
50,9.76287,180.864,24974
50,11.2322,181.612,24932
50,8.40581,178.483,24473
50,9.48674,181.474,25146
50,10.2936,180.533,25447
50,13.1641,179.317,24984
50,10.4749,180.95,24836
50,10.9509,180.191,24794
50,9.6821,179.292,24962
50,12.419,184.591,25550
50,14.0931,180.465,25739
50,13.4048,182.506,25339
50,14.1145,183.904,25518
50,8.83761,179.87,25085
50,12.3781,182.616,25373
50,13.4443,179.872,24827
50,13.8858,180.221,25679
50,10.5196,183.858,24956
50,13.7916,181.75,25587
50,10.0621,197.208,25478
50,10.6442,193.392,25247
50,8.92928,182.733,25374
50,12.2647,185.437,25829
50,10.5856,184.024,24744
50,9.94994,192.849,25309
50,8.92258,186.327,25027
50,10.9303,190.815,25499
50,10.148,194.327,24973
50,11.8475,190.427,24998
50,10.2526,202.278,25670
50,6.80239,185.082,24763
50,10.2622,186.968,25331
50,13.2364,190.823,24835
50,11.4849,187.431,24704
50,12.8524,186.785,25525
50,7.50815,183.587,24862
50,9.21251,180.467,25733
50,7.36124,178.588,25094
50,15.4878,181.676,25054
50,10.9351,189.611,25329
50,7.7026,179.997,24610
50,10.9969,185.805,24604
50,13.3366,184.352,25487
50,9.8583,181.906,25763
50,13.2251,179.514,25159
50,12.5292,179.245,24879
50,11.9247,179.761,25695
50,9.04127,178.457,25067
50,13.8779,182.204,25649
50,12.0252,179.127,25248
