score,achieved_return,computational_cost,nb_calls
50,6.24774,179.902,24447
50,10.0793,177.877,24242
50,14.3402,177.537,24591
50,6.7929,176.308,23727
50,13.2222,179.143,24912
50,11.8667,180.884,24306
50,9.12538,178.881,23847
50,12.7399,177.809,24476
50,11.5733,182.003,24038
50,9.66361,179.611,24181
50,11.9214,180.399,24526
50,8.67028,178.488,23840
50,12.9427,177.852,24412
50,10.4123,177.621,24386
50,7.36406,178.912,24032
50,6.12766,177.722,23912
50,12.2415,180.942,24642
50,14.475,179.308,24599
50,10.6793,177.384,24378
50,10.4552,176.812,23963
50,8.46956,177.186,24433
50,10.2096,180.241,24055
50,9.73996,178.663,23870
50,13.5477,178.802,24479
50,8.91387,179.434,24374
50,10.1735,178.095,24752
50,12.8386,177.824,24411
50,8.51857,179.86,24310
50,12.8391,178.742,24421
50,3.20142,176.245,23537
50,11.4532,178.724,24427
50,11.291,178.316,24760
50,7.24956,178.299,24014
50,10.4304,180.5,24276
50,13.6317,180.306,24515
50,12.5599,180.53,24179
50,13.1499,178.366,24444
50,7.54544,177.958,24499
50,10.8429,181.944,24724
50,7.64085,178.129,24087
50,9.66381,177.578,24469
50,11.0016,176.83,24080
50,8.26998,177.205,24443
50,8.77869,179.249,24364
50,13.9888,180.17,24542
50,9.6501,178.055,24632
50,9.3719,180.27,24087
50,5.19717,180.735,24175
50,9.92959,176.978,23875
50,12.1782,180.255,24528
50,12.1808,178.801,24440
50,7.44359,176.847,23939
50,13.0301,177.868,24034
50,9.28529,177.151,24552
50,11.1096,179.226,24158
50,11.645,179.11,24184
50,10.4001,178.797,24554
50,11.1083,177.081,24269
50,6.37932,176.5,23940
50,6.6353,178.266,23806
50,16.1202,180.428,24366
50,8.83963,179.631,24231
50,6.71327,178.31,24253
50,6.88515,178.955,24360
50,10.0568,177.191,24173
50,13.504,178.924,24538
50,11.1865,179.062,24140
50,6.73261,177.275,23763
50,13.7542,177.818,24481
50,12.6,177.294,24285
50,8.0179,176.385,23959
50,7.54889,181.972,24277
50,7.5589,178.283,23863
50,13.7876,177.961,24506
50,7.12159,176.299,23875
50,10.7632,177.509,24535
50,6.50882,178.576,24201
50,11.5491,180.036,24075
50,6.1847,177.989,24118
50,12.0145,177.378,24418
50,11.4536,179.588,24369
50,11.1651,177.561,24038
50,8.41576,180.777,24322
50,9.02169,178.749,24064
50,6.90832,184.916,24280
50,10.2069,183.028,24484
50,8.325,177.976,24098
50,9.72911,179.393,24626
50,11.4137,180.834,24284
50,10.7326,178.036,23815
50,13.3844,179.158,24466
50,13.3949,177.485,24200
50,11.345,178.609,24898
50,13.7686,180.382,24607
50,6.54205,178.053,23918
50,13.7605,177.989,24502
50,13.508,179.457,24604
50,11.2625,177.534,24420
50,12.8202,179.488,24502
50,5.9677,178.807,23847
50,13.5943,178.623,24487
50,8.55653,179.238,24386
50,11.0502,180.845,24653
50,5.89825,177.571,24310
50,11.7467,180.83,24381
50,11.5497,178.463,24176
50,7.85113,177.401,24396
50,10.111,180.482,23923
50,6.92834,178.381,24554
50,11.7226,179.315,24547
50,8.45477,179.626,24545
50,13.2508,178.245,24107
50,9.6803,176.85,24021
50,13.806,180.155,24701
50,9.03793,178.437,24524
50,17.4476,183.566,24688
50,16.2681,181.324,24714
50,15.051,177.964,24534
50,10.1331,178.054,24648
50,12.5337,177.338,24490
50,7.21037,178.909,24307
50,7.35171,179.115,24216
50,13.1627,178.861,24693
50,11.0312,181.339,23900
50,4.27967,177.058,23726
50,11.1145,177.195,24407
50,11.4663,179.173,23917
50,12.504,179.151,24334
50,7.5738,177.679,24431
50,11.833,179.169,24474
50,10.858,177.051,23869
50,8.97166,178.099,24036
50,13.0397,179.551,23878
50,9.59394,178.28,24551
50,10.6674,178.157,23939
50,11.4116,176.798,24132
50,9.79808,177.499,24277
50,12.376,181.463,24643
50,13.8704,178.799,24485
50,13.1864,177.614,24445
50,11.4871,177.636,24137
50,9.50113,177.234,23961
50,9.55739,178.259,24477
50,11.8247,180.778,24682
50,7.57721,179.831,23959
50,12.6845,181.427,24536
50,12.5093,180.154,24237
50,12.3108,181.837,24040
50,9.51443,182.01,23957
50,11.932,179.593,24536
50,5.44608,177.081,23887
50,11.5515,176.671,24127
50,12.4961,177.516,24533
50,12.089,178.34,24442
50,7.45263,179.179,23806
50,11.6391,178.415,24374
50,12.0458,176.995,23945
50,11.4606,177.511,24391
50,11.5838,176.828,24222
50,7.08406,179.802,24266
50,6.63659,179.06,24303
50,11.4176,177.702,24205
50,12.6488,184.395,24610
50,10.3581,178.242,24394
50,9.54713,178.554,24428
50,6.45686,178.158,23739
50,7.46094,176.964,24120
50,10.1538,177.065,24307
50,11.9773,176.595,23916
50,12.5108,178.034,24032
50,10.0503,179.433,24392
50,15.031,180.668,24732
50,11.0743,177.22,24196
50,14.4849,177.771,24466
50,12.1902,177.215,24348
50,15.4352,178.412,24812
50,9.7347,179.659,24185
50,7.40926,177.804,24545
50,5.59556,177.264,23976
50,13.4474,179.376,24557
50,11.309,177.905,24528
50,13.6807,179.519,24776
50,13.4222,178.396,24109
50,9.99461,177.93,24736
50,7.47395,177.491,24622
50,11.9341,177.606,24768
50,14.1684,177.735,24581
50,10.6797,180.475,24053
50,9.13158,177.329,23943
50,14.4849,177.761,24583
50,15.4789,180.806,25022
50,10.972,178.955,24928
50,7.55354,178.718,24020
50,8.64119,178.921,24478
50,7.02158,176.938,24167
50,6.8875,177.696,24280
50,11.1583,178.273,24497
50,12.5804,179.454,23902
50,14.2175,181.723,24601
50,10.7358,181.254,24438
50,12.1619,178.783,24520
50,6.6816,183.001,23955
50,7.14183,178.334,24149
50,9.69662,182.311,24404
50,14.2453,180.012,24507
50,6.27501,177.612,23985
50,16.2448,177.369,24437
50,11.7723,177.107,24329
50,9.80971,177.376,24380
50,10.6762,181.976,24412
50,11.1759,177.377,24107
50,10.702,178.125,24660
50,6.70233,179.97,24511
50,5.87208,177.028,23653
50,9.84138,180.712,24397
50,11.4101,180.365,24657
50,7.70461,177.647,24253
50,13.4866,181.539,24495
50,10.7362,178.637,24824
50,12.357,178.528,24430
50,14.4873,182.527,24346
50,8.02005,176.78,23933
50,10.6486,177.311,24300
50,6.69018,176.583,23975
50,13.1969,179.26,24226
50,6.648,178.706,23826
50,14.3837,179.922,24411
50,8.87667,179.962,24271
50,9.13973,178.428,23975
50,8.92008,176.931,24102
50,10.5643,177.821,24475
50,7.08615,180.263,24103
50,8.77437,177.248,24359
50,12.1743,177.388,24624
50,6.41368,177.169,24330
50,11.9872,177.973,24698
50,11.0677,186.706,24633
50,11.0937,179.249,24420
50,9.80571,177.66,24499
50,10.498,183.071,24364
50,5.17197,180.492,24180
50,14.5598,177.987,24689
50,10.8239,179.897,23971
50,12.7733,178.175,24720
50,14.0559,180.467,24496
50,11.1088,180.811,24385
50,11.5659,178.252,24633
50,11.9249,179.146,24573
50,9.14512,177.859,23850
50,9.76815,177.311,24445
50,9.13903,178.033,24864
50,11.3453,179.235,24678
50,11.2042,178.459,23989
50,7.37844,181.037,24032
50,6.92755,180.063,24422
50,13.2354,177.904,24397
50,15.5887,177.197,24317
50,16.7675,178.013,24720
50,7.32479,178.181,23753
50,12.8386,179.216,24628
50,11.1578,177.819,24674
50,8.93032,178.486,24349
50,11.7832,177.059,23872
50,14.2552,177.613,24482
50,9.13087,180.523,24509
50,15.1062,178.945,24509
50,16.3415,178.361,24718
