score,achieved_return,computational_cost,nb_calls
20,1.49319,76.336,9398
20,5.86882,78.686,9905
20,2.65117,75.714,9349
20,1.33323,74.749,9165
20,2.02134,77.65,9544
20,1.45326,78.091,9305
20,1.34654,74.774,9275
20,2.7348,76.366,9342
20,2.17805,77.87,9660
20,2.32847,77.907,9424
20,2.93984,76.378,9703
20,3.10243,77.282,9674
20,1.49319,76.886,9393
20,2.88783,75.269,9403
20,0.280082,76.082,9373
20,1.26433,77.685,9323
20,2.69599,80.658,9487
20,4.35562,79.587,9942
20,3.95104,75.996,9578
20,1.47989,76.639,9348
20,2.88145,77.965,9438
20,4.07178,78.718,10011
20,3.9471,75.806,9551
20,2.3933,77.125,9364
20,2.02528,76.576,9423
20,5.03096,74.156,9708
20,2.41757,76.524,9373
20,2.53995,77.366,9427
20,2.65117,78.074,9370
20,2.53995,75.317,9481
20,1.23732,76.11,9492
20,1.49319,76.188,9494
20,1.34654,74.729,9398
20,6.59058,77.292,9827
20,2.79656,77.719,9592
20,1.73618,77.37,9597
20,2.64701,74.696,9292
20,1.49319,76.67,9403
20,2.65115,77.875,9527
20,2.27296,79.545,9580
20,2.31064,74.471,9445
20,2.88145,77.547,9387
20,1.88989,77.557,9337
20,1.49319,78.419,9387
20,0.650806,75.413,9459
20,1.49319,76.549,9379
20,1.34654,77.288,9350
20,0.446346,74.472,9435
20,2.88145,76.087,9450
20,1.49319,77.66,9424
20,2.30324,77.774,9202
20,2.80262,76.786,9714
20,3.16613,76.852,9472
20,2.06806,77.734,9571
20,2.06346,78.138,9372
20,2.88145,75.377,9473
20,4.07178,77.432,9963
20,2.42584,75.308,9447
20,2.98227,75.191,9642
20,3.22067,75.54,9649
20,2.61829,77.432,9465
20,2.79854,78.219,9572
20,2.53995,76.615,9572
20,1.61133,73.996,9335
20,1.49319,77.861,9441
20,3.03223,79.301,9718
20,1.14097,76.431,9413
20,1.34654,76.295,9337
20,2.88145,76.601,9353
20,1.36229,74.663,9482
20,2.80262,77.411,9707
20,1.59991,77.622,9380
20,1.34654,77.688,9348
20,5.25396,75.118,9671
20,1.28817,77.259,9522
20,1.49319,77.389,9601
20,1.49319,77.95,9431
20,1.34654,76.686,9386
20,2.53995,74.791,9573
20,2.28843,78.018,9464
20,2.79152,78.45,9591
20,2.65117,74.984,9487
20,1.49319,76.262,9447
20,2.64701,77.571,9326
20,1.59991,74.748,9335
20,2.61829,77.593,9452
20,2.67369,75.322,9531
20,1.61133,74.619,9459
20,3.28671,76.854,9726
20,1.49319,76.88,9430
20,2.93984,78.178,9660
20,1.14097,74.173,9319
20,1.59991,77.68,9427
20,1.56611,75.057,9726
20,2.7348,74.938,9359
20,1.12046,76.491,9514
20,2.02134,77.635,9529
20,2.93569,77.679,9629
20,2.02134,75.107,9598
20,5.15596,77.443,9751
20,2.65034,77.798,9539
20,1.49319,75.711,9538
20,1.61133,75.899,9314
20,2.33493,77.062,9567
20,5.99466,78.026,9887
20,3.88276,78.418,9552
20,2.88145,75.481,9456
20,1.34654,76.06,9243
20,1.34654,77.356,9345
20,2.65034,75.038,9352
20,2.67643,75.954,9509
20,2.65034,75.284,9390
20,3.29453,75.105,9702
20,1.34654,76.148,9383
20,2.65117,76.441,9425
20,2.61829,74.493,9429
20,1.49319,77.064,9479
20,2.24867,78.533,9456
20,2.88145,77.536,9506
20,1.49319,74.734,9440
20,1.21817,76.571,9504
20,0.594284,77.697,9294
20,2.31064,75.71,9347
20,2.53995,75.395,9464
20,2.64694,76.839,9370
20,2.65117,75.616,9490
20,1.48646,76.643,9403
20,2.53995,77.084,9466
20,2.88145,78.258,9404
20,2.53995,78.799,9456
20,5.86851,75.751,9697
20,3.61498,77.713,9940
20,2.42584,73.877,9252
20,2.24866,74.771,9433
20,5.00285,77.209,9778
20,2.65034,77.497,9486
20,2.79403,77.855,9593
20,2.65117,75.627,9403
20,1.13189,76.481,9483
20,1.49319,77.876,9533
20,4.07178,79.808,9986
20,0.280082,74.53,9295
20,3.18728,76.229,9772
20,2.88145,77.341,9353
20,1.33323,77.91,9340
20,1.64068,75.064,9253
20,1.49319,76.156,9473
20,2.65117,78.011,9482
20,0.426734,73.824,9516
20,1.28372,74.772,9287
20,1.36237,77.945,9463
20,2.53995,74.202,9418
20,2.65034,75.791,9506
20,2.16688,75.903,9525
20,2.65117,74.768,9525
20,2.88145,75.267,9449
20,2.64701,75.654,9283
20,1.17801,74.93,9249
20,2.7348,76.723,9305
20,4.69008,77.525,9950
20,1.49319,78.202,9392
20,2.65093,74.557,9446
20,3.28024,79.475,9713
20,6.63655,76.198,9816
20,1.49319,77.737,9471
20,1.71344,74.754,9382
20,3.92719,77.15,9917
20,2.17805,77.13,9698
20,3.92,78.973,9743
20,3.1726,75.304,9418
20,1.01421,74.805,9041
20,2.33999,76.252,9397
20,7.54019,75.456,9988
20,1.59991,75.723,9361
20,2.79403,77.216,9543
20,2.65117,78.29,9496
20,1.34654,74.603,9329
20,2.80063,77.106,9755
20,2.51495,75.755,9387
20,3.61467,74.96,9745
20,1.49319,76.134,9496
20,2.90563,75.09,9644
20,1.31549,74.679,9329
20,0.433723,76.565,9374
20,2.53995,78,9464
20,2.67643,79.151,9498
20,2.67643,74.203,9457
20,3.98363,76.986,9669
20,1.49319,77.322,9431
20,2.3933,78.096,9366
20,3.8944,75.938,9918
20,0.745313,76.216,9356
20,6.59058,77.935,9769
20,3.91918,78.548,9626
20,0.433725,76.384,9508
20,1.49319,76.634,9490
20,3.8944,77.972,9987
20,0.426734,77.504,9431
20,1.49319,74.947,9537
20,2.88145,75.997,9464
20,0.446346,78.471,9428
20,2.65117,77.195,9518
20,2.88145,74.905,9337
