score,achieved_return,computational_cost,nb_calls
50,10.0915,186.654,25766
50,7.77162,178.536,24930
50,14.8527,181.278,26357
50,12.6148,181.345,25719
50,10.8624,180.004,25824
50,11.5222,179.506,25475
50,12.0257,180.946,25725
50,15.1674,181.148,26225
50,15.2403,181.071,26103
50,8.96312,180.716,25652
50,6.68867,179.879,24885
50,13.5496,181.762,26264
50,10.2577,181.18,25691
50,11.1712,180.132,25323
50,11.3965,181.39,25735
50,8.14752,178.841,24978
50,14.9937,181.561,25946
50,7.45335,182.77,24680
50,11.2035,197.848,25928
50,7.75446,181.177,25068
50,14.0069,185.669,25890
50,10.0988,186.371,25284
50,8.45958,179.211,25280
50,7.65199,184.239,25732
50,12.2718,188.818,25821
50,12.5935,195.19,25759
50,10.2631,181.404,25833
50,13.732,193.743,26235
50,6.89111,183.581,24828
50,15.2593,194.693,26213
50,16.3018,193.852,25715
50,6.09679,180.196,25312
50,10.472,180.953,25966
50,13.5551,180.736,25900
50,13.599,179.789,25195
50,9.85468,180.465,25379
50,12.9936,192.403,25964
50,9.87008,187.127,25825
50,15.2225,193.939,26183
50,11.8052,204.333,25806
50,12.7935,199.743,25303
50,6.91391,192.609,25478
50,14.2824,185.742,25358
50,7.55806,189.882,24835
50,8.78637,185.721,25049
50,12.6864,194.93,25840
50,7.09502,187.755,24770
50,6.79321,178.921,24955
50,10.4916,179.619,25477
50,12.1068,195.181,25268
50,8.81527,190.606,25356
50,6.86642,194.383,25398
50,9.75077,194.552,25614
50,10.4773,191.573,25407
50,9.50286,181.938,25579
50,11.0348,184.305,25589
50,8.40264,201.192,25006
50,12.9336,195.131,26229
50,13.0641,200.083,25950
50,10.7391,197.215,25757
50,14.4153,185.965,25983
50,16.2941,182.342,26078
50,8.32184,179.937,25111
50,11.4421,180.087,25416
50,13.0626,180.412,25676
50,5.8834,179.961,25447
50,10.9174,181.576,25815
50,12.414,181.192,25965
50,11.731,180.141,25602
50,10.6668,180.873,25771
50,10.8687,179.638,25368
50,11.781,182.789,25672
50,9.23596,181.107,25405
50,10.4265,179.967,25259
50,12.1126,180.167,25509
50,9.10976,179.559,25177
50,15.0018,184.191,26370
50,12.4961,182.287,25794
50,11.5814,180.464,25491
50,7.91562,179.667,24921
50,11.5256,179.836,25302
50,7.39984,179.47,24887
50,11.7696,180.693,25801
50,10.6812,180.719,25616
50,8.67892,179.13,24981
50,10.831,180.704,25470
50,13.7506,181.136,25848
50,14.6402,179.685,25247
50,6.28478,181.615,25395
50,6.65983,179.338,24922
50,7.96701,181.601,24997
50,8.7742,181.119,25358
50,10.6438,181.907,25912
50,11.757,181.292,25936
50,10.9355,181.882,25857
50,11.7579,180.996,25487
50,12.5553,180.487,25528
50,11.0033,179.023,24752
50,10.5277,180.991,25772
50,13.2703,182.937,25887
50,12.7026,190.428,25843
50,12.7181,187.331,25886
50,11.696,184.716,25907
50,7.86693,183.516,25338
50,11.9393,182.13,25071
50,12.2509,182.773,25810
50,5.99555,181.529,25293
50,11.5156,181.586,25772
50,14.1422,183.228,25799
50,16.0326,184.345,26210
50,7.57966,181.536,25426
50,11.345,181.035,25933
50,12.898,181.903,26030
50,8.06836,179.784,25052
50,7.31633,179.062,24794
50,7.81541,179.749,25020
50,8.49493,180.935,25679
50,8.16727,179.959,25069
50,13.9742,181.455,26057
50,13.7857,181.437,25927
50,11.4249,179.981,25207
50,15.1554,182.243,25857
50,9.77102,181.009,25727
50,7.49147,179.443,24911
50,11.5216,179.373,24822
50,10.6413,181.231,25472
50,14.4946,182.03,25920
50,8.60455,180.272,25167
50,10.9233,180.507,25577
50,14.5959,181.643,26255
50,15.1591,180.95,25461
50,16.2312,180.715,25489
50,10.4856,182.278,25743
50,8.82844,180.584,25656
50,11.349,181.073,25774
50,12.7114,181.12,25938
50,15.0189,181.316,25870
50,13.1512,182.579,26094
50,11.0188,181.607,25924
50,10.6715,181.508,25882
50,15.6756,182.098,26231
50,9.16812,181.3,25898
50,13.2475,181.652,25956
50,10.7877,182.362,25735
50,10.7596,179.572,24880
50,10.2682,181.067,25649
50,10.8744,180.695,25182
50,9.2994,180.061,25178
50,7.36174,181.406,24654
50,15.1131,183.831,26298
50,7.11234,179.448,24228
50,7.59724,179.902,25002
50,14.8935,181.786,26023
50,10.1851,181.057,25359
50,12.5077,183.314,25873
50,13.2849,182.013,25796
50,9.78145,179.772,24877
50,11.8865,180.538,25216
50,12.9269,181.514,25907
50,13.2539,183.416,26011
50,7.62189,180.294,25197
50,12.1482,181.183,25505
50,12.2663,181.806,26044
50,11.5141,180.843,25595
50,11.2382,181.196,25309
50,12.4105,182.877,25935
50,11.0205,180.758,25452
50,9.23965,180.916,25526
50,12.9871,181.568,25832
50,10.0729,181.65,25977
50,11.9336,181.252,25178
50,8.739,181.752,25300
50,10.3023,180.944,25698
50,13.4822,182.287,26204
50,10.3046,188.541,25542
50,10.2862,201.417,25567
50,15.2707,208.901,26050
50,8.15132,191.546,24928
50,10.3604,207.327,25931
50,5.98987,194.755,25040
50,12.9967,188.747,25908
50,14.2665,203.905,26274
50,11.2898,191.281,25346
50,8.71231,182.366,25098
50,10.8466,190.516,25758
50,13.4359,199.214,25855
50,9.39482,199.992,25578
50,10.8461,202.628,25959
50,11.3045,202.688,26030
50,13.6963,199.778,26070
50,9.32233,198.86,26145
50,9.70516,205.044,25081
50,7.11814,195.438,24604
50,13.603,206.823,25852
50,12.4936,201.655,26068
50,13.5222,196.364,25891
50,9.70315,184.458,25604
50,11.5334,204.076,25503
50,11.42,185.382,25827
50,12.7114,181.762,25462
50,10.3723,201.298,25130
50,10.5771,181.696,25522
50,10.828,181.695,25377
50,9.09658,182.853,25953
50,11.4828,182.106,25754
50,11.1153,183.705,26361
50,16.2395,185.721,26452
50,14.1658,188.18,26075
50,7.75686,200.352,25517
50,4.20356,180.449,24636
50,9.25494,184.967,25617
50,11.6963,183.375,25278
50,6.45946,196.548,25052
50,7.29542,180.53,24585
50,9.91005,182.695,25939
50,7.67903,180.853,25018
50,17.3877,184.569,26193
50,13.5935,182.292,25863
50,8.23381,182.218,25397
50,12.5695,182.705,25688
50,10.8542,182.234,25659
50,12.4927,186.918,25965
50,13.9287,197.837,26138
50,9.50308,182.184,25560
50,11.0349,181.666,25307
50,11.3432,181.995,25636
50,12.9925,182.145,25323
50,11.4684,184.717,25941
50,15.0351,192.073,25953
50,13.7401,194.312,26266
50,13.6888,198.718,25945
50,7.88737,205.202,25492
50,11.5969,191.681,25814
50,6.98001,196.441,24951
50,12.3616,197.773,26080
50,10.7141,197.134,25623
50,11.3617,203.258,25863
50,8.82615,195.757,25296
50,12.8851,197.482,26217
50,14.1121,206.991,25811
50,7.34426,184.775,24942
50,7.37025,186.934,25299
50,14.5652,182.267,25920
50,14.5488,184.985,26071
50,13.2175,185.072,25629
50,13.5296,199.702,26044
50,10.2172,188.319,25952
50,11.2975,186.025,25357
50,12.8546,184.832,25865
50,10.3468,181.969,25454
50,10.1538,181.605,25752
50,11.7565,181.149,25652
50,11.112,181.594,25639
50,6.89636,180.8,25300
50,8.77147,184.491,25474
50,12.7095,181.76,25456
50,13.943,190.971,25987
50,13.5636,191.432,25757
50,6.79157,181.965,24944
50,11.8046,188.663,25857
50,10.9143,183.928,25153
50,9.86192,180.326,25021
50,19.1031,181.756,26012
50,11.8093,183.049,25767
50,13.1845,182.684,26063
50,7.35102,179.718,25014
50,11.5177,180.239,25098
50,9.5791,182.906,25656
50,11.3933,183.497,25262
50,16.0563,195.631,25899
50,11.4413,195.905,25387
50,13.1284,184.543,26060
50,8.27005,180.389,25040
50,6.62889,180.215,24891
50,9.46364,181.577,25320
50,7.95356,181.169,24887
50,9.87048,181.568,25923
50,11.4685,181.74,25951
50,11.4581,180.929,25540
50,10.7042,181.852,25315
50,12.03,181.983,25949
50,14.1317,182.875,26564
50,13.9811,181.933,25303
50,5.19871,184.723,25122
50,10.2759,182.943,25032
50,12.0714,192.499,25742
50,13.3366,183.708,26009
50,11.4865,182.473,25643
50,8.11527,183.377,25819
50,13.4026,182.379,25880
50,11.0624,185.49,25785
50,12.942,184.156,25624
50,5.75177,179.951,24714
50,9.8895,186.03,25472
50,12.5695,204.037,25917
50,5.90884,205.462,25105
50,13.1207,194.076,25823
50,10.4107,186.174,25627
50,12.3641,197.396,25687
50,8.80965,201.779,25007
50,13.3732,195.131,25971
50,10.7165,199.002,25335
50,10.5048,199.605,25812
50,11.848,196.421,25977
50,13.7697,181.841,25881
50,7.2757,196.366,25402
50,10.2134,181.303,25757
50,4.92897,185.1,24769
50,11.1044,180.219,25085
50,11.2269,180.625,25303
50,10.0932,180.617,25399
50,9.28674,184.74,25362
50,13.1709,181.819,26075
50,15.1305,181.348,25571
50,12.8527,182.496,26158
50,6.73583,179.738,24893
50,16.425,182.255,25613
50,8.6239,182.435,25103
50,12.6183,203.898,25798
50,8.06175,194.413,24855
50,9.91055,200.252,25558
50,10.6706,182.118,25211
50,11.0527,182.429,26048
50,9.35015,180.534,25174
50,15.9293,182.35,26090
50,13.906,181.937,25964
50,8.84494,180.769,25429
50,13.3079,182.666,25936
50,10.092,186.687,25684
50,9.79199,202.848,25704
50,13.6233,182.733,25777
50,10.1657,180.783,24744
50,11.8907,182.893,25774
50,7.09503,179.742,24963
50,9.15227,182.111,25820
50,10.6716,181.605,25697
50,7.18544,180.986,25509
50,11.6841,181.607,25608
50,11.308,181.123,25544
50,8.21681,181.361,25420
50,16.5085,182.067,26010
50,10.08,180.602,25212
50,17.01,192.78,26059
50,11.0575,193.28,25829
50,12.148,199.881,25962
50,13.589,205.145,25724
50,14.9374,194.483,25582
50,12.0112,190.834,25349
50,11.863,181.172,25759
50,14.2255,187.469,25992
50,11.9245,193.268,25849
50,12.9971,202.499,25476
50,6.11062,201.782,24716
50,6.04575,199.313,24818
50,10.0625,196.909,25091
50,9.17966,180.346,25322
50,13.3638,182.209,26066
50,9.87868,182,25780
50,6.19073,181.802,25175
50,12.5941,182.023,26115
50,13.6117,202.861,25896
50,7.10404,200.094,25353
50,15.465,191.673,26112
50,13.7159,195.913,25812
50,11.0409,205.68,25868
50,13.8025,198.673,25581
50,11.7884,183.047,25617
50,11.6379,183.286,25807
50,14.0872,185.904,26202
50,10.3934,183.748,25818
50,14.8919,185.042,25969
50,12.1286,184.057,25784
50,12.3349,186.071,26066
50,8.69367,203.978,25215
50,9.68777,210.932,25475
50,10.2159,211.3,25355
50,10.1952,203.192,25730
50,10.7265,206.786,25625
50,12.8736,183.531,25856
50,14,181.364,25852
50,7.19108,181.021,25490
50,13.9401,182.508,26261
50,7.88125,180.776,24848
50,8.50378,181.795,25755
50,13.2445,184.22,25794
50,12.5526,190.059,25994
50,10.2066,203.23,25466
50,10.003,204.562,25878
50,12.1318,206.436,25822
50,8.68257,205.813,25258
50,13.1262,193.68,25601
50,12.6614,181.1,25599
50,12.2068,182.217,25731
50,14.6498,181.816,25935
50,9.23498,183.663,25733
50,10.1027,181.307,25452
50,9.8842,181.639,25830
50,8.90842,180.954,25172
50,11.4139,180.883,25259
50,14.4629,182.776,26043
50,14.0468,181.682,25680
50,9.16288,181.049,25433
50,11.3641,185.806,25716
50,12.2561,194.212,25839
50,12.0316,195.221,25235
50,12.5526,198.964,26097
50,9.88836,193.496,25612
50,7.68438,201.789,24887
50,17.0536,199.689,26034
50,10.1316,197.179,25016
50,13.2392,189.875,25513
50,11.8469,181.924,25620
50,10.606,181.339,25818
50,8.15186,191.017,25399
50,10.9811,198.106,25813
50,13.8795,199.397,25841
50,6.74203,204.971,24832
50,11.9085,199.175,26190
50,12.5387,205.783,25990
50,9.01674,199.553,24905
50,13.4695,199.972,26110
50,7.88862,180.403,25055
50,7.59509,183.661,25559
50,14.5537,183.344,25937
50,14.9115,186.488,25725
50,7.38157,187.494,24965
50,11.5729,185.22,25488
50,8.73166,183.266,25697
50,15.717,186.984,26248
50,9.32282,181.72,25237
50,7.51135,180.126,25265
50,9.89127,181.761,25788
50,9.67208,180.206,25689
50,13.2958,180.612,25792
50,5.53217,179.43,25019
50,16.8166,182.432,26186
50,7.22612,183.167,25370
50,10.8045,182.112,25896
50,7.20684,179.334,24707
50,8.96213,193.837,25371
50,13.8379,206.139,26102
50,10.4841,208.322,25879
50,9.25922,208.245,26080
50,14.2187,212.152,25912
50,10.8149,202.326,25284
50,8.47949,193.721,25620
50,8.83973,182.943,24680
50,12.9537,186.123,25489
50,10.175,182.645,24872
50,9.52671,183.665,25656
50,12.531,184.787,25802
50,11.2607,185.812,26374
50,11.7236,184.364,25904
50,5.67377,182.11,24964
50,9.5075,184.445,25833
50,11.4085,182.57,25478
50,8.74013,183.046,24970
50,11.2467,182.274,24945
50,7.55803,182.473,25108
50,10.0211,183.666,25639
50,5.72607,187.711,24950
50,10.9249,191.851,25405
50,13.9086,187.557,25820
50,8.94924,184.834,24965
50,7.31852,182.247,25039
50,14.7824,197.143,25843
50,9.83763,211.776,25983
50,6.79866,198.267,24714
50,14.3863,210.492,26103
50,11.8573,204.381,25746
50,16.1484,185.263,25964
50,13.3479,208.849,26080
50,11.1265,200.039,25771
50,16.4266,189.127,26221
50,8.76466,192.387,25604
50,10.8214,200.574,25344
50,11.5707,186.187,25814
50,10.997,191.167,26232
50,12.6339,199.249,26274
50,7.6133,191.661,25541
50,9.59782,193.091,25103
50,6.59728,198.037,25106
50,12.2475,189.889,25918
50,12.5003,216.805,25411
50,11.6925,202.873,25856
50,10.5427,193.646,25268
50,9.50013,208.513,24920
50,7.80798,198.554,25223
50,12.2433,209.756,25700
50,11.8941,197.85,26107
50,9.80872,216.663,25598
50,12.9809,217.131,26172
50,14.723,206.496,25954
50,12.5523,188.007,25715
50,13.3389,193.057,25598
50,13.9465,190.581,25905
50,10.1096,184.816,25519
50,10.2411,191.487,25554
50,13.5408,203.227,25667
50,10.3232,202.177,25484
50,11.1604,210.098,26255
50,11.4485,195.257,25364
50,15.3603,199.178,25399
50,11.6593,195.392,25458
50,11.1088,198.641,25799
50,9.00649,193.219,25171
50,17.0096,195.844,26093
50,15.9418,193.474,25962
50,10.7351,200.708,25700
50,12.6831,197.433,25666
50,11.4718,196.575,25787
50,9.07447,200.736,25128
50,10.7155,198.431,25339
50,10.9895,198.604,25822
50,11.9513,185.749,25889
50,9.97338,187.473,25671
50,14.8227,197.115,25792
50,10.1491,198.264,25274
50,13.0364,190.314,25098
50,13.7243,188.599,25886
50,12.6703,187.621,25769
50,6.76691,186.608,25067
50,9.87546,186.947,25845
50,13.6914,186.473,26145
50,12.0612,185.955,25625
50,10.0098,186.285,25585
50,8.49505,183.161,24760
50,11.5491,186.183,25302
50,8.74877,184.207,25732
50,11.6172,184.377,25793
50,9.52071,190.057,25172
50,10.9226,194.599,25411
50,9.32442,190.67,25750
50,9.08788,188.17,24976
50,16.1424,187.342,26251
50,6.86674,183.556,25291
50,6.83223,183.251,25020
50,12.6433,185.784,25870
50,9.02604,193.413,25937
50,10.9054,208.819,24979
50,6.75271,194.859,24789
50,10.059,199.598,25428
50,16.1442,198.703,26217
50,7.57617,196.302,24816
50,10.9817,198.616,25710
50,6.75144,199.889,24767
50,5.68811,203.063,24425
50,6.91437,191.436,25288
