score,computational_cost,nb_calls
166,3561.72,435514
249,5254.5,679006
126,2701.19,335521
506,10996.7,1.24406e+06
168,3600.68,434040
536,11333.3,1.38755e+06
363,7663.63,975018
170,3584.21,451473
280,5956.95,745764
448,9556.41,1.12855e+06
170,3639.44,457292
112,2413.27,292400
306,6548.53,781352
144,3077.93,369169
160,3389.53,425194
321,6786.05,840782
168,3559.24,429251
190,4015.33,506929
188,4016.78,500114
130,2792.86,337748
492,10661.2,1.23111e+06
190,4077.13,505318
194,4153.66,504215
230,4900.35,598082
142,3041.62,368113
252,5282.5,660511
138,2966.36,358008
154,3283.71,413017
202,4294.26,531650
122,2621.51,323618
265,5556.18,734768
204,4401.92,526066
446,9681.39,1.09821e+06
218,4658.56,575298
236,4991.3,609894
298,6328.81,788543
212,4446.91,559919
290,6219.48,732576
210,4442.48,532294
118,2505.79,323623
200,4270.45,523382
394,8417.65,1.00987e+06
273,5767.4,713760
206,4342.26,537185
192,4128.3,499726
348,7528.59,903836
157,3331.4,418168
164,3527.67,415149
166,3579.24,415095
124,2656.78,328745
354,7703.03,915776
264,5709.63,670826
306,6557.07,795334
176,3802.7,456778
162,3423.15,433610
270,5747.17,714718
125,2662.54,331793
224,4733.65,571051
145,3081.66,382099
174,3679.88,470945
156,3333.66,404687
190,4084.82,493879
240,5009.39,637715
144,3045.01,379913
276,5938.35,681463
173,3571.81,474444
118,2546.79,315924
482,10286.7,1.23909e+06
160,3464.16,407722
269,5718.59,698465
234,4953.85,609152
468,9906.98,1.27672e+06
162,3477,430755
270,5739.41,710244
166,3565.9,436530
144,3029.31,385714
192,4089.53,503745
140,2950.49,375141
579,12323.4,1.53313e+06
209,4408.18,575234
470,10126,1.22103e+06
158,3371.57,418470
148,3171.83,389584
200,4265.81,519684
208,4402.8,557685
214,4606,557811
140,3026.69,364541
154,3281.78,401070
284,6062.4,767601
219,4624.68,589655
203,4368.45,526139
218,4667.74,556189
181,3889.48,473051
475,10331,1.19865e+06
105,2279.57,274701
172,3800.74,430383
158,3390.07,414395
128,2738.72,336090
461,9921.33,1.19286e+06
256,5398.38,666045
256,5533.52,656232
163,3524.54,423951
216,4640.89,557315
308,6619.62,787773
448,9755.84,1.11327e+06
349,7433.27,932563
201,4200.79,554649
252,5325.04,676092
182,3919.35,473960
174,3723.03,448378
288,6034.2,773559
386,8142.94,1.02246e+06
504,10896.8,1.29441e+06
190,4067.03,495882
180,3849.78,473215
148,3114.14,389860
598,12868.3,1.5435e+06
218,4658.05,562907
382,8492.26,947914
233,4930.12,618740
160,3467.46,398217
318,6766.7,795370
200,4234.95,512456
172,3632.42,449394
282,6015.42,733545
178,3808.19,467919
178,3860.66,452192
284,6069.42,765507
487,10291.6,1.30024e+06
256,5401.92,676184
381,7989.52,1.01488e+06
386,8069.32,997902
244,5271.89,643679
156,3370.79,399174
138,2981.25,360500
256,5447.76,672905
170,3609.94,437197
251,5481.77,647456
130,2771.26,341668
138,2948.86,370019
268,5709.75,684594
232,4878.48,603139
100,2112.41,262372
170,3626.5,466310
158,3335.53,423800
287,6035.47,747841
234,4953.41,618792
158,3334.01,416968
227,4807.76,612525
220,4662.67,604854
142,3047.4,371939
136,2884.67,353276
204,4317.39,540482
204,4381.06,541055
174,3689.74,462220
315,6760.53,824452
412,8735.16,1.06546e+06
144,3070.24,376175
174,3607.72,464890
420,8931.96,1.08118e+06
122,2634.01,314874
421,9052.58,1.09208e+06
1000,21582.8,2.40655e+06
236,5028.24,596275
286,6273.25,715958
194,4171.39,507489
224,4766.42,600137
245,5223.68,645596
422,8908.65,1.10072e+06
156,3352.55,404032
280,6101.62,725675
200,4276.42,536804
312,6816.23,760933
302,6483.84,797992
174,3735.15,450013
170,3599.26,441845
218,4610.56,591177
675,14330,1.71651e+06
238,5012.32,637867
192,4141.79,498460
140,3009.57,375723
244,5230.11,625265
195,4298.55,493112
216,4581.06,556362
112,2391.91,292050
238,5062.44,621521
351,7570.12,901340
154,3288.82,413601
306,6412.56,810899
102,2188.44,269515
300,6384.43,813844
220,4703.39,559783
318,6797.25,784327
