score,computational_cost,nb_calls
276,3881.16,520975
184,2719.76,366377
312,4309.12,564226
292,4080.62,555849
1000,13770.7,1.8676e+06
328,4719.48,639294
511,7040.51,947391
388,5502.23,692526
361,5114.74,695567
250,3650.44,475221
298,4252.44,605360
428,6067.04,836181
540,7745.78,984059
1000,13781.2,1.78249e+06
488,6874.25,928078
356,5171.05,697153
284,4058.8,539993
324,4472.24,608073
604,8565.29,1.0715e+06
744,10279.8,1.36965e+06
601,9136.87,1.17662e+06
322,4596,603829
443,6191.79,856046
347,5277.79,729231
470,6863.87,892464
534,7640.32,1.03462e+06
418,5810.56,763117
213,3007.73,404390
534,7626.12,1.04503e+06
213,3005.92,390732
649,8700.74,1.15764e+06
205,2722.01,356459
410,5820.45,761317
455,6219.61,817788
306,4508.79,572945
638,8809.82,1.15881e+06
196,2694.51,369341
240,3265.17,425716
290,4099.69,553999
159,2130.99,296694
315,4451.35,616604
338,4641.39,638611
292,4178.63,565769
335,4749.87,661873
245,3413.27,465355
474,6688.07,887753
322,4486.32,635686
380,5259.87,660777
391,5577.85,779329
184,2726.44,365578
188,2535.31,343554
402,5631.6,782663
291,4251.48,584939
140,2044.87,277335
437,6062.88,814777
434,6111.08,806402
232,3296.61,456181
774,11240.7,1.53344e+06
182,2768.66,381573
554,7501.88,1.03294e+06
314,4692.64,607051
368,4881.12,610484
447,6321.16,878891
326,4107.16,622275
368,4296.35,689240
118,1376.39,228225
368,4340.93,672555
348,4087.75,645667
220,2541.74,407851
213,2622.78,429986
669,7641.9,1.18868e+06
354,4145.17,702400
927,10871.6,1.74168e+06
166,1982.74,319666
310,3524.6,530680
208,2315.55,380511
378,4472.88,703421
497,5586.71,888346
242,2822.67,441307
440,5196.56,862865
518,6158.36,953496
310,3519.2,577986
260,2999.88,482996
359,4087.03,629302
311,3625.4,586653
727,8326.05,1.39744e+06
308,3722.28,580016
206,2306.02,387833
216,2390.63,379488
184,2227.49,370490
506,5768.84,893042
478,5731.85,967325
311,3706.9,630294
239,2748.58,429149
246,2886.19,457345
300,3447.94,536225
330,3935.06,603380
329,3983.57,655564
222,2702.83,431632
122,1403.71,223235
608,7072.41,1.10073e+06
313,3649.47,605526
305,3575.73,552880
407,4595.25,770754
480,5645.22,863936
278,3229.75,540084
783,8997.97,1.46338e+06
