score,computational_cost,nb_calls
162,2724.42,442514
262,4429.91,701862
244,4073.02,649525
272,4690.05,701743
122,2090.1,328054
174,2969.19,472070
183,3067.33,507399
398,6721.14,1.03575e+06
242,4055.04,660010
274,4616.69,747118
250,4193.36,681200
182,3049.14,508111
170,2875.3,448842
214,3611.38,588271
331,5533.63,927433
253,4263.21,687103
544,9233.52,1.442e+06
320,5489.16,838903
184,3092.98,518476
256,4317.4,707178
258,4350.64,699958
170,2876.47,466288
347,5782.8,950297
164,2795.59,442735
519,8847.64,1.39104e+06
228,3871.51,606062
230,3825.2,634461
156,2639.91,416265
243,4007.19,686790
230,3877.46,629263
156,2642.57,423756
498,8310.36,1.35507e+06
206,3461.23,554203
384,6556.15,1.01782e+06
251,4214.87,704316
314,5294.71,839797
285,4743.89,802530
178,2969.96,501343
398,6682.65,1.06516e+06
216,3750.64,558922
258,4368.3,691765
210,3621.39,550382
296,4985.02,811280
296,5078.03,762472
320,5474.61,872502
413,6928,1.13253e+06
250,4253.39,685049
280,4740.73,773126
206,3504.67,548386
370,6317.75,983993
409,6751.68,1.16105e+06
254,4353.5,672061
212,3668.34,561762
254,4205.45,719923
172,2931.7,471429
264,4582.22,704811
243,4083.69,671541
135,2272.63,369332
286,4880.67,742452
338,5662.1,901677
419,7032.34,1.1367e+06
282,4840.1,726520
152,2567.61,416664
232,3880.8,628646
389,6560.26,1.05542e+06
334,5741.76,875021
396,6718.77,1.06833e+06
410,6822.2,1.12032e+06
214,3542.56,587533
190,3257.6,525883
274,4675.27,727378
230,3911.11,616781
384,6496.66,1.03535e+06
712,12395.7,1.72888e+06
958,16425.4,2.49324e+06
150,2543.56,408658
382,6328.25,1.07678e+06
156,2623.54,432834
226,3841.73,603691
294,4965.36,808724
197,3297.89,539381
215,3593.44,588473
358,6105.3,925107
208,3502.69,575436
170,2843.76,459212
536,8999.29,1.42846e+06
317,5379.4,876538
473,7825.98,1.31885e+06
236,3952.42,638438
218,3666.87,583259
901,15033.7,2.44595e+06
230,3842.03,632136
670,11465.6,1.75874e+06
211,3551.42,581905
240,4071.33,633921
297,4931.22,826824
228,3867.81,636677
124,2091.97,335556
264,4448.45,724479
270,4602.56,721167
406,7147.26,1.0193e+06
435,7345.98,1.1677e+06
134,2269.8,359904
319,5316.73,899971
236,4020.74,633389
285,4855.2,756891
404,6785.97,1.06899e+06
240,4004.8,669577
158,2679.05,425470
319,5416.51,862296
219,3684.06,602632
196,3339.92,508090
432,7299.63,1.17211e+06
301,5037.53,852652
160,2725.47,433618
432,7206.96,1.19912e+06
346,5901.33,915042
192,3219.49,530241
427,7230.44,1.15608e+06
211,3646.51,565765
204,3420.41,555150
278,4724.91,729502
301,5032.33,862159
142,2397.07,400486
276,4648,750732
202,3430.3,544801
180,2990.15,504085
660,11319.1,1.70836e+06
248,4203.45,661212
210,3507.94,575627
629,10568.5,1.76018e+06
498,8388.7,1.35004e+06
170,2900.3,454987
427,7210.43,1.16891e+06
206,3495.23,541603
182,3085.51,482703
272,4623.02,722977
162,2755.91,447861
253,4280.7,688052
358,6162.02,984948
130,2182.48,356039
462,7839.68,1.23468e+06
767,13070.6,2.00596e+06
238,4006.7,654433
308,5224.85,833057
380,6381.23,1.02889e+06
224,3883.85,605005
290,4980.59,759937
358,6057.66,936849
534,9073.81,1.41696e+06
134,2244.93,373063
358,6080.94,968857
414,7062.14,1.07969e+06
442,7555.65,1.19217e+06
274,4661.72,726115
444,7780.48,1.11648e+06
245,4236.41,647528
254,4305.48,694940
262,4405.4,700586
234,4009.18,626940
222,3815.46,586173
285,4776.16,769021
584,9799.5,1.58526e+06
581,9969.94,1.51364e+06
216,3645.02,597369
190,3223.75,517991
158,2668.36,426488
243,4048.92,666252
212,3600.91,558977
228,3860.47,607801
369,6154.9,1.00961e+06
216,3833.39,567088
184,3145.37,496557
599,10068.5,1.56921e+06
243,4078.41,654949
502,8451.13,1.31673e+06
659,11168.8,1.79175e+06
200,3349.2,544576
501,8337.24,1.38357e+06
294,5032.83,781799
384,6587.4,989784
254,4306.77,683032
240,4115.03,619554
366,6284.06,1.00066e+06
320,5386.19,885459
403,6952.25,1.06052e+06
382,6564.23,997075
198,3397.38,537516
214,3649.51,568171
230,3941.77,605867
188,3163.79,511616
215,3637.78,590180
377,6218.91,1.07278e+06
306,5158.96,830047
354,6025.29,963542
260,4385.5,694322
164,2793.71,431500
210,3551.77,566232
162,2737.34,443218
180,3054.34,483456
232,3912.18,613278
198,3293.93,552585
440,7289.37,1.2223e+06
276,4677.27,743477
396,6611.1,1.10476e+06
220,3733.89,587610
108,1791.73,300948
265,4490.67,718994
547,9137.03,1.48428e+06
224,3820.01,607122
193,3225.43,537993
294,4987.77,795199
798,13546.8,2.12202e+06
316,5313.06,853648
683,11452.5,1.8499e+06
174,2930.24,484940
282,4827.26,740493
302,5138.15,801214
214,3632.3,570105
306,5161.85,830815
343,5905.47,900543
148,2501.08,399858
319,5307.46,904430
168,2801.94,463041
226,3824.19,611903
112,1897.95,308089
260,4439.9,693895
198,3309.32,566306
428,7241.57,1.14106e+06
272,4646.69,719287
241,4049.28,670211
225,3759.34,609991
235,3930.17,656561
226,3807.29,617263
336,5681.5,883601
447,7424.11,1.22739e+06
200,3373.99,546522
380,6392.3,1.06757e+06
190,3195.17,510031
214,3631.36,579733
252,4299.6,658417
236,3987.81,613945
284,4826.05,771443
152,2561.77,418199
309,5162.94,879589
345,5722.79,961868
352,5853.14,950387
226,3864.68,600105
428,7285.14,1.12244e+06
133,2282.32,360435
1000,17110.9,2.56488e+06
154,2591.86,421627
290,4962.37,774326
383,6508.59,991858
152,2565.07,401876
126,2142.9,352343
120,2014.94,336392
248,4189.5,668889
178,3088.81,468183
184,3115.74,500847
268,4577.74,712378
236,3982.93,641691
374,6338.74,999781
380,6419.23,1.04445e+06
226,3820.08,621608
410,7009.07,1.04372e+06
237,4002.61,640509
241,4028.39,670250
199,3355.09,556127
252,4315.55,693622
302,5012.85,818906
413,6923.23,1.10394e+06
150,2504.16,419400
205,3437.65,564233
363,6115.19,957876
450,7478.3,1.23841e+06
304,5114.51,817412
242,4086.42,641342
306,5160.06,826857
178,2979.49,490524
226,3841.43,593672
172,2948.71,462981
186,3145.71,500945
562,9487.75,1.48389e+06
329,5464.25,916867
174,2942.88,476786
364,6103.45,1.01466e+06
640,10844,1.64554e+06
236,4039.96,632882
260,4417.54,685465
240,4060.68,624661
240,4059.83,659039
241,4079.26,663771
226,3795.05,613621
130,2200.76,352509
178,3036.84,477159
205,3392.23,578941
216,3610.29,580894
208,3525.54,554221
317,5221.24,890521
439,7324.1,1.20358e+06
