score,computational_cost,nb_calls
80,1805.41,185781
98,2180.95,224264
88,1940.94,203875
108,2360.88,254533
86,1896.49,210226
82,1827.04,192388
120,2687.68,274668
118,2630.47,274672
120,2704.04,271291
76,1693.5,177949
78,1750.26,179217
128,2861.33,287674
136,2980.72,327105
214,4850.99,470396
116,2580.62,268244
74,1663.17,170679
102,2288.6,232556
74,1648.49,172511
96,2131.29,227711
70,1539.65,162923
234,5177.88,562108
100,2189.25,229696
176,3874.49,413298
98,2182.32,224026
112,2526.09,257485
162,3497.07,383591
88,1928.92,201963
86,1933.44,198503
102,2264.58,228665
112,2577.33,253094
96,2117.2,232345
142,3150.31,329150
90,1983.11,209457
78,1722.96,180650
162,3567.03,372503
122,2716.5,289572
76,1677.69,176657
112,2482.8,261644
94,2087.24,219828
108,2390.2,250605
102,2233.29,237727
110,2406.93,255287
118,2595.99,286064
94,2120.28,214633
100,2228.99,226997
98,2184.16,231931
76,1680.72,180498
200,4442.15,460414
164,3562.76,378741
84,1895.78,193330
98,2167.88,228935
104,2284.95,246228
110,2481.66,250632
78,1748.81,183090
102,2277.92,234436
142,3123.66,333407
118,2646.36,272989
72,1594.61,165508
94,2103.22,214603
118,2625.57,275885
104,2284.57,245886
116,2576.51,266740
156,3458.07,372495
92,2063.37,211433
104,2314.12,245457
130,2863.02,298921
126,2781.43,301047
168,3701.52,403108
136,2980.38,309855
102,2225.56,244951
84,1871.34,194745
98,2187.53,227392
84,1852.77,203218
90,1997.5,207340
102,2241.24,240660
108,2388.81,251583
84,1865.76,199560
90,1990.46,205776
90,2037.98,209746
90,1983.14,211907
92,2025.62,214625
158,3464,370583
142,3121.74,342434
96,2128.62,227470
90,1988.38,205874
104,2311.7,245202
112,2510.57,262611
96,2137.47,226813
92,2026.07,214419
118,2643.1,278735
110,2447.6,250034
178,3949.23,410670
86,1947.81,196676
78,1750.46,183369
130,2878.63,303642
90,2029.44,209787
124,2756.82,292010
124,2799.95,285119
98,2179.36,224333
96,2130.06,225825
102,2290.37,239920
106,2312.06,248977
134,2950.16,320968
114,2507.79,266239
112,2478.32,252307
106,2357.21,246253
72,1608.37,165868
80,1796.05,189029
100,2249.63,229465
104,2356.53,245819
126,2831.76,291901
128,2826.2,301994
132,2988.49,302280
104,2347.84,240567
140,3046.49,330081
76,1698.44,175716
140,3090.99,326711
114,2462.84,268884
116,2566.32,264839
84,1876.64,198704
168,3720.33,385660
128,2855.79,296536
80,1786.23,188148
108,2380.66,252286
80,1759.88,187608
102,2242.6,240531
242,5335.32,555825
154,3478.31,344365
128,2831.89,289095
90,1995.42,203735
82,1815.85,192228
126,2795.32,290907
258,5738.45,591075
62,1361.01,146763
202,4561.21,449020
94,2056.71,228084
80,1781.89,187450
140,3130.05,334726
124,2787.75,288132
138,3027.61,315757
122,2663.7,280846
88,1971.63,201231
104,2298.42,242336
138,2998.41,321264
106,2375.43,240533
110,2421.27,253647
104,2266.01,242493
82,1825.61,194677
200,4436.49,474018
98,2148.43,233415
178,3892.47,404732
96,2144.2,222639
94,2078.97,220934
104,2321.54,239869
124,2735.36,286124
76,1689.17,174747
140,3129.12,327607
96,2147.01,220399
92,2087.5,215079
126,2848.8,291288
96,2108.94,222060
116,2554.61,271731
114,2500.27,262510
128,2861.14,297521
104,2286.18,242692
126,2822.78,288150
100,2241.5,227429
84,1899.58,193062
96,2133.66,228667
96,2165.49,222045
132,2901.34,302849
102,2266.4,234864
98,2199.44,221468
106,2356.64,242217
126,2784.52,292502
100,2200.45,234848
116,2562.7,266717
118,2606.18,266582
94,2111.42,215867
100,2257.79,230190
118,2560.36,269474
106,2350.46,243151
80,1805.37,183721
154,3435.55,350703
106,2318.27,253198
106,2343.61,246974
74,1646.75,169878
86,1921.45,206991
96,2147.52,220082
110,2469.73,247037
100,2217.15,228546
84,1848.35,194531
108,2406.78,254875
100,2208.21,233131
90,1979.94,211969
88,1960.31,203308
132,2944.52,307188
104,2286.46,238545
130,2885.17,297444
172,3785.33,397613
100,2191.09,238549
78,1753.31,183435
116,2594.77,264231
64,1412.75,149042
130,2905.41,291230
114,2553.88,266189
130,2896.03,301608
152,3330.78,352619
70,1560.8,161739
128,2879.52,301851
142,3196.89,320507
74,1654.28,175886
86,1918.77,199622
198,4561.3,438732
116,2557.02,263907
174,3830.44,415325
132,2903.65,304116
80,1757.36,183582
106,2368.61,245862
124,2715.54,289326
110,2430.92,256726
101,2234.31,239893
