score,computational_cost,nb_calls
64,1441.7,145765
86,1967.27,193735
100,2248.81,226353
68,1519.44,158733
108,2453.3,239347
110,2425.92,248333
104,2351.76,236059
80,1804.62,179970
74,1656.26,169220
68,1519.34,155304
64,1425.99,147161
110,2445.57,246996
76,1698.87,171060
62,1397.11,143438
110,2508.31,244193
94,2147.76,205546
70,1553.06,160597
80,1768.52,181580
108,2400.82,247415
128,2804.15,275319
96,2184.07,213885
90,2013.77,205040
78,1753.06,177592
112,2495.66,254026
78,1755.26,181489
104,2320.83,231046
140,3175.64,299432
78,1753.18,180064
86,1948.09,192655
72,1615.04,161762
134,2956.82,298494
112,2499.97,255756
72,1627.25,164391
72,1618.65,163676
128,2805.99,289462
82,1822.57,188536
72,1615.2,163644
88,1992.2,199880
90,2014.83,197930
78,1754.58,177164
106,2329.09,243978
124,2802.45,280179
80,1792.46,184201
68,1541.03,156218
86,1913.66,199392
88,1986.51,196560
180,3976.31,403315
102,2316.72,226377
94,2119.35,220616
118,2635.36,274625
98,2173.33,223827
76,1705.3,170623
84,1841.11,192501
72,1628.29,163711
108,2413.72,247676
84,1916.1,186442
72,1596.2,166003
74,1679.15,168059
88,1969.65,200520
114,2580.48,258039
68,1520.26,157966
82,1863,184022
76,1694.75,174940
82,1832.76,182076
98,2234.55,217409
70,1591.66,161120
78,1760.19,179061
88,1990.99,194601
100,2190.98,232115
68,1518.91,155618
58,1312.76,134718
76,1691.59,176934
134,3012.08,297539
72,1620.05,161938
102,2286.83,227982
74,1659.93,170518
92,2095.01,203715
72,1611.88,165687
92,2070.2,206244
94,2090.36,214414
86,1933.65,198401
88,2003.46,198032
72,1622.23,162169
88,1986.32,204347
180,4015.48,400866
194,4186.04,433793
74,1662.41,168861
76,1723.6,172148
138,3065.64,310827
158,3655.76,357059
90,2027.37,209516
84,1861.8,190650
96,2104.1,220227
130,2892.13,301119
76,1714.68,171523
68,1526.97,156298
84,1872.02,187506
94,2115.9,214546
118,2655.31,265643
96,2125.84,219104
74,1660.24,169288
88,1997.43,195495
82,1812.99,192679
96,2158.77,223216
72,1582.73,168202
78,1736.54,178877
136,3005.57,295605
80,1791.5,184874
78,1742.79,175000
90,2040.63,205544
98,2198.87,225442
84,1905.76,187284
80,1802.42,182035
80,1796.36,182247
96,2161.08,221664
96,2136.99,215898
76,1688.38,173735
124,2746.51,282091
90,2028.08,199294
118,2623.02,260831
118,2660.78,264423
100,2232.91,223891
144,3257.52,322880
66,1478.04,153942
104,2309.76,236512
88,1960.72,200259
130,2955.92,281955
80,1799.37,180286
72,1609.39,165864
122,2728.85,278699
74,1681.3,169746
86,1947.69,189254
84,1857.77,188010
264,5991.62,575125
82,1844.21,187737
94,2142.42,210643
80,1780.66,182464
82,1826.34,184226
116,2538.61,254823
72,1621.03,164895
62,1383.59,148145
74,1648.61,168483
72,1596.46,163026
66,1480.46,152332
112,2499.36,249421
116,2602.7,260556
90,2064.31,204833
64,1440.69,147149
76,1726.36,171209
108,2440.34,241579
86,1934.45,197293
84,1886.06,188783
104,2309.28,224810
68,1524.08,158262
92,2040.24,205729
92,2086.87,212662
102,2270.39,229544
68,1528.88,158441
106,2406.1,235345
110,2434.18,241311
82,1851.95,184207
64,1470.46,144061
92,2040.95,210703
94,2096.93,209787
72,1616.75,165948
126,2860.02,282189
74,1654.11,166811
62,1377.33,141751
72,1623.58,165511
86,1919.76,193757
80,1804.05,182018
66,1482.04,149312
114,2536.89,258994
70,1578.75,159836
86,1958.52,197797
62,1421.66,139033
98,2196.96,223816
66,1479.07,150772
88,1994.21,202973
114,2607.01,249287
72,1614.3,170051
74,1671.52,164967
114,2515.04,263140
112,2524.6,256557
94,2095.88,211777
102,2304.19,232238
74,1669.86,165859
74,1649.65,172332
74,1635.68,169216
78,1744.63,175967
106,2390.29,234781
74,1661.48,167520
72,1609.93,168441
74,1651.38,169381
66,1480.55,153962
68,1529.92,155494
100,2241.42,225446
76,1692.2,168869
134,3011.7,300107
80,1799.52,180578
90,2017.11,203589
92,2046.42,206185
60,1341.96,137900
80,1769.52,180847
74,1678.29,167394
88,1966.25,205344
80,1806.66,179325
88,1955.27,199103
102,2233.27,229611
92,2048.11,207568
86,1930.45,192407
100,2253.55,228813
74,1652.27,174258
68,1511.38,156532
92,2079.3,205002
94,2100.05,213433
76,1693.45,174426
72,1617.25,161990
84,1854.53,187856
106,2397.49,239251
86,1942.76,191677
78,1766.01,175233
72,1631.42,164712
