score,computational_cost,nb_calls
447,7570.95,1.21473e+06
346,5799.08,970499
280,4723.22,761964
168,2807.31,463033
194,3279.93,531666
216,3595.13,608574
211,3508.27,599063
210,3498.75,612588
452,7605.81,1.26488e+06
439,7316.27,1.21821e+06
356,6030.2,961039
292,4858.3,795472
368,6049.73,1.0563e+06
150,2518.46,428867
452,7565.47,1.26903e+06
386,6503.33,1.06714e+06
160,2685.8,452992
1000,16531.7,2.76031e+06
274,4616.55,775959
1000,16745.5,2.71133e+06
112,1896.17,320236
246,4074.91,703063
308,5155.28,841822
158,2667.88,448921
479,8051.24,1.28038e+06
1000,16435.7,2.8609e+06
262,4445.32,725270
387,6570.38,1.05325e+06
857,14244.7,2.44874e+06
450,7581.65,1.21051e+06
130,2145.42,374549
224,3750.86,645178
398,6614.56,1.10593e+06
232,3864.82,658995
348,5836.32,983114
434,7238.81,1.19402e+06
192,3278.7,536725
953,15809.9,2.74474e+06
260,4375.09,717523
213,3519.83,612272
289,4761.77,832172
336,5611.91,929501
400,6742,1.09054e+06
223,3665.74,632401
250,4221.56,671812
200,3367.32,560966
312,5267.15,860071
344,5807.38,948463
196,3283.18,554871
362,6013.04,1.01308e+06
404,6732.59,1.14044e+06
210,3481.07,594257
254,4197.92,739199
1000,17193.7,2.51468e+06
266,4443.88,764737
122,2042.53,352109
315,5230.15,884859
220,3699.78,621071
435,7239.91,1.23853e+06
755,12774.9,2.03256e+06
500,8274.19,1.4118e+06
138,2304.73,387885
345,5695.48,998207
265,4396.01,746291
208,3428.21,585288
200,3340.37,565683
316,5229.59,897184
307,5008.64,897802
410,6970.28,1.12188e+06
485,8040.09,1.38303e+06
375,6124.97,1.11622e+06
301,4977.05,865800
346,5763.82,965936
463,7696.46,1.32697e+06
258,4239.07,744284
240,3955.86,692627
440,7368.87,1.19479e+06
975,16373.9,2.66796e+06
335,5571.66,929949
443,7350.97,1.24611e+06
434,7230.87,1.2155e+06
421,6880.33,1.24264e+06
413,6776.09,1.18744e+06
308,5174.86,868491
313,5153.15,899186
384,6432.31,1.04937e+06
301,4951.32,857540
244,4129.93,665529
308,5162.09,850109
184,3036.25,529637
300,5029.36,833246
278,4620.12,808125
351,5788.31,1.00215e+06
356,5982.93,978090
186,3112.08,518372
270,4482.94,769429
455,7487.05,1.31217e+06
205,3411.59,565862
348,5871.52,941730
543,9311.02,1.46605e+06
395,6479.38,1.14963e+06
240,4031.09,649627
538,8973.75,1.5136e+06
808,13847.9,2.09797e+06
355,5876.85,1.00691e+06
505,8304.85,1.44292e+06
210,3518.18,588084
751,12406.8,2.07081e+06
308,5287.14,831910
446,7519.49,1.24038e+06
392,6508.56,1.08126e+06
402,6802.29,1.1178e+06
340,5650.64,944076
428,7240.38,1.12713e+06
166,2796.27,468269
568,9471.28,1.59483e+06
309,5100.58,900591
188,3140.01,517978
288,4891.09,765353
694,11847.3,1.77383e+06
261,4415.2,728401
418,7016.98,1.15587e+06
350,5815.2,990888
624,10334.7,1.76717e+06
233,3855.45,660238
854,14306.9,2.39922e+06
405,6714.36,1.16029e+06
298,4909.04,855951
523,8836.95,1.38707e+06
212,3485.23,589203
314,5328.45,876770
417,6885.38,1.21522e+06
