score,computational_cost,nb_calls
148,3175.94,376289
254,5418.15,631735
186,3956.8,474712
118,2534.39,308579
396,8460.31,1.00722e+06
221,4759.59,585419
238,5099.42,609108
214,4607.83,533311
230,5038.74,562039
150,3215.25,372665
226,4848.33,562939
185,3927.35,492738
160,3452.57,408768
214,4661.94,545520
190,4100.01,482468
118,2522.48,299564
296,6358.73,724810
174,3783.79,434835
88,1891.58,226724
124,2680.69,317413
112,2412.95,282143
228,4865.63,579201
283,6047.03,754675
150,3205.01,378533
226,4863.08,553342
150,3190.47,392501
92,1981.4,237794
254,5412.62,651122
160,3454.34,417293
353,7526.37,910301
130,2764.14,333814
198,4200.83,515606
190,4055.37,461757
136,2921.09,345739
285,6140.88,701383
130,2870.37,335271
253,5518.27,645867
147,3123.29,388849
182,3886.37,467106
340,7301.75,846212
196,4417.52,479946
138,2988.94,358511
136,2933.31,345859
128,2764.57,319074
212,4575.02,526942
162,3478.83,409924
206,4408.34,530771
364,7796.06,906600
194,4200.15,497738
225,4754.69,583561
240,5298.39,579610
119,2590,316628
106,2326.47,275034
138,2940.04,346150
155,3323.62,409766
190,4103.79,470751
154,3327.84,389414
229,4839.16,592576
100,2188.8,251503
150,3222.57,384867
244,5268.38,604427
140,3016.22,355055
278,6018.46,680372
172,3681.33,439449
282,6164.82,689637
144,3102.81,370170
212,4584.87,534392
136,2912.89,350434
100,2146.51,255148
156,3375.19,394612
356,7751.12,860292
146,3139.34,366992
160,3479.35,416702
161,3462.11,430049
158,3446.91,394642
240,5195.21,598259
184,3993.03,462679
130,2808.78,328463
197,4252.44,507639
200,4362.4,482958
186,4020.96,461331
116,2528.84,289413
230,4998.07,561579
180,3866.07,443078
176,3783.56,438345
134,2901.93,346161
138,2965.15,347199
286,6186.22,720277
208,4466.41,526820
116,2508.64,288425
138,2941.55,349978
264,5809.4,662867
250,5315.3,663775
124,2636.7,326194
190,4096.67,479553
170,3646.05,423123
186,4021.95,460906
134,2860.91,332042
226,4871.96,546063
102,2181.97,262771
110,2401.6,270817
138,2917.65,365078
170,3697.32,451961
182,3928.14,453699
208,4504.39,506258
178,3798.63,458207
86,1832.96,221673
110,2356.71,285699
160,3389.27,406794
140,3026.94,351825
224,4814.07,549975
162,3434.75,422096
184,3918.89,482812
76,1635.1,196277
168,3579.97,421416
190,4103.36,481237
180,3876.02,452482
156,3336.56,396771
176,3808.71,435147
158,3372.86,402808
118,2502.29,299474
272,5857.82,679768
134,2890.36,340354
168,3619.47,425643
310,6751.59,763297
578,12358.8,1.43973e+06
130,2821.3,329602
192,4188.8,470142
194,4274.7,482859
157,3457.32,392016
190,4042.47,493520
212,4563.86,525055
256,5528.64,638472
136,2938.79,342737
184,3978.32,468348
266,5769.95,662423
128,2769.12,327931
126,2726.87,319538
192,4120.58,478340
204,4410.44,507999
114,2462.44,285417
180,3903.44,449360
136,2911.01,346004
144,3085.49,366335
264,5677.68,677985
256,5622.92,623210
212,4603.75,520068
174,3753.38,441641
302,6541.32,749266
206,4493.62,506063
220,4753.08,536700
338,7170.78,871390
386,8192.04,1.01296e+06
168,3587.54,430598
204,4373.32,517597
140,3053.52,361168
136,2954.22,347387
192,4186.58,489209
124,2689.45,311044
201,4455.74,489855
157,3385.67,401657
159,3412.54,419608
96,2071.61,236932
162,3507.02,402998
150,3208.46,380316
156,3404.73,400457
180,3861.45,442664
218,4706.61,536265
130,2814.54,326779
184,3922.01,483346
366,7943.24,910624
154,3258.95,398012
155,3307,402347
176,3812.23,437242
76,1647.2,193834
196,4253.53,478300
180,3914.93,451396
178,3824.25,444470
126,2744.32,321824
222,4744.25,546208
140,3013.99,346826
237,5105.66,582844
215,4617.38,555060
130,2812.35,334955
118,2532.53,299918
216,4669.8,533865
204,4434.53,497677
132,2882.05,333640
166,3590.7,417701
327,6920.68,837818
220,4720.84,564511
148,3242.5,362146
140,3041.48,351165
230,5026.7,570376
182,3906.85,462061
180,3911.24,462471
342,7265.16,850598
212,4513.26,514504
578,12723.7,1.36781e+06
156,3343.31,389527
180,3869.85,457364
142,3101.38,355038
176,3811.26,430707
130,2783.6,326237
106,2289.47,271777
330,7104.35,809148
188,4060.9,472693
141,2998.13,367386
156,3417.12,382520
162,3484.76,405083
122,2633.31,312983
220,4702.35,560424
174,3749.78,438374
221,4734.21,562239
214,4626.62,526453
192,4208.85,479757
398,8535.64,984948
184,3946.01,459971
182,3947.49,475567
645,13876.5,1.61022e+06
130,2809.81,331385
267,5784.31,678658
150,3256.89,379693
136,2922.22,343605
124,2723.8,307369
174,3706.34,438462
377,8076.47,961126
188,4054.08,460673
182,4088.7,440799
253,5348.56,656051
130,2804.58,332094
132,2857.47,339549
294,6302.33,753672
332,7200.2,830053
266,5662.96,686306
144,3112.88,356695
184,4009.78,466617
186,3979.05,464404
165,3552.85,424020
110,2366.57,290065
218,4676.55,570802
343,7333.96,894143
616,13238.1,1.47914e+06
178,3837.09,457426
214,4662.53,523827
274,5958.15,690025
122,2637.42,305584
146,3119.48,365859
218,4580.92,572425
88,1934.24,222112
144,3074.05,372335
290,6243.29,726352
106,2301.38,272780
258,5609.86,647870
158,3439.64,397611
139,3004.52,368006
118,2546.06,294553
212,4558.08,545898
116,2521.94,287261
222,4775.49,561304
184,4012.2,457491
180,3836.74,459743
544,11564,1.3974e+06
207,4357.15,543317
158,3449.2,395118
225,4832.35,587399
165,3514.84,420575
282,6063.48,701374
114,2455.06,295365
138,2920.85,356100
138,3009.94,348094
144,3086.84,372302
507,10863.4,1.26195e+06
214,4639.38,533895
144,3081.87,370026
148,3218.86,362560
243,5170.71,632829
202,4405.09,511607
168,3579.83,431745
423,9038.35,1.10837e+06
144,3070.35,361203
196,4218.88,479488
244,5211.27,606504
146,3115.62,364609
138,3037.14,345703
240,5185.03,593210
197,4276.35,506406
258,5568.77,629575
152,3247.79,388871
154,3336.57,375781
242,5196.81,620477
148,3203.23,366748
257,5415.83,669906
178,3795.63,445058
122,2619.16,317181
118,2546.14,306346
130,2807.18,337578
188,4107.26,486191
258,5760.52,626289
410,8706.29,1.0309e+06
268,5789.85,645640
150,3219.73,379208
138,2967.96,350143
120,2589.9,310786
178,3870.86,442502
194,4145.05,497046
116,2582.09,288591
106,2279.21,271281
98,2151.85,244063
166,3598.91,420397
122,2631.28,322790
360,7797.64,933214
188,4035.2,470032
186,4069.92,459554
218,4727.97,543984
170,3680.84,424444
111,2358.47,293041
166,3558.82,417556
192,4186.54,493766
114,2481.06,289953
174,3746.69,444176
150,3248.3,367342
184,3991.16,473922
158,3416.07,388313
236,5096.83,565512
116,2493.15,294115
203,4316.79,517614
180,3870.24,463701
316,6785,804398
216,4656.4,553436
122,2655.87,304767
207,4475.75,540101
184,3981.78,476436
176,3801.42,433744
142,3026.67,351473
182,3936.91,470471
196,4196.82,518185
175,3772.96,443274
128,2765.05,332666
138,2990.43,343028
158,3339.3,407277
130,2783.9,323615
297,6283,763780
186,3968.82,461540
168,3621.77,426066
168,3577.12,404388
262,5683.73,654971
178,3808.73,459173
112,2411.03,288927
202,4378.76,503478
110,2345.71,279855
174,3843.22,442379
1000,21446.2,2.42861e+06
170,3666.95,431437
150,3270.32,374037
406,8773.73,1.01111e+06
170,3700.19,423122
243,5169.75,627853
156,3444.01,383835
230,4860.41,603144
164,3528.99,412460
210,4528.35,525179
274,5895.85,663848
140,3003.93,346782
210,4496.86,510860
244,5185.04,605544
162,3445.48,423720
171,3660.82,450921
603,12820.3,1.54077e+06
139,2991.31,362287
164,3508.5,416652
448,9430.76,1.15405e+06
122,2619.58,308321
138,2963.89,342536
104,2234.26,260024
186,4002.78,463629
104,2220.91,265771
178,3788.6,450468
214,4586.03,533731
160,3490.53,400176
200,4274.99,514294
341,7167.03,912384
192,4168.68,468519
182,3912,465869
199,4278.2,529746
146,3129.18,376352
172,3677.95,437217
169,3695.02,419102
144,3107.54,359257
214,4626.89,532438
121,2655.01,311165
488,10387,1.21013e+06
172,3733.03,418048
122,2617.53,316383
92,1948.63,235049
130,2763.13,329450
471,10230.1,1.18788e+06
256,5512.51,636775
132,2857.94,332192
134,2868.89,335152
190,4060.33,493472
278,5855.97,741213
193,4073.63,499495
248,5335.23,630347
300,6495.3,716995
144,3082.36,357356
162,3411.83,419451
198,4300.94,499117
250,5375.98,628595
114,2473.65,281139
342,7321.3,850266
168,3621.1,426076
232,5012.81,560505
426,9402.3,1.00743e+06
106,2272.45,269249
130,2810.12,328592
126,2714.45,318598
272,5860.57,689442
212,4543.26,540601
226,4926.99,554402
196,4270.32,479747
664,14446.6,1.59033e+06
228,5011.86,576828
218,4733.48,541788
154,3323.25,392969
148,3193.67,379025
108,2325.02,275802
230,4911.91,576152
201,4260.45,517966
150,3237.58,377150
258,5798.58,629951
150,3217.44,382416
182,3906.44,453430
170,3695.16,409563
156,3315.61,403670
116,2476.02,293128
238,5053.12,613973
166,3630.99,404421
252,5477.51,626831
194,4183.81,498496
370,8181.9,886797
100,2140.33,253174
212,4527.62,525772
98,2092.76,253681
140,2964.26,354896
199,4329.09,497672
144,3109.63,355766
100,2156,260129
232,5010.83,583173
174,3807.39,427720
491,10643.2,1.20119e+06
124,2690.76,317241
310,6636.22,787500
130,2783.03,323321
138,2964.71,344430
126,2722.51,311938
190,4118.85,475362
400,8645.42,961175
138,2968.27,351908
246,5295.61,658403
254,5539.21,611536
200,4333.09,499237
98,2146.54,253107
186,3999.99,466217
193,4132.02,515430
194,4192.67,474378
210,4496.93,537618
348,7295.72,887704
132,2866.49,325994
220,4724.16,553958
186,4092.79,460858
192,4073.6,488441
525,11261.6,1.30183e+06
128,2728.9,330551
278,5954.89,725397
144,3104.41,365393
292,6222.61,747461
128,2731.17,322790
120,2558.54,302552
194,4198.11,499666
462,9973.94,1.15558e+06
230,4952.93,586536
154,3319.99,396742
174,3734.69,436663
241,5119.09,627610
218,4712.83,516167
250,5396.76,629600
278,6046.7,682032
156,3354.44,397459
157,3330.34,415283
198,4345.63,503217
140,3007.68,353744
242,5184.07,620185
194,4181.48,502771
189,4011.04,501891
108,2329.57,281936
164,3497.69,419002
139,2959.37,370001
174,3842.8,422316
156,3362.08,391269
124,2637.61,310134
197,4146.57,513552
152,3251.91,385787
210,4491.87,526284
222,4822.01,575122
192,4204.82,478759
184,3965.99,459817
158,3367.08,395728
172,3691.8,423023
200,4279.73,501059
196,4178.45,491054
430,9198.62,1.11273e+06
116,2519.64,292988
240,5096.03,630306
266,5636.63,660146
134,2888.86,338623
216,4713.84,567815
136,2878.69,361539
258,5553.52,657033
230,4935.09,567486
162,3454.88,423516
164,3533.44,415221
323,6923.18,838812
192,4162.98,496716
254,5500.16,618099
104,2262.93,265368
252,5503.82,602604
321,6929.46,818053
176,3729.85,450240
325,6974.86,841685
146,3129.03,359478
212,4675.32,528593
183,3883.66,482269
176,3775.64,443324
214,4571.23,536683
166,3552.73,437044
108,2326.22,279807
198,4257.3,491505
339,7228.58,879581
138,2935.69,350643
146,3169.69,362903
322,6965.39,840450
240,5158.2,593631
359,7610.23,917499
238,5211.51,581216
156,3331.57,402464
142,3084.8,366172
154,3269.92,392281
346,7473.28,851032
254,5489.31,618136
120,2604.71,300904
127,2755.82,321240
234,4932.08,610152
174,3751.6,446288
198,4407.88,486159
108,2320.26,271697
482,10338.7,1.2163e+06
200,4320.96,492429
242,5239.46,601192
130,2839.48,326840
130,2763.1,331975
194,4134.23,502681
178,3842.56,450441
294,6275.2,746531
148,3208.01,372726
192,4196.67,490188
234,5089.34,570660
158,3416.87,401795
102,2175.88,257621
196,4273.09,493484
174,3702.44,450511
104,2259.49,264295
154,3352.66,382110
156,3378.91,384539
162,3485,424853
