score,computational_cost,nb_calls
516,8595.74,1.13701e+06
334,5333.72,770401
357,5865.43,832737
675,11189.4,1.49356e+06
415,7040.24,1.04148e+06
326,5266.78,777177
372,6112.22,868840
392,6355.5,900486
463,7632.91,1.15911e+06
1000,15928.3,2.22362e+06
208,3398.18,467330
427,6869.12,889775
366,6100.38,857205
260,4177.47,601921
394,6244.36,907256
462,7396.95,1.06161e+06
350,5614.89,756781
435,7166.01,1.02501e+06
293,4600.61,689448
440,7147.55,989140
234,3840.64,570864
684,11048.6,1.57612e+06
284,4763.13,654643
279,4862.37,685374
801,12774.5,1.8649e+06
383,6262.91,893602
814,13127.7,1.75734e+06
406,6771.87,919977
637,10247.3,1.4354e+06
312,5268.02,783903
439,7329.03,1.06017e+06
364,5978.76,838550
418,6815.23,1.00594e+06
622,10180.8,1.44898e+06
398,6287.01,899927
296,4999.13,691498
304,4896.81,703185
408,6646.01,931699
276,4679.41,690257
1000,15682.7,2.23971e+06
315,5072.74,736257
225,3643.27,548638
414,6754.07,895977
312,5042.39,683392
253,4076.59,576425
212,3524.39,507566
312,4948.73,701884
348,5803,782672
491,7984.77,1.13783e+06
322,5110.75,689079
513,8402.39,1.22559e+06
238,3947.28,569026
176,2896.9,425773
645,10261.8,1.33449e+06
274,4360.92,627548
496,7858.01,1.13409e+06
336,5586.91,762938
364,5677.81,809446
454,7434.29,1.08747e+06
170,2717.32,379091
491,8030.06,1.15265e+06
168,2804.69,409068
865,13686,1.94173e+06
186,3059.71,437749
374,6144.45,868271
961,15598.2,2.17235e+06
452,7375.94,1.03661e+06
339,5337.3,776399
360,5796.1,806781
354,5525.12,766451
210,3477.41,493622
233,3867.43,569374
300,4657.91,669143
234,3805.05,531830
800,12981,1.74399e+06
303,4971.7,720527
672,10813.3,1.55207e+06
475,7920.8,1.13768e+06
564,9018.65,1.29506e+06
322,4463.31,717628
498,6562.43,1.10395e+06
757,10054.7,1.64741e+06
462,6161.81,1.05316e+06
306,4110.86,689806
636,8492.87,1.43288e+06
307,4010.16,733119
461,6168.76,1.08031e+06
547,7194.3,1.25583e+06
308,4066.03,718993
487,6536.05,1.1375e+06
672,8933.79,1.37532e+06
534,7281.86,1.2106e+06
218,2788.19,489861
300,3962.95,667642
276,3553.07,637774
602,8194.17,1.34376e+06
1000,12886.9,2.2701e+06
504,6819.23,1.11182e+06
211,2868.91,502347
341,4353.89,744843
330,4392.05,757997
282,3826.57,661280
443,5860.42,997167
606,8150.36,1.298e+06
713,9340.58,1.61377e+06
248,3400.26,568214
501,6849.32,1.19627e+06
270,3645.24,618996
544,7147.49,1.26049e+06
614,8168.63,1.42359e+06
443,6145.42,1.07446e+06
603,8030.82,1.38122e+06
933,12179.7,2.07669e+06
328,4430.27,739261
365,4838.26,875381
423,5786.39,1.00116e+06
