score,computational_cost,nb_calls
64,1151.3,140328
56,980.001,125036
54,944.901,121610
62,1089.55,138256
144,2421.4,301134
70,1229.84,153816
74,1389.85,163993
58,1043.17,128450
216,3899.88,418260
62,1135.93,137063
54,980.01,121535
54,986.594,121163
50,912.021,113845
64,1153.04,141751
72,1311.55,156843
184,3450.61,389789
62,1123.15,138197
66,1185.91,147062
66,1203.83,143634
62,1120.07,138239
68,1225.66,150262
56,1004.25,126866
64,1170.14,141877
70,1279.35,153286
56,1019.74,126391
64,1147.08,144081
70,1265.65,157000
60,1085.29,135074
66,1208.27,145480
78,1416.8,172928
58,1046.79,131829
58,1058.58,130813
52,952.444,117276
68,1256.42,149731
54,998.963,122391
90,1661.47,199313
76,1528.3,169359
56,1184.69,123702
62,1318.31,139460
58,1235.05,131391
76,1618.16,167622
76,1620.08,168591
246,5356.39,520627
62,1335.87,136250
62,1352.56,136930
64,1374.26,142726
56,1202.05,125886
56,1282.83,126201
90,1995.89,200268
54,1217.77,120810
58,1302.98,129960
72,1579.61,159608
72,1623.29,160911
62,1400.48,140052
64,1461.92,141412
118,2706.78,245477
108,2408.98,235102
66,1475.06,147967
236,5246.04,499388
72,1652.68,157224
66,1464.13,148857
62,1393.16,140073
64,1439.92,141218
60,1346.47,132668
58,1322.21,129834
50,1127.14,113519
78,1728.85,169718
52,1166.31,116672
68,1522.59,153348
56,1258.75,126277
62,1408.31,138034
66,1480.22,148156
60,1335.57,134840
56,1252.67,126910
124,2752.66,252018
56,1262.49,126535
58,1292.89,130654
60,1343.54,135038
200,4602.85,392739
64,1430.74,142999
66,1482.88,145640
62,1398.32,137761
54,1231.32,120252
72,1625.39,156474
54,1205.8,121951
68,1532.55,151244
58,1336.58,128661
60,1353.99,135064
68,1546.99,149596
58,1290.27,130342
64,1421.3,142595
68,1522.42,150214
62,1400.88,137593
54,1199.61,119575
62,1387.35,137895
62,1385.18,139624
64,1427.37,144817
78,1771.79,166984
58,1331.5,129175
72,1630.83,159019
62,1404.91,138551
162,3654.72,336099
982,21922.5,1.92579e+06
52,1173.16,116476
62,1377.4,139959
60,1353.24,133628
56,1258.81,125137
66,1470.07,149723
70,1555.15,153820
62,1412.19,136992
54,1214.23,122145
82,1855.55,178212
66,1469.04,145924
56,1264.86,126790
68,1520.54,152767
86,1935.98,181442
58,1305.32,128343
92,2071.14,197425
56,1267.05,123850
58,1284.57,131412
58,1300.43,130506
56,1260.65,125131
70,1560.11,158709
58,1292.23,129077
66,1469.58,145302
56,1255.84,124307
58,1294.99,131231
64,1438,141902
62,1390.41,137432
60,1345.86,133931
80,1728.18,173060
62,1392.99,138259
68,1536.8,150663
60,1348.21,134993
64,1465.28,143394
70,1577.65,155168
74,1633.27,162219
178,4027.23,362097
60,1352.4,133979
62,1391.28,136278
68,1542.87,148433
56,1247.47,124848
70,1568.32,152701
64,1414.93,144799
56,1251.08,126050
68,1527.3,151325
52,1174.13,117970
60,1374.88,134904
58,1312.41,129474
70,1558.74,156441
58,1306.26,131159
64,1438.31,144657
60,1359.83,133716
56,1271.8,124307
70,1569.74,153157
56,1271.54,125461
68,1540.05,152357
58,1315.44,130437
50,1130.59,113532
54,1217.64,122669
68,1531.86,149920
56,1255.42,123825
62,1411.52,138681
60,1375.75,131274
58,1318.08,127899
428,9934.25,854340
60,1359.16,134161
54,1212.03,120838
56,1260.97,125957
64,1466.39,140385
882,20940.9,1.7626e+06
74,1675.02,163159
66,1501.3,144349
54,1214.56,122412
66,1467.19,146538
220,4890.45,460903
70,1573.67,154561
186,4167.27,365741
52,1172.06,117683
56,1253.7,124670
58,1312.26,128692
62,1413.26,138200
82,1847.47,176978
62,1378.5,141259
64,1440.53,142173
56,1271.65,125744
58,1321.58,129677
70,1596.1,156054
70,1590.55,153077
54,1208.75,121581
68,1535.26,147746
112,2459.56,226258
68,1523.29,150424
64,1434.38,142066
