score,computational_cost,nb_calls
98,423.189,44321
78,377.72,37502
78,338.892,33748
80,348.358,33716
80,350.816,37262
84,401.682,40097
80,356.314,36787
78,350.852,36847
98,505.431,53242
72,361.749,35936
70,315.664,31965
94,399.293,42559
76,336.436,34629
74,358.226,36540
100,469.916,49107
72,331.523,34593
186,1146.13,119234
1000,16889.7,306168
68,350.284,36854
84,425.825,38340
62,324.879,31461
72,377.951,36219
68,334.729,31853
82,378.454,37812
84,400.513,39293
76,348.726,34424
80,416.495,40717
62,355.416,33033
78,358.408,34728
164,1025.82,82267
60,350.043,33512
70,334.086,32249
122,984.597,60892
66,346.495,33480
214,1465.13,126507
62,336.098,31969
68,333.152,32349
74,376.417,37229
128,739.427,66231
78,404.284,37821
82,420.238,40174
90,436.476,44059
130,772.413,73752
94,459.528,45059
108,571.109,54136
82,436.842,39595
72,310.347,30718
88,512.848,48040
86,382.115,36796
84,396.717,38308
86,471.676,44348
72,332.565,32861
84,392.798,36870
108,573.802,52103
110,559.026,51396
80,423.755,40420
90,405.348,38737
76,357.262,34716
78,377.118,36116
84,442.918,42530
142,924.638,74158
82,375.404,36747
76,376.882,35922
86,413.321,41081
84,424.624,40659
108,611.808,51108
116,647.525,62012
84,452.907,45481
72,358.939,34472
114,654.944,63108
1000,13063.2,461925
92,440.88,42693
78,415.127,38686
334,2339.02,199009
78,358.776,34954
78,352.482,34610
108,605.833,60591
80,375.834,36544
76,366.601,36584
92,416.077,43327
90,441.804,49876
78,333.964,37649
90,376.303,41006
174,929.61,101225
86,386.097,44419
88,349.478,40607
152,816.026,89575
74,279.979,32660
420,3175.53,243464
78,335.61,38937
74,312.222,36838
66,281.572,30650
78,321.798,36698
76,298.133,35087
74,300.836,34416
80,336.375,39160
136,673.814,75712
82,319.676,38033
68,295.501,34429
72,296.104,35188
72,294.882,34492
76,303.108,34175
108,538.689,59772
138,704.584,82044
84,374.129,42705
228,1318,135825
92,403.307,45525
78,300.033,34357
222,1315.98,123968
1000,6782.43,595825
98,515.564,46539
1000,12904.1,387853
74,325.333,36401
72,324.818,35045
76,322.302,37141
76,289.171,31552
382,2475.35,210650
74,311.82,33694
76,296.859,34955
66,301.086,34722
68,304.615,33621
74,318.875,36459
98,380.285,44458
72,299.636,34569
128,632.683,67776
94,387.196,45874
74,304.021,33747
82,353.758,39097
92,419.374,50612
92,389.741,45427
74,314.907,37066
68,281.253,30840
74,304.622,33903
1000,15022.2,332663
72,304.898,33802
162,1184.53,83078
100,416.525,49874
86,372.016,42258
826,9057.93,373182
70,320.362,36377
78,306.448,33809
74,314.648,35246
106,620.105,51724
78,295.014,35641
76,329.81,39156
78,303.891,34789
82,336.348,39066
80,317.509,36194
68,316.704,35949
70,310.761,33376
76,317.322,36637
104,509.305,56358
72,297.553,35181
80,299.735,34823
78,316.618,37314
68,259.724,30405
74,295.894,34724
318,2037.69,171480
76,298.324,33955
76,295.518,34971
90,377.432,42888
78,309.065,34884
88,426.688,47543
96,443.295,48449
98,391.489,45788
98,428.398,44944
98,426.559,47365
82,301.167,35303
84,359.936,40486
606,6115.26,289693
74,299.821,34458
80,315.567,35915
86,337.729,39255
80,391.7,39081
82,295.207,35379
78,297.977,35246
174,889.451,91659
78,379.735,36773
76,291.494,31355
68,317.752,36140
76,298.173,33966
58,261.893,29294
500,3973.38,292039
68,351.683,34106
80,412.345,36281
80,393.483,38571
72,312.669,29895
78,351.78,33695
90,416.836,40137
76,346.993,34770
78,380.787,35978
110,568.325,55237
90,455.7,42962
74,327.196,32655
82,432.752,41462
74,373.898,36310
90,505.57,46606
96,501.026,48748
62,332.502,31424
670,6328.83,354455
140,829.314,74755
84,372.747,37355
1000,13659.5,435376
74,376.245,36038
76,379.595,36089
84,417.439,41057
76,375.457,36842
80,358.786,34130
106,623.919,61051
82,373.11,36557
118,623.455,54235
96,543.073,48589
88,476.929,45985
266,1747.4,144877
96,479.004,46172
76,393.577,38090
134,894.11,82338
62,311.894,29291
76,377.487,37091
88,440.101,43070
170,1041.29,92375
68,331.684,32413
78,354.229,35038
74,353.525,34354
72,328.771,32479
114,683.613,55692
86,401.418,38726
84,396.385,38383
250,1697.38,151977
68,355.365,34421
88,380.723,37288
182,1233.54,97041
72,354.954,33728
82,391.189,38650
74,377.577,36718
82,423.332,40486
148,969.248,78804
74,402.418,38185
104,601.003,52122
78,355.895,35211
84,441.517,41501
80,378.705,37322
106,576.21,52484
82,385.384,36141
74,357.038,33418
74,407.409,37331
70,359.384,34205
72,394.724,37682
66,354.335,33971
88,370.637,38072
80,452.708,43633
168,959.467,94007
74,362.699,33773
204,1356.34,116828
112,676.006,64253
92,456.386,45305
66,330.545,31756
80,350.272,35908
1000,14163.7,425221
86,455.468,36690
164,1109.22,89385
74,379.725,37002
76,396.001,38605
74,393.3,38006
64,332.265,31560
98,506.888,48703
70,351.623,34991
78,354.475,34334
72,356.58,34709
76,351.505,35471
84,401.387,39591
64,335.218,32067
76,376.266,36279
214,2047.41,103726
82,373.475,36338
150,858.947,81926
78,378.454,35910
86,475.543,40028
88,394.376,39917
92,434.656,43212
80,358.989,33164
74,355.487,33864
90,440.059,43358
72,371.289,36371
96,462.91,46322
74,331.64,32451
60,331.838,31079
110,592.642,60795
76,379.338,36447
70,330.524,31790
92,548.324,51939
146,921.92,82448
96,436.637,45196
84,420.441,40348
82,327.875,33427
100,475.541,46221
100,504.49,49129
92,421.819,40432
74,349.028,34292
70,337.468,32307
84,485.141,47272
112,667.302,57317
74,329.216,32826
76,372.179,37017
72,334.041,31978
78,352.795,34213
76,379.652,35699
84,457.514,43726
130,736.98,70832
1000,12512.7,464096
80,377.275,36254
74,394.934,38577
86,425.86,39597
118,629.949,59841
84,374.854,37534
90,439.605,43479
70,335.326,32304
90,378.226,37588
74,353.03,34450
66,377.241,35269
78,391.917,36303
122,731.017,64604
84,431.67,41280
74,335.507,31595
74,354.891,34511
68,331.542,31939
76,361.632,34677
946,10186.4,493520
104,529.181,52505
68,331.608,31085
66,310.987,29417
74,309.375,29739
84,385.601,35854
88,416.272,41427
82,375.171,36669
74,351.768,34543
88,452.925,44262
90,414.406,42136
74,329.869,32694
106,598.563,54465
74,348.041,34976
76,330.59,32348
78,351.661,34491
118,735.869,68847
76,357.253,33919
94,474.868,48637
84,370.585,37894
150,981.006,75886
82,464.748,39218
76,351.122,35301
84,374.709,37834
102,493.267,46294
